Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-06,Oklahoma,DBU,Home,71.3%,28.7%,Oklahoma -2.68,7.9,14,81,Oklahoma 9-3
2026-04-06,Gonzaga,Washington,Away,43.2%,56.8%,Washington -0.6,6.9,87,145,Gonzaga 9-2
2026-04-06,Saint Mary's (CA),UC Davis,Away,53.0%,47.0%,Saint Mary's (CA) -0.44,6.9,121,135,UC Davis 4-1
2026-04-06,Oregon St.,Washington St.,Away,86.9%,13.1%,Oregon St. -5.65,6.8,3,117,Oregon St. 18-0
2026-04-06,Nevada,Sacramento St.,Away,55.5%,44.5%,Nevada -0.72,6.3,103,181,Sacramento St. 11-2
2026-04-06,California,San Francisco,Away,64.6%,35.4%,California -1.9,6.3,72,171,California 8-0
2026-04-06,Clemson,Santa Clara,Away,79.7%,20.3%,Clemson -4.12,6.1,45,162,Clemson 6-4
2026-04-06,Houston Christian,UTRGV,Away,36.8%,63.2%,UTRGV -1.51,5.5,188,158,
2026-04-06,California Baptist,Long Beach St.,Away,79.2%,20.8%,California Baptist -4.02,5.3,43,216,California Baptist 10-5
2026-04-06,Army West Point,Holy Cross,Away,52.9%,47.1%,Army West Point -0.25,4.8,203,239,Holy Cross 10-2
2026-04-06,Michigan,Eastern Mich.,Home,85.8%,14.2%,Michigan -5.32,4.6,48,244,Michigan 15-4
2026-04-06,Pacific,CSU Bakersfield,Home,37.1%,62.9%,CSU Bakersfield -1.67,4.3,257,176,CSU Bakersfield 8-1
2026-04-06,Bellarmine,Southern Ind.,Away,23.5%,76.5%,Southern Ind. -3.21,4.3,236,150,Southern Ind. 9-8
2026-04-06,Bucknell,Lafayette,Away,70.2%,29.8%,Bucknell -2.69,3.9,152,277,Bucknell 13-7
