Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
3/8/2026,Louisiana,DBU,Home,44.30%,55.70%,DBU -0.49,8.6,13,77,DBU 12-1
3/8/2026,Notre Dame,Duke,Home,50.10%,49.90%,Notre Dame -0.11,8.6,28,78,Notre Dame 2-0
3/8/2026,Louisiana Tech,South Alabama,Away,50.10%,49.90%,Louisiana Tech -0.07,8.2,81,73,Louisiana Tech 6-1
3/8/2026,Oregon,Purdue,Away,73.40%,26.60%,Oregon -2.91,8.1,25,52,Oregon 15-4
3/8/2026,Virginia Tech,Georgia Tech,Home,22.10%,77.90%,Georgia Tech -3.75,8,53,20,Virginia Tech 9-6
3/8/2026,East Carolina,Coastal Carolina,Home,37.00%,63.00%,Coastal Carolina -1.63,8,71,55,East Carolina 10-4
3/8/2026,San Diego,California,Home,31.60%,68.40%,California -2.29,7.8,91,18,California 5-2
3/8/2026,Boston College,Miami (FL),Away,33.40%,66.60%,Miami (FL) -2.01,7.8,79,48,Boston College 9-5
3/8/2026,Maryland,Troy,Away,48.90%,51.10%,Troy -0.06,7.8,61,116,Maryland 7-6
3/8/2026,Saint Mary's (CA),San Diego St.,Away,58.80%,41.20%,Saint Mary's (CA) -1.31,7.5,87,100,Saint Mary's (CA) 9-6
3/8/2026,Tarleton St.,New Mexico,Home,46.40%,53.60%,New Mexico -0.26,7.5,83,119,Tarleton St. 9-7
3/8/2026,Western Caro.,Charlotte,Home,28.40%,71.60%,Charlotte -2.72,7.5,94,31,Charlotte 7-4
3/8/2026,Arkansas St.,Oral Roberts,Away,60.90%,39.10%,Arkansas St. -1.32,7.4,60,118,Arkansas St. 7-0
3/8/2026,Wright St.,Tennessee,Home,21.00%,79.00%,Tennessee -3.85,7.4,82,30,Wright St. 6-0
3/8/2026,Illinois,Southern California,Away,13.30%,86.70%,Southern California -5.38,7.3,85,3,Southern California 5-3
3/8/2026,CSUN,UC Irvine,Away,25.50%,74.50%,UC Irvine -3.04,7.2,89,67,CSUN 9-2
3/8/2026,Cal Poly,Hawaii,Away,43.20%,56.80%,Hawaii -0.57,7.2,72,131,Cal Poly 7-3
3/8/2026,Xavier,Oregon St.,Home,20.10%,79.90%,Oregon St. -4.12,7.1,110,9,Oregon St. 17-2
3/8/2026,High Point,Florida,Home,18.30%,81.70%,Florida -4.4,7.1,107,14,Florida 12-11
3/8/2026,Washington St.,Texas St.,Home,26.70%,73.30%,Texas St. -3.1,7.1,114,41,Texas St. 4-3
3/8/2026,UNCW,Jacksonville,Home,65.40%,34.60%,UNCW -1.97,7,80,122,UNCW 7-2
3/8/2026,Grand Canyon,Utah,Away,39.00%,61.00%,Utah -1.43,7,146,49,Utah 4-0
3/8/2026,Tulane,TCU,Home,27.30%,72.70%,TCU -2.99,6.9,121,50,Tulane 8-4
3/8/2026,The Citadel,Kentucky,Home,14.20%,85.80%,Kentucky -5.16,6.9,98,36,Kentucky 13-5
3/8/2026,Tulane,TCU,Home,27.30%,72.70%,TCU -2.99,6.9,121,50,TCU 4-3
3/8/2026,Rice,Abilene Christian,Home,45.20%,54.80%,Abilene Christian -0.56,6.9,92,150,Abilene Christian 4-1
3/8/2026,UC San Diego,Cincinnati,Home,20.50%,79.50%,Cincinnati -3.99,6.8,126,19,Cincinnati 9-8
3/8/2026,Gardner-Webb,Oklahoma St.,Away,12.20%,87.80%,Oklahoma St. -5.7,6.8,97,33,Oklahoma St. 16-1
3/8/2026,UNLV,Northwestern,Neutral,66.20%,33.80%,UNLV -1.92,6.8,84,130,UNLV 10-5
3/8/2026,Murray St.,UCF,Away,32.90%,67.10%,UCF -2.03,6.7,149,51,UCF 10-9
3/8/2026,Santa Clara,Oklahoma,Home,12.80%,87.20%,Oklahoma -5.62,6.6,127,7,Oklahoma 8-6
3/8/2026,UConn,Old Dominion,Home,59.40%,40.60%,UConn -1.14,6.5,96,159,Old Dominion 6-5
3/8/2026,Indiana St.,Western Ky.,Away,33.20%,66.80%,Western Ky. -2.16,6.5,132,108,Western Ky. 7-4
