Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-03-10,Florida St.,Florida,Home,44.9%,55.1%,Florida -0.61,9.5,16,10,Florida 6-3
2026-03-10,Ole Miss,Southern Miss.,Away,43.4%,56.6%,Southern Miss. -0.94,9.5,17,1,Southern Miss. 2-1
2026-03-10,Wake Forest,Coastal Carolina,Home,61.9%,38.1%,Wake Forest -1.21,8.8,14,41,Coastal Carolina 10-4
2026-03-10,DBU,Oklahoma St.,Away,41.6%,58.4%,Oklahoma St. -1.08,8.3,79,30,Oklahoma St. 6-5
2026-03-10,UTSA,Texas Tech,Home,64.9%,35.1%,UTSA -1.94,8.3,9,75,UTSA 9-8
2026-03-10,Texas,Texas St.,Away,84.5%,15.6%,Texas -5.06,8.0,2,42,Texas 15-4
2026-03-10,Maryland,West Virginia,Away,26.9%,73.1%,West Virginia -2.88,7.9,68,23,West Virginia 10-3
2026-03-10,UC Irvine,UCLA,Away,22.3%,77.7%,UCLA -3.89,7.9,69,4,UCLA 11-1
2026-03-10,UAB,Auburn,Home,15.9%,84.1%,Auburn -4.96,7.8,55,6,Auburn 17-2
2026-03-10,Charleston So.,UNCW,Away,34.7%,65.3%,UNCW -1.88,7.7,72,74,UNCW 18-2
2026-03-10,Boston College,UConn,Away,54.3%,45.7%,Boston College -0.56,7.7,71,108,Boston College 26-19
2026-03-10,Missouri St.,Southeast Mo. St.,Away,61.2%,38.8%,Missouri St. -1.24,7.7,51,97,Southeast Mo. St. 13-6
2026-03-10,Lamar University,Louisiana Tech,Away,42.3%,57.7%,Louisiana Tech -0.78,7.5,100,93,Lamar University 6-0
2026-03-10,Saint Mary's (CA),UC Santa Barbara,Away,21.4%,78.6%,UC Santa Barbara -3.66,7.5,91,5,UC Santa Barbara 13-3
2026-03-10,Wright St.,Indiana,Home,40.0%,60.0%,Indiana -1.14,7.5,88,99,Indiana 12-4
2026-03-10,Duke,High Point,Away,64.0%,36.0%,Duke -1.57,7.4,85,92,High Point 12-6
2026-03-10,South Carolina,The Citadel,Away,68.4%,31.6%,South Carolina -2.12,7.4,77,87,The Citadel 8-3
2026-03-10,Western Caro.,App State,Home,51.8%,48.2%,Western Caro. -0.53,7.4,82,131,Western Caro. 13-3
2026-03-10,Rice,Houston,Home,29.3%,70.7%,Houston -2.63,7.3,101,53,Houston 13-1
2026-03-10,Pittsburgh,Santa Clara,Away,65.1%,34.9%,Pittsburgh -2.02,7.3,66,105,Santa Clara 4-3
2026-03-10,Mercer,Georgia St.,Home,69.3%,30.7%,Mercer -2.59,7.2,36,122,Mercer 16-6
2026-03-10,Wichita St.,Kansas St.,Home,23.5%,76.5%,Kansas St. -3.51,7.1,109,33,Kansas St. 7-5
2026-03-10,Troy,Alabama,Home,21.4%,78.6%,Alabama -3.81,7.1,111,19,Alabama 7-3
2026-03-10,Charlotte,Campbell,Home,70.0%,30.0%,Charlotte -2.64,7.1,29,129,Charlotte 13-5
2026-03-10,Arizona,Arizona St.,Away,30.2%,69.8%,Arizona St. -2.38,7.0,143,15,Arizona St. 10-4
2026-03-10,California Baptist,LMU (CA),Away,67.5%,32.5%,California Baptist -2.2,6.9,49,137,LMU (CA) 7-2
2026-03-10,Xavier,Oregon,Home,17.8%,82.2%,Oregon -4.4,6.9,113,24,Oregon 10-0
2026-03-10,Southern Ind.,Missouri,Home,27.3%,72.7%,Missouri -2.83,6.9,115,59,Missouri 14-6
2026-03-10,Tulane,Mississippi St.,Neutral,16.5%,83.5%,Mississippi St. -4.86,6.8,121,11,Mississippi St. 11-7
2026-03-10,Utah Tech,BYU,Home,42.5%,57.5%,BYU -0.89,6.8,90,146,BYU 19-2
2026-03-10,UTRGV,Louisiana,Home,26.9%,73.1%,Louisiana -2.91,6.8,150,13,Louisiana 11-7
2026-03-10,Fresno St.,Cal Poly,Home,30.8%,69.2%,Cal Poly -2.43,6.7,138,65,Cal Poly 13-3
2026-03-10,Gonzaga,Minnesota,Away,22.5%,77.5%,Minnesota -3.61,6.7,136,26,Minnesota 11-8
2026-03-10,Kent St.,Ohio St.,Away,74.6%,25.4%,Kent St. -3.37,6.6,37,149,Kent St. 8-5
2026-03-10,San Diego St.,Cal St. Fullerton,Home,37.0%,63.0%,Cal St. Fullerton -1.6,6.6,112,135,Cal St. Fullerton 3-2
2026-03-10,Oral Roberts,Central Ark.,Home,56.6%,43.4%,Oral Roberts -0.9,6.6,142,130,Central Ark. 8-7
2026-03-10,George Mason,Longwood,Away,48.6%,51.4%,Longwood -0.03,6.6,178,98,Longwood 11-1
2026-03-10,Sam Houston,Baylor,Home,23.8%,76.2%,Baylor -3.5,6.5,140,50,Baylor 13-5
2026-03-10,Princeton,Winthrop,Away,31.7%,68.3%,Winthrop -2.4,6.5,141,94,Princeton 10-3
2026-03-10,Gardner-Webb,Davidson,Home,47.8%,52.2%,Davidson -0.48,6.4,124,169,Davidson 11-10
2026-03-10,Wofford,USC Upstate,Home,40.1%,59.9%,USC Upstate -1.19,6.2,165,120,USC Upstate 5-2
2026-03-10,Indiana St.,Vanderbilt,Away,23.3%,76.7%,Vanderbilt -3.5,6.1,139,95,Vanderbilt 14-6
2026-03-10,Bowling Green,Dayton,Away,40.1%,59.9%,Dayton -1.06,6.1,173,116,Bowling Green 9-5
2026-03-10,Elon,NC State,Away,18.9%,81.1%,NC State -4.32,6.0,156,63,Elon 2-0
2026-03-10,Jacksonville St.,North Ala.,Away,77.4%,22.6%,Jacksonville St. -3.75,5.9,39,182,Jacksonville St. 8-3
2026-03-10,Old Dominion,East Carolina,Home,24.7%,75.3%,East Carolina -3.27,5.9,175,67,East Carolina 11-0
2026-03-10,Ball St.,Kentucky,Away,14.3%,85.7%,Kentucky -5.26,5.9,161,35,Kentucky 10-3
2026-03-10,Creighton,LSU,Away,20.9%,79.1%,LSU -3.92,5.9,171,54,LSU 8-4
2026-03-10,FGCU,FIU,Away,69.3%,30.7%,FGCU -2.52,5.8,56,207,FGCU 11-6
2026-03-10,SFA,Texas A&M,Away,4.9%,95.0%,Texas A&M -8.33,5.8,159,12,Texas A&M 14-1
2026-03-10,Bethune-Cookman,North Florida,Away,53.1%,46.9%,Bethune-Cookman -0.68,5.8,133,205,Bethune-Cookman 7-4
2026-03-10,Ga. Southern,Clemson,Home,12.4%,87.6%,Clemson -5.67,5.8,172,25,Ga. Southern 6-1
2026-03-10,Toledo,Northern Ky.,Home,51.8%,48.2%,Toledo -0.31,5.8,200,155,Toledo 12-3
2026-03-10,Tennessee Tech,Tennessee,Home,10.1%,89.9%,Tennessee -6.32,5.7,170,28,Tennessee 20-2
2026-03-10,Arkansas St.,Little Rock,Away,76.0%,24.0%,Arkansas St. -3.39,5.6,60,198,Arkansas St. 12-5
2026-03-10,Marshall,Louisville,Home,21.7%,78.3%,Louisville -3.8,5.6,181,76,Louisville 16-5
2026-03-10,Tarleton St.,UIW,Away,71.8%,28.2%,Tarleton St. -2.84,5.6,80,199,Tarleton St. 0-0
2026-03-10,Liberty,UNC Greensboro,Away,75.6%,24.4%,Liberty -3.47,5.6,38,208,Liberty 12-10
2026-03-10,Western Mich.,Michigan,Home,18.3%,81.7%,Michigan -4.4,5.6,189,52,Michigan 3-2
2026-03-10,California,San Jose St.,Away,80.4%,19.6%,California -4.18,5.4,32,214,San Jose St. 3-2
2026-03-10,James Madison,Radford,Away,63.6%,36.4%,James Madison -1.39,5.3,179,186,Radford 4-2
2026-03-10,Penn St.,Georgetown,Home,52.5%,47.5%,Penn St. -0.36,5.3,227,160,Georgetown 8-2
2026-03-10,UIC,Northwestern,Home,41.1%,58.9%,Northwestern -1.15,5.3,229,126,UIC 3-3
2026-03-10,Evansville,Cincinnati,Home,8.7%,91.3%,Cincinnati -6.83,5.1,215,18,Cincinnati 13-11
2026-03-10,Delaware,Penn,Away,54.8%,45.2%,Delaware -0.71,5.1,180,223,Delaware 5-3
2026-03-10,Long Beach St.,Southern California,Away,7.5%,92.5%,Southern California -7.25,5.1,220,3,Southern California 6-1
2026-03-10,Morehead St.,UNC Asheville,Away,55.4%,44.6%,Morehead St. -0.49,5.0,196,217,Morehead St. 16-11
2026-03-10,William & Mary,Virginia,Home,8.3%,91.7%,Virginia -6.93,4.9,226,21,Virginia 9-7
2026-03-10,Lipscomb,Memphis,Away,52.1%,47.9%,Lipscomb -0.24,4.7,201,245,Memphis 5-2
2026-03-10,Illinois St.,Saint Louis,Away,57.6%,42.4%,Illinois St. -0.87,4.6,174,250,Illinois St. 8-5
2026-03-10,Milwaukee,Purdue,Away,14.5%,85.5%,Purdue -5.24,4.5,251,48,Purdue 17-1
2026-03-10,Notre Dame,Queens (NC),Neutral,94.3%,5.7%,Notre Dame -8.05,4.4,31,244,Notre Dame 11-6
2026-03-10,Siena,Stony Brook,Away,31.9%,68.1%,Stony Brook -2.01,4.3,184,241,Siena 14-8
2026-03-10,Southern Ill.,SIUE,Home,60.9%,39.1%,Southern Ill. -1.26,4.3,230,232,SIUE 16-6
2026-03-10,St. Thomas (MN),Iowa,Home,13.0%,87.0%,Iowa -5.42,4.3,259,58,Iowa 7-2
2026-03-10,Eastern Ky.,Middle Tenn.,Away,28.7%,71.3%,Middle Tenn. -2.71,4.2,239,177,Middle Tenn. 17-0
2026-03-10,West Ga.,Georgia Tech,Home,4.4%,95.6%,Georgia Tech -8.86,4.1,270,22,Georgia Tech 14-0
2026-03-10,Bucknell,North Carolina,Away,3.1%,96.9%,North Carolina -9.75,4.1,267,20,North Carolina 13-3
2026-03-10,Jackson St.,Nicholls,Away,16.2%,83.8%,Nicholls -4.68,4.0,260,102,Nicholls 12-2
2026-03-10,Fairfield,St. John's (NY),Away,36.2%,63.8%,St. John's (NY) -1.47,4.0,255,209,Fairfield 6-4
2026-03-10,Michigan St.,Eastern Mich.,Home,75.4%,24.6%,Michigan St. -3.28,4.0,154,253,Michigan St. 13-5
2026-03-10,Holy Cross,Massachusetts,Away,52.8%,47.2%,Holy Cross -0.5,3.8,277,254,Holy Cross 0-0
2026-03-10,La Salle,Villanova,Away,18.9%,81.1%,Villanova -3.96,3.8,190,231,Villanova 14-10
2026-03-10,UC Riverside,UNLV,Away,12.5%,87.5%,UNLV -5.68,3.8,280,81,UNLV 11-10
2026-03-10,Manhattan,FDU,Home,45.6%,54.4%,FDU -0.4,3.8,268,257,FDU 15-12
2026-03-10,UMass Lowell,Sacramento St.,Home,23.5%,76.5%,Sacramento St. -3.38,3.7,246,202,UMass Lowell 7-2
2026-03-10,Merrimack,Army West Point,Home,22.7%,77.3%,Army West Point -3.56,3.7,269,164,Army West Point 10-9
2026-03-10,Western Ill.,Illinois,Home,14.0%,86.0%,Illinois -5.33,3.7,288,78,Illinois 21-8
2026-03-10,Rider,LIU,Home,67.5%,32.5%,Rider -2.18,3.6,195,282,Rider 7-6
2026-03-10,Butler,Bellarmine,Home,49.3%,50.7%,Bellarmine -0.22,3.6,284,272,Bellarmine 17-10
2026-03-10,St. Bonaventure,Binghamton,Home,30.9%,69.1%,Binghamton -2.4,3.5,279,203,Binghamton 15-9
