Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-03-06,Virginia,North Carolina,Home,41.9%,58.1%,North Carolina -1.01,9.2,24,22,Virginia 13-3
2026-03-06,Louisiana,DBU,Home,49.0%,51.0%,Louisiana -0.11,8.7,7,84,Louisiana 6-5
2026-03-06,Notre Dame,Duke,Home,46.7%,53.3%,Duke -0.32,8.6,33,69,Notre Dame 10-4
2026-03-06,Oregon,Purdue,Away,69.5%,30.6%,Oregon -2.35,8.3,28,50,Oregon 8-7
2026-03-06,Louisiana Tech,South Alabama,Away,48.9%,51.1%,South Alabama -0.14,8.3,87,55,South Alabama 9-3
2026-03-06,UNLV,Minnesota,Home,38.1%,61.9%,Minnesota -1.46,8.0,92,26,Minnesota 10-0
2026-03-06,San Diego,California,Home,28.2%,71.8%,California -2.67,7.9,74,20,California 11-1
2026-03-06,East Carolina,Coastal Carolina,Home,32.8%,67.2%,Coastal Carolina -2.22,7.8,77,45,Coastal Carolina 10-6
2026-03-06,Maryland,Troy,Away,44.7%,55.3%,Troy -0.58,7.8,72,99,Troy 5-2
2026-03-06,Charleston So.,Georgia St.,Away,57.7%,42.3%,Charleston So. -1.06,7.7,62,106,Charleston So. 15-7
2026-03-06,Austin Peay,Utah Tech,Away,48.6%,51.4%,Utah Tech -0.01,7.6,123,75,Austin Peay 7-4
2026-03-06,Virginia Tech,Georgia Tech,Home,19.6%,80.4%,Georgia Tech -4.24,7.6,71,17,Georgia Tech 16-1
2026-03-06,Austin Peay,Utah Tech,Away,48.6%,51.4%,Utah Tech -0.01,7.6,123,75,Austin Peay 10-5
2026-03-06,Boston College,Miami (FL),Away,29.7%,70.3%,Miami (FL) -2.56,7.6,89,39,Boston College 8-7
2026-03-06,Xavier,Oregon St.,Home,21.2%,78.8%,Oregon St. -3.92,7.4,93,10,Oregon St. 4-2
2026-03-06,Illinois,Southern California,Away,15.2%,84.8%,Southern California -4.94,7.4,80,3,Southern California 4-0
2026-03-06,Cal Poly,Hawaii,Away,42.2%,57.8%,Hawaii -0.76,7.4,81,112,Cal Poly 6-2
2026-03-06,Winthrop,Auburn,Home,13.8%,86.2%,Auburn -5.4,7.4,78,8,Auburn 10-0
2026-03-06,UC San Diego,Cincinnati,Home,24.4%,75.6%,Cincinnati -3.35,7.3,103,23,Cincinnati 16-1
2026-03-06,Saint Mary's (CA),San Diego St.,Away,60.0%,40.0%,Saint Mary's (CA) -1.39,7.3,107,94,San Diego St. 3-2
2026-03-06,Washington St.,Texas St.,Home,25.9%,74.1%,Texas St. -3.18,7.3,97,47,Texas St. 10-4
2026-03-06,Washington St.,Texas St.,Home,25.9%,74.1%,Texas St. -3.18,7.3,97,47,Washington St. 9-7
2026-03-06,Tarleton St.,New Mexico,Home,43.2%,56.8%,New Mexico -0.67,7.2,95,120,Tarleton St. 13-11
2026-03-06,Grand Canyon,Utah,Away,40.3%,59.7%,Utah -1.22,7.2,134,60,Utah 9-0
2026-03-06,Wright St.,Tennessee,Home,17.0%,83.0%,Tennessee -4.63,7.1,100,21,Tennessee 4-3
2026-03-06,High Point,Florida,Home,19.1%,80.9%,Florida -4.23,7.0,113,16,High Point 7-2
2026-03-06,CSUN,UC Irvine,Away,23.8%,76.3%,UC Irvine -3.39,7.0,110,49,CSUN 5-4
2026-03-06,The Citadel,Kentucky,Home,15.9%,84.1%,Kentucky -4.79,7.0,90,43,Kentucky 10-5
2026-03-06,Rice,Abilene Christian,Home,49.8%,50.2%,Rice -0.01,6.9,76,168,Rice 5-4
2026-03-06,UNCW,Jacksonville,Home,64.2%,35.8%,UNCW -1.78,6.9,91,126,UNCW 8-3
2026-03-06,Gardner-Webb,Oklahoma St.,Away,14.3%,85.7%,Oklahoma St. -5.2,6.9,101,29,Gardner-Webb 19-5
2026-03-06,California Baptist,BYU,Home,60.0%,40.0%,California Baptist -1.29,6.9,42,159,California Baptist 14-7
2026-03-06,Indiana St.,Western Ky.,Away,38.6%,61.4%,Western Ky. -1.5,6.9,115,118,Western Ky. 6-5
2026-03-06,Michigan St.,Nebraska,Away,29.0%,71.0%,Nebraska -2.83,6.7,155,30,Nebraska 5-4
2026-03-06,Tulane,TCU,Home,25.3%,74.7%,TCU -3.32,6.7,141,38,TCU 10-2
2026-03-06,Murray St.,UCF,Away,32.7%,67.3%,UCF -1.97,6.7,150,57,UCF 8-3
2026-03-06,Santa Clara,Oklahoma,Home,14.2%,85.8%,Oklahoma -5.29,6.7,127,9,
2026-03-06,Army West Point,VCU,Away,41.9%,58.1%,VCU -0.81,6.6,142,128,VCU 4-3
2026-03-06,Stanford,Wake Forest,Away,16.3%,83.7%,Wake Forest -4.82,6.5,144,12,Wake Forest 7-4
2026-03-06,Columbia,West Virginia,Away,12.4%,87.6%,West Virginia -5.33,6.4,124,35,Columbia 7-4
