Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-29,Kent St.,Pittsburgh,Away,37.5%,62.5%,Pittsburgh -1.7,8.5,49,39,Kent St. 13-5
2026-04-29,South Fla.,Florida St.,Home,28.6%,71.4%,Florida St. -3.27,8.1,65,18,Florida St. 9-1
2026-04-29,Miami (OH),Wright St.,Away,54.0%,46.0%,Miami (OH) -0.86,7.1,69,147,Miami (OH) 14-7
2026-04-29,UC Davis,California,Home,35.1%,64.9%,California -2.19,7.0,131,64,UC Davis 6-1
2026-04-29,Nicholls,Louisiana,Home,29.8%,70.2%,Louisiana -2.9,6.8,136,53,Louisiana 7-1
2026-04-29,Northwestern St.,Arkansas,Home,19.6%,80.4%,Arkansas -5.03,6.7,130,25,Arkansas 5-2
2026-04-29,UTRGV,Oregon St.,Home,18.4%,81.6%,Oregon St. -5.15,6.7,135,11,UTRGV 9-7
2026-04-29,Col. of Charleston,The Citadel,Away,40.7%,59.3%,The Citadel -1.22,6.5,160,96,
2026-04-29,McNeese,Houston,Home,33.9%,66.1%,Houston -2.22,6.1,163,113,Houston 4-2
2026-04-29,UT Arlington,TCU,Home,17.6%,82.4%,TCU -5.44,6.0,171,29,TCU 12-1
2026-04-29,Stetson,UCF,Neutral,19.8%,80.2%,UCF -4.9,5.7,192,37,UCF 6-5
2026-04-29,South Alabama,New Orleans,Home,64.5%,35.5%,South Alabama -2.34,5.6,67,222,South Alabama 4-2
2026-04-29,West Virginia,Penn St.,Home,80.8%,19.2%,West Virginia -5.09,5.5,15,218,
2026-04-29,Southern Ind.,Purdue,Home,19.5%,80.5%,Purdue -4.99,5.4,202,51,Purdue 5-1
2026-04-29,Ga. Southern,Mercer,Away,21.7%,78.3%,Mercer -4.58,5.2,226,50,Mercer 10-9
2026-04-29,Northeastern,Maine,Neutral,68.1%,31.9%,Northeastern -2.72,5.1,134,209,Northeastern 5-1
2026-04-29,Morehead St.,Bellarmine,Home,51.8%,48.2%,Morehead St. -0.6,5.1,159,245,
2026-04-29,Columbia,Brown,Home,44.5%,55.5%,Brown -0.71,5.0,228,185,Brown 16-8
2026-04-29,Rhode Island,Brown,Home,45.0%,55.0%,Brown -0.81,4.8,241,185,Brown 16-8
2026-04-29,Stony Brook,Rider,Home,37.2%,62.8%,Rider -1.72,4.8,216,189,Rider 11-5
2026-04-29,Milwaukee,Notre Dame,Away,12.8%,87.2%,Notre Dame -6.59,4.6,237,59,Notre Dame 16-2
2026-04-29,Bryant,Holy Cross,Away,60.8%,39.2%,Bryant -1.56,4.5,184,247,Holy Cross 7-6
2026-04-29,Fresno St.,CSUN,Home,28.4%,71.6%,CSUN -3.28,4.5,250,124,CSUN 7-4
2026-04-29,Queens (NC),North Carolina,Home,5.1%,94.9%,North Carolina -9.97,4.3,263,7,
2026-04-29,Eastern Ill.,Bradley,Home,75.2%,24.8%,Eastern Ill. -4.12,3.7,120,294,Eastern Ill. 12-4
2026-04-29,FDU,NJIT,Away,42.6%,57.4%,NJIT -0.7,3.7,212,292,FDU 11-11
2026-04-29,La Salle,Iona,Home,48.0%,52.0%,Iona -0.21,3.6,259,288,La Salle 8-0
2026-04-29,Merrimack,Dartmouth,Home,39.8%,60.2%,Dartmouth -1.35,3.6,266,265,Dartmouth 4-3
2026-04-29,Norfolk St.,Virginia,Away,1.3%,98.7%,Virginia -14.26,3.4,299,35,
2026-04-29,Siena,Princeton,Home,27.9%,72.1%,Princeton -3.15,3.4,273,219,Princeton 5-1
2026-04-29,Manhattan,Navy,Away,17.9%,82.1%,Navy -5.23,3.1,291,168,
2026-04-29,Marshall,Ohio,Away,82.0%,18.1%,Marshall -5.24,3.0,177,296,Marshall 5-2
2026-04-29,Lehigh,Seton Hall,Away,29.3%,70.7%,Seton Hall -2.95,2.8,293,253,Seton Hall 10-5
2026-04-29,Georgia St.,Alcorn,Home,96.7%,3.3%,Georgia St. -11.33,2.6,132,305,
2026-04-29,Saint Peter's,Lafayette,Home,16.5%,83.5%,Lafayette -5.37,1.8,307,295,Lafayette 14-4
