Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-03-27,Auburn,Alabama,Home,54.5%,45.5%,Auburn -0.67,9.6,3,18,Alabama 11-1
2026-03-27,Florida,Arkansas,Home,49.9%,50.1%,Florida -0.1,9.6,8,27,Florida 9-4
2026-03-27,West Virginia,Arizona St.,Home,45.4%,54.6%,Arizona St. -0.56,9.4,22,9,Arizona St. 14-4
2026-03-27,Oklahoma,Texas,Away,34.1%,65.9%,Texas -2.11,9.2,13,2,Texas 4-3
2026-03-27,Miami (FL),Clemson,Home,48.3%,51.7%,Clemson -0.11,9.2,26,38,Clemson 7-6
2026-03-27,Mississippi St.,Ole Miss,Away,65.1%,34.9%,Mississippi St. -2.01,9.1,4,20,Mississippi St. 5-4
2026-03-27,Virginia,Boston College,Home,59.7%,40.3%,Virginia -1.1,9.0,19,35,Boston College 5-3
2026-03-27,Kentucky,LSU,Away,57.0%,43.0%,Kentucky -0.93,9.0,12,47,Kentucky 7-4
2026-03-27,Pittsburgh,Louisville,Home,48.9%,51.1%,Louisville -0.2,9.0,32,52,Pittsburgh 4-3
2026-03-27,South Fla.,Charlotte,Home,51.2%,48.9%,South Fla. -0.2,8.9,33,57,Charlotte 11-2
2026-03-27,East Carolina,UTSA,Away,44.5%,55.5%,UTSA -0.52,8.7,51,45,East Carolina 3-0
2026-03-27,Texas Tech,TCU,Home,43.8%,56.2%,TCU -0.94,8.7,55,37,TCU 18-8
2026-03-27,NC State,Georgia Tech,Home,34.8%,65.2%,Georgia Tech -1.96,8.6,44,15,Georgia Tech 3-1
2026-03-27,Oregon,UC Santa Barbara,Away,66.4%,33.6%,Oregon -2.14,8.6,17,41,Oregon 4-0
2026-03-27,Tennessee,Vanderbilt,Away,56.7%,43.3%,Tennessee -0.92,8.5,29,70,Vanderbilt 3-2
2026-03-27,Missouri St.,DBU,Home,45.7%,54.3%,DBU -0.46,8.4,40,79,DBU 5-4
2026-03-27,Mercer,Oregon St.,Away,25.8%,74.2%,Oregon St. -3.16,8.4,42,6,Oregon St. 7-5
2026-03-27,Baylor,Houston,Away,51.9%,48.1%,Baylor -0.28,8.4,48,77,Baylor 6-2
2026-03-27,Kansas,Cincinnati,Home,35.4%,64.6%,Cincinnati -1.68,8.3,58,34,Cincinnati 5-0
2026-03-27,Michigan,Rutgers,Away,45.3%,54.7%,Rutgers -0.57,8.0,76,85,Rutgers 4-3
2026-03-27,Fla. Atlantic,Rice,Away,54.4%,45.6%,Fla. Atlantic -0.56,8.0,78,82,Fla. Atlantic 6-2
2026-03-27,Stanford,Virginia Tech,Away,44.1%,55.9%,Virginia Tech -0.67,8.0,90,56,Stanford 9-7
2026-03-27,Duke,Florida St.,Away,24.2%,75.8%,Florida St. -3.45,7.9,71,7,Florida St. 3-1
2026-03-27,Kansas St.,Utah,Away,70.6%,29.4%,Kansas St. -2.54,7.9,25,72,Kansas St. 8-5
2026-03-27,Charleston So.,Winthrop,Away,45.2%,54.8%,Winthrop -0.65,7.8,103,59,Winthrop 4-0
2026-03-27,Western Caro.,The Citadel,Home,48.3%,51.7%,The Citadel -0.19,7.7,104,95,The Citadel 4-3
2026-03-27,UC San Diego,UC Davis,Home,46.7%,53.3%,UC Davis -0.32,7.7,88,101,UC San Diego 9-4
2026-03-27,UCLA,Iowa,Home,82.2%,17.8%,UCLA -4.68,7.7,1,68,UCLA 5-2
2026-03-27,Purdue,Michigan St.,Home,56.7%,43.3%,Purdue -0.89,7.7,53,113,Michigan St. 4-3
2026-03-27,Indiana,Nebraska,Away,26.1%,73.9%,Nebraska -3.13,7.6,89,16,Nebraska 6-5
2026-03-27,Texas A&M,Missouri,Home,79.2%,20.8%,Texas A&M -3.96,7.6,14,81,Texas A&M 11-9
2026-03-27,Jacksonville St.,Louisiana Tech,Away,66.6%,33.4%,Jacksonville St. -2.16,7.6,31,100,Jacksonville St. 4-0
2026-03-27,Oklahoma St.,BYU,Home,67.8%,32.2%,Oklahoma St. -2.09,7.6,54,86,Oklahoma St. 12-5
2026-03-27,Saint Mary's (CA),Portland,Home,43.5%,56.5%,Portland -0.71,7.5,118,69,Saint Mary's (CA) 3-0
2026-03-27,Nevada,Washington St.,Away,55.6%,44.4%,Nevada -0.8,7.5,87,110,Washington St. 12-6
2026-03-27,Cal St. Fullerton,Hawaii,Away,45.8%,54.2%,Hawaii -0.42,7.3,116,109,Cal St. Fullerton 2-0
2026-03-27,South Carolina,Georgia,Home,20.7%,79.3%,Georgia -3.97,7.2,97,23,Georgia 5-2
2026-03-27,Tulane,UAB,Away,41.7%,58.3%,UAB -1.02,7.2,140,49,UAB 9-6
2026-03-27,Southern California,Maryland,Home,83.1%,16.9%,Southern California -4.7,7.2,5,98,Southern California 11-10
2026-03-27,Stetson,FGCU,Home,39.7%,60.3%,FGCU -1.2,7.1,133,75,FGCU 5-4
2026-03-27,Miami (OH),Kent St.,Home,25.8%,74.2%,Kent St. -3.11,7.0,123,36,Kent St. 5-4
2026-03-27,VMI,ETSU,Home,24.4%,75.6%,ETSU -3.32,7.0,96,74,ETSU 6-5
2026-03-27,Air Force,Tarleton St.,Away,40.7%,59.3%,Tarleton St. -1.26,6.9,147,73,Tarleton St. 7-2
2026-03-27,Arizona,UCF,Away,35.8%,64.2%,UCF -1.86,6.9,157,30,UCF 11-6
2026-03-27,Ohio St.,Minnesota,Home,28.2%,71.8%,Minnesota -2.7,6.9,120,66,Ohio St. 4-3
2026-03-27,Western Ky.,Sam Houston,Home,66.9%,33.1%,Western Ky. -2.12,6.8,92,126,Sam Houston 1-0
2026-03-27,Northwestern St.,Nicholls,Home,57.5%,42.5%,Northwestern St. -1.07,6.7,111,142,Northwestern St. 12-2
2026-03-27,Southern Ind.,Little Rock,Home,48.2%,51.8%,Little Rock -0.3,6.7,130,150,Southern Ind. 8-5
2026-03-27,Coastal Carolina,Marshall,Away,78.1%,21.9%,Coastal Carolina -3.86,6.7,24,138,Coastal Carolina 11-9
2026-03-27,Northwestern,Washington,Away,39.6%,60.4%,Washington -1.2,6.6,105,146,Washington 7-2
2026-03-27,James Madison,Arkansas St.,Home,27.2%,72.8%,Arkansas St. -2.97,6.5,149,50,Arkansas St. 11-9
2026-03-27,Col. of Charleston,Campbell,Home,37.3%,62.7%,Campbell -1.62,6.4,180,63,Campbell 12-10
2026-03-27,ULM,Louisiana,Home,22.1%,77.9%,Louisiana -3.6,6.4,148,39,ULM 5-3
2026-03-27,Abilene Christian,McNeese,Away,48.9%,51.1%,Abilene Christian -0.0,6.4,137,169,Abilene Christian 6-4
2026-03-27,App State,Southern Miss.,Away,14.3%,85.7%,Southern Miss. -5.31,6.3,154,10,Southern Miss. 6-5
2026-03-27,Texas St.,Georgia St.,Home,73.8%,26.2%,Texas St. -3.09,6.3,46,162,Texas St. 18-6
2026-03-27,California Baptist,St. John's (NY),Away,74.3%,25.8%,California Baptist -3.06,6.3,43,165,California Baptist 12-3
2026-03-27,Xavier,UConn,Home,35.6%,64.4%,UConn -1.76,6.3,153,106,UConn 3-1
2026-03-27,Old Dominion,South Alabama,Away,32.5%,67.5%,South Alabama -2.24,6.2,181,61,South Alabama 10-3
2026-03-27,San Jose St.,UNLV,Away,38.5%,61.5%,UNLV -1.29,6.1,171,112,UNLV 18-7
2026-03-27,UNC Greensboro,Wofford,Away,37.2%,62.8%,Wofford -1.53,6.1,163,127,Wofford 8-7
2026-03-27,North Florida,Jacksonville,Home,45.3%,54.7%,Jacksonville -0.26,6.0,136,186,North Florida 4-2
2026-03-27,CSU Bakersfield,CSUN,Away,34.5%,65.5%,CSUN -1.93,6.0,175,108,CSU Bakersfield 11-3
2026-03-27,Longwood,Radford,Away,54.5%,45.5%,Longwood -0.46,5.9,131,196,Radford 4-3
2026-03-27,Austin Peay,Central Ark.,Away,61.3%,38.7%,Austin Peay -1.53,5.9,135,176,Austin Peay 4-1
2026-03-27,San Diego St.,Grand Canyon,Home,46.5%,53.5%,Grand Canyon -0.33,5.9,139,197,Grand Canyon 9-3
2026-03-27,Kennesaw St.,Delaware,Home,69.2%,30.8%,Kennesaw St. -2.53,5.8,65,201,Kennesaw St. 8-1
2026-03-27,High Point,Gardner-Webb,Home,76.8%,23.2%,High Point -3.61,5.7,83,178,High Point 10-3
2026-03-27,Sacramento St.,Creighton,Home,38.1%,61.9%,Creighton -1.64,5.7,208,102,Creighton 6-2
2026-03-27,New Mexico St.,Middle Tenn.,Home,36.4%,63.6%,Middle Tenn. -1.45,5.7,164,166,Middle Tenn. 7-5
2026-03-27,UIW,Lamar University,Home,28.5%,71.5%,Lamar University -2.83,5.7,187,93,Lamar University 5-2
2026-03-27,Houston Christian,SFA,Away,56.4%,43.6%,Houston Christian -0.76,5.6,182,179,SFA 8-5
2026-03-27,Troy,Ga. Southern,Home,63.7%,36.4%,Troy -1.69,5.6,114,202,Ga. Southern 4-3
2026-03-27,Monmouth,Elon,Home,47.2%,52.8%,Elon -0.25,5.6,185,193,Monmouth 6-3
2026-03-27,Utah Tech,Southern Ill.,Home,51.2%,48.8%,Utah Tech -0.24,5.5,128,232,Southern Ill. 10-0
2026-03-27,Illinois,Penn St.,Away,64.5%,35.5%,Illinois -1.71,5.5,91,219,Penn St. 9-8
2026-03-27,Bowling Green,NIU,Away,42.5%,57.5%,NIU -0.89,5.5,214,129,Bowling Green 5-4
2026-03-27,William & Mary,UNCW,Home,17.3%,82.7%,UNCW -4.61,5.4,189,64,UNCW 5-3
2026-03-27,George Mason,Saint Louis,Away,50.4%,49.6%,George Mason -0.23,5.4,160,223,George Mason 5-3
2026-03-27,Saint Joseph's,Fordham,Home,58.6%,41.4%,Saint Joseph's -1.19,5.4,145,212,Saint Joseph's 20-0
2026-03-27,Navy,Army West Point,Home,39.7%,60.3%,Army West Point -1.26,5.3,203,168,Army West Point 5-4
2026-03-27,Illinois St.,Evansville,Home,66.2%,33.8%,Illinois St. -2.02,5.3,117,211,Evansville 5-2
2026-03-27,UC Irvine,Long Beach St.,Home,64.2%,35.8%,UC Irvine -1.63,5.3,143,206,Long Beach St. 10-2
2026-03-27,A&M-Corpus Christi,UTRGV,Away,30.7%,69.3%,UTRGV -2.46,5.2,205,124,A&M-Corpus Christi 9-6
2026-03-27,LMU (CA),Santa Clara,Away,32.3%,67.7%,Santa Clara -1.99,5.2,195,155,Santa Clara 17-2
2026-03-27,Wichita St.,Memphis,Home,72.4%,27.6%,Wichita St. -2.86,5.1,84,227,Wichita St. 7-3
2026-03-27,FIU,Liberty,Away,22.1%,77.9%,Liberty -3.72,5.1,229,60,Liberty 4-3
2026-03-27,Villanova,UT Arlington,Home,36.7%,63.3%,UT Arlington -1.49,5.0,209,177,UT Arlington 9-2
2026-03-27,Gonzaga,Pacific,Away,68.8%,31.2%,Gonzaga -2.58,4.9,99,242,Gonzaga 7-6
2026-03-27,Lindenwood,UT Martin,Away,55.6%,44.4%,Lindenwood -0.69,4.7,225,226,UT Martin 7-2
2026-03-27,Alabama St.,Florida A&M,Away,50.6%,49.4%,Florida A&M -0.02,4.7,221,240,Florida A&M 5-1
