Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-02-18,Minnesota,FGCU,Home,51.5%,48.5%,Minnesota -0.01,8.7,53,55,FGCU 6-5
2026-02-18,Georgia St.,Mercer,Away,39.0%,61.0%,Mercer -1.52,8.6,50,32,Mercer 8-0
2026-02-18,Longwood,North Carolina,Away,9.9%,90.1%,North Carolina -6.46,7.4,65,7,North Carolina 5-3
2026-02-18,Kansas,Lamar University,Away,70.3%,29.7%,Kansas -2.49,7.3,34,109,Lamar University 4-1
2026-02-18,San Diego St.,UC Irvine,Away,26.0%,74.0%,UC Irvine -3.15,7.2,93,57,UC Irvine 5-2
2026-02-18,Winthrop,NC State,Home,18.4%,81.7%,NC State -4.39,7.2,88,35,NC State 7-3
2026-02-18,UC Davis,San Francisco,Home,46.6%,53.4%,San Francisco -0.26,7.0,89,145,UC Davis 2-1
2026-02-18,USC Upstate,Georgia,Home,14.7%,85.3%,Georgia -4.96,6.7,96,56,Georgia 12-6
2026-02-18,Purdue,Rice,Away,65.7%,34.3%,Purdue -2.04,6.5,75,154,Rice 5-2
2026-02-18,Indiana St.,Miami (FL),Away,11.8%,88.2%,Miami (FL) -5.87,6.5,124,25,Miami (FL) 6-2
2026-02-18,Murray St.,North Ala.,Away,58.8%,41.2%,Murray St. -1.29,6.5,140,139,North Ala. 15-5
2026-02-18,Portland,CSUN,Home,41.6%,58.4%,CSUN -0.97,6.4,164,103,Portland 5-4
2026-02-18,McNeese,Louisiana Tech,Home,17.3%,82.7%,Louisiana Tech -4.35,6.4,146,18,McNeese 8-3
2026-02-18,Utah Tech,CSU Bakersfield,Home,65.2%,34.8%,Utah Tech -1.87,6.1,48,196,Utah Tech 14-4
2026-02-18,James Madison,Richmond,Away,55.6%,44.4%,James Madison -0.33,6.0,174,157,Richmond 9-5
2026-02-18,Nicholls,LSU,Home,6.2%,93.8%,LSU -7.85,5.8,159,14,LSU 12-1
2026-02-18,Stetson,Florida,Home,13.7%,86.3%,Florida -5.32,5.8,183,13,Florida 9-3
2026-02-18,San Jose St.,Santa Clara,Away,31.5%,68.5%,Santa Clara -2.02,5.5,188,121,Santa Clara 8-6
2026-02-18,NIU,East Carolina,Home,21.2%,78.8%,East Carolina -3.99,5.5,166,114,East Carolina 11-5
2026-02-18,LMU (CA),Southern California,Away,9.0%,91.0%,Southern California -6.53,5.4,197,6,Southern California 14-4
2026-02-18,South Dakota St.,UIW,Away,30.5%,69.5%,UIW -2.25,5.2,181,169,UIW 19-18
2026-02-18,Gardner-Webb,South Carolina,Away,22.4%,77.6%,South Carolina -3.74,5.2,178,135,South Carolina 12-2
2026-02-18,Alabama St.,Alabama,Home,10.0%,90.0%,Alabama -6.25,5.2,177,72,Alabama 2-1
2026-02-18,Eastern Mich.,Vanderbilt,Away,6.4%,93.6%,Vanderbilt -7.67,4.7,209,66,Vanderbilt 16-2
2026-02-18,North Dakota St.,South Fla.,Away,19.0%,81.0%,South Fla. -4.27,4.6,239,81,South Fla. 3-1
2026-02-18,Jackson St.,Ole Miss,Away,2.8%,97.2%,Ole Miss -9.93,4.3,258,2,Ole Miss 18-3
2026-02-18,N.C. A&T,UNC Greensboro,Away,27.8%,72.2%,UNC Greensboro -2.82,4.2,238,175,UNC Greensboro 4-3
2026-02-18,Manhattan,Old Dominion,Away,14.1%,85.9%,Old Dominion -5.14,3.8,236,163,Manhattan 10-7
2026-02-18,Merrimack,UNCW,Away,10.6%,89.4%,UNCW -6.18,3.6,249,152,UNCW 10-0
2026-02-18,Alcorn,Mississippi St.,Away,0.2%,99.8%,Mississippi St. -16.73,3.4,301,26,Mississippi St. 19-0
2026-02-18,New Orleans,Southern U.,Away,79.5%,20.5%,New Orleans -3.91,2.9,208,287,New Orleans 14-5
2026-02-18,North Florida,Florida A&M,Home,81.9%,18.1%,North Florida -4.05,2.8,201,292,North Florida 15-4
