Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-17,Alabama St.,Jackson St.,Away,69.6%,30.4%,Alabama St. -2.46,3.5,203,277,Alabama St. 3-2
2026-04-17,Rhode Island,St. Bonaventure,Away,66.5%,33.5%,Rhode Island -2.02,3.4,227,282,St. Bonaventure 7-4
2026-04-17,Bowling Green,Massachusetts,Away,73.4%,26.6%,Bowling Green -2.9,3.4,204,274,Massachusetts 5-4
2026-04-17,Yale,Cornell,Home,74.9%,25.1%,Yale -3.37,3.4,157,297,Cornell 5-3
2026-04-17,Rhode Island,St. Bonaventure,Away,66.5%,33.5%,Rhode Island -2.02,3.4,227,282,St. Bonaventure 15-13
2026-04-17,SIUE,Western Ill.,Away,76.4%,23.6%,SIUE -3.59,3.4,155,294,SIUE 4-2
2026-04-17,Youngstown St.,Oakland,Home,36.8%,63.2%,Oakland -1.61,3.3,292,240,Youngstown St. 16-2
2026-04-17,Youngstown St.,Oakland,Home,36.8%,63.2%,Oakland -1.61,3.3,292,240,Youngstown St. 13-12
2026-04-17,Valparaiso,UIC,Home,28.6%,71.4%,UIC -2.79,3.3,273,228,UIC 4-3
2026-04-17,UAlbany,Siena,Home,60.8%,39.2%,UAlbany -1.39,3.2,271,284,UAlbany 13-10
2026-04-17,Quinnipiac,Canisius,Home,63.7%,36.3%,Quinnipiac -1.65,3.2,255,286,Canisius 10-3
2026-04-17,Quinnipiac,Canisius,Home,63.7%,36.3%,Quinnipiac -1.65,3.2,255,286,Quinnipiac 3-0
2026-04-17,Lehigh,Lafayette,Home,52.5%,47.5%,Lehigh -0.35,3.2,298,291,Lafayette 4-2
2026-04-17,Manhattan,Rider,Away,15.5%,84.5%,Rider -4.89,3.0,288,169,Rider 8-2
2026-04-17,Ohio,Central Mich.,Home,24.7%,75.3%,Central Mich. -3.26,2.9,300,212,Central Mich. 15-5
2026-04-17,Alabama A&M,Bethune-Cookman,Away,2.8%,97.2%,Bethune-Cookman -10.07,2.9,305,94,Bethune-Cookman 15-4
2026-04-17,Ohio,Central Mich.,Home,24.7%,75.3%,Central Mich. -3.26,2.9,300,212,Central Mich. 4-3
2026-04-17,New Haven,Norfolk St.,Away,66.0%,34.0%,New Haven -1.46,2.5,302,296,Norfolk St. 9-7
2026-04-17,Mississippi Val.,Florida A&M,Home,9.1%,90.9%,Florida A&M -6.46,2.3,295,215,Florida A&M 6-5
2026-04-17,Prairie View,Grambling,Home,26.1%,73.9%,Grambling -3.03,2.3,303,281,Grambling 12-2
2026-04-17,Mercyhurst,UMES,Away,80.5%,19.5%,Mercyhurst -3.96,2.0,290,304,Mercyhurst 14-0
2026-04-17,LIU,Coppin St.,Home,92.2%,7.8%,LIU -6.86,1.8,265,301,LIU 16-7
2026-04-17,Southern U.,Alcorn,Home,93.3%,6.7%,Southern U. -7.44,1.7,257,306,Southern U. 8-4
2026-04-17,Delaware St.,Central Conn. St.,Home,10.0%,90.0%,Central Conn. St. -6.19,1.5,308,299,Central Conn. St. 5-4
