Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-05-08,West Virginia,Kansas,Home,47.4%,52.6%,Kansas -0.34,9.7,9,12,West Virginia 4-1
2026-05-08,Texas A&M,Ole Miss,Home,47.7%,52.3%,Ole Miss -0.11,9.6,7,19,Ole Miss 5-3
2026-05-08,Texas,Tennessee,Home,52.4%,47.6%,Texas -0.48,9.6,3,24,Tennessee 5-1
2026-05-08,Auburn,Mississippi St.,Away,40.9%,59.1%,Mississippi St. -1.06,9.5,6,8,Auburn 5-4
2026-05-08,Oklahoma St.,Arizona St.,Home,44.4%,55.6%,Arizona St. -0.63,9.2,23,28,Oklahoma St. 9-6
2026-05-08,Oklahoma,Arkansas,Home,37.1%,62.9%,Arkansas -2.0,9.1,20,17,Arkansas 12-2
2026-05-08,Cincinnati,Kansas St.,Away,48.6%,51.4%,Cincinnati -0.01,9.1,26,47,Cincinnati 4-2
2026-05-08,UCF,Baylor,Home,49.4%,50.6%,UCF -0.08,8.9,34,57,UCF 8-0
2026-05-08,Florida St.,Clemson,Home,57.6%,42.4%,Florida St. -1.29,8.9,15,49,Florida St. 8-4
2026-05-08,Oregon,UCLA,Away,25.2%,74.8%,UCLA -3.75,8.8,18,1,UCLA 11-1
2026-05-08,Kentucky,Florida,Home,30.7%,69.3%,Florida -2.93,8.7,29,10,Florida 7-6
2026-05-08,NC State,Stanford,Away,51.3%,48.7%,NC State -0.26,8.7,41,61,Stanford 6-5
2026-05-08,Michigan,Minnesota,Away,46.7%,53.3%,Minnesota -0.27,8.5,48,71,Minnesota 13-1
2026-05-08,Texas St.,Arkansas St.,Home,47.9%,52.1%,Arkansas St. -0.02,8.3,56,84,Texas St. 6-2
2026-05-08,Iowa,Nebraska,Away,30.6%,69.4%,Nebraska -2.92,8.3,60,11,Nebraska 10-0
2026-05-08,Pittsburgh,North Carolina,Home,21.3%,78.7%,North Carolina -4.6,8.3,39,5,North Carolina 4-1
2026-05-08,South Alabama,Troy,Away,41.8%,58.2%,Troy -1.19,8.2,64,66,South Alabama 12-1
2026-05-08,Louisville,Miami (FL),Away,33.3%,66.7%,Miami (FL) -2.42,8.2,65,27,Louisville 16-9
2026-05-08,California,Virginia,Away,31.1%,68.9%,Virginia -2.53,8.2,51,35,California 7-4
2026-05-08,BYU,Texas Tech,Away,43.8%,56.2%,Texas Tech -0.72,8.1,62,79,BYU 12-3
2026-05-08,Rice,East Carolina,Home,36.8%,63.2%,East Carolina -1.85,8.1,67,54,Rice 10-5
2026-05-08,Louisiana,App State,Home,53.5%,46.5%,Louisiana -0.85,8.0,38,104,Louisiana 5-4
2026-05-08,LSU,Georgia,Home,21.6%,78.4%,Georgia -4.6,8.0,55,4,Georgia 11-8
2026-05-08,Utah,TCU,Home,27.7%,72.3%,TCU -3.37,7.9,69,31,TCU 3-0
2026-05-08,Samford,The Citadel,Away,44.4%,55.6%,The Citadel -0.82,7.9,91,68,The Citadel 10-4
2026-05-08,Samford,The Citadel,Away,44.4%,55.6%,The Citadel -0.82,7.9,91,68,The Citadel 8-0
2026-05-08,DBU,Western Ky.,Away,51.0%,49.0%,DBU -0.31,7.8,72,108,Western Ky. 7-4
2026-05-08,Louisiana Tech,Liberty,Home,31.4%,68.6%,Liberty -2.68,7.8,80,33,Louisiana Tech 9-3
2026-05-08,Charlotte,UAB,Away,46.4%,53.6%,UAB -0.42,7.8,100,70,Charlotte 20-2
2026-05-08,Cal Poly,Cal St. Fullerton,Away,55.6%,44.4%,Cal Poly -1.06,7.7,59,110,Cal St. Fullerton 4-3
2026-05-08,Michigan St.,Ohio St.,Neutral,44.1%,55.9%,Ohio St. -0.8,7.7,99,73,Ohio St. 15-5
2026-05-08,Indiana,Purdue,Away,36.0%,64.0%,Purdue -2.03,7.6,102,50,Purdue 11-9
2026-05-08,Alabama,South Carolina,Away,69.2%,30.8%,Alabama -3.13,7.6,13,105,Alabama 8-3
2026-05-08,Kennesaw St.,Jacksonville St.,Home,25.7%,74.3%,Jacksonville St. -3.78,7.5,89,25,Kennesaw St. 5-2
2026-05-08,Western Caro.,Wake Forest,Home,21.3%,78.7%,Wake Forest -4.48,7.5,85,22,Wake Forest 6-1
