Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-03-22,Texas,Auburn,Home,54.4%,45.6%,Texas -0.56,9.8,2,3,Texas 5-0
2026-03-22,Georgia,Texas A&M,Away,48.3%,51.7%,Texas A&M -0.07,9.6,20,13,Texas A&M 18-5
2026-03-22,Florida,Alabama,Home,49.3%,50.7%,Florida -0.02,9.5,15,23,Alabama 14-7
2026-03-22,Arizona St.,Kansas St.,Away,51.0%,49.0%,Arizona St. -0.2,9.5,12,26,Kansas St. 12-1
2026-03-22,Wake Forest,Virginia,Home,46.2%,53.8%,Virginia -0.49,9.3,30,14,Virginia 14-4
2026-03-22,Clemson,Notre Dame,Away,47.4%,52.6%,Notre Dame -0.32,9.2,37,17,Notre Dame 7-4
2026-03-22,UCF,TCU,Home,46.9%,53.1%,TCU -0.34,9.0,24,46,UCF 9-1
2026-03-22,NC State,Florida St.,Home,36.2%,63.8%,Florida St. -1.74,8.9,39,5,Florida St. 15-5
2026-03-22,Louisville,North Carolina,Away,35.3%,64.7%,North Carolina -1.74,8.8,41,10,North Carolina 7-6
2026-03-22,Louisiana,Texas St.,Away,51.6%,48.4%,Louisiana -0.27,8.7,35,64,Texas St. 16-6
2026-03-22,Georgia Tech,Pittsburgh,Away,64.3%,35.7%,Georgia Tech -1.94,8.6,18,49,Georgia Tech 12-4
2026-03-22,Nebraska,Michigan,Home,62.3%,37.7%,Nebraska -1.6,8.5,19,57,Nebraska 9-5
2026-03-22,Duke,Virginia Tech,Away,53.9%,46.1%,Duke -0.31,8.4,75,40,Virginia Tech 7-6
2026-03-22,Minnesota,Indiana,Home,51.3%,48.7%,Minnesota -0.09,8.4,58,72,Minnesota 14-2
2026-03-22,California,Boston College,Home,40.8%,59.2%,Boston College -1.24,8.2,77,42,Boston College 3-2
2026-03-22,Baylor,Oklahoma St.,Away,36.4%,63.6%,Oklahoma St. -1.62,8.2,61,47,Oklahoma St. 13-6
2026-03-22,Utah,Cincinnati,Home,31.3%,68.7%,Cincinnati -2.26,8.2,55,28,Utah 13-11
2026-03-22,Liberty,Kennesaw St.,Home,55.7%,44.3%,Liberty -0.63,8.1,59,86,Kennesaw St. 4-3
2026-03-22,Rutgers,Illinois,Home,52.2%,47.8%,Rutgers -0.24,8.0,94,68,Rutgers 8-3
2026-03-22,Western Ky.,Jacksonville St.,Home,38.4%,61.6%,Jacksonville St. -1.53,8.0,88,31,Jacksonville St. 10-0
2026-03-22,UTSA,Fla. Atlantic,Home,62.2%,37.8%,UTSA -1.49,8.0,43,78,UTSA 18-8
2026-03-22,UAB,East Carolina,Home,32.9%,67.1%,East Carolina -2.15,7.9,67,56,UAB 11-4
2026-03-22,Houston,Kansas,Away,37.1%,62.9%,Kansas -1.64,7.9,82,48,Kansas 8-4
2026-03-22,Charlotte,Wichita St.,Away,58.9%,41.1%,Charlotte -1.19,7.8,66,93,Wichita St. 7-2
2026-03-22,Vanderbilt,Mississippi St.,Home,27.2%,72.8%,Mississippi St. -3.11,7.8,84,7,Mississippi St. 17-7
2026-03-22,Missouri,Tennessee,Away,22.7%,77.3%,Tennessee -3.61,7.7,71,27,Tennessee 7-1
2026-03-22,Troy,Southern Miss.,Home,23.8%,76.3%,Southern Miss. -3.49,7.6,90,6,Southern Miss. 5-4
2026-03-22,Rice,South Fla.,Away,22.9%,77.1%,South Fla. -3.51,7.6,76,33,South Fla. 7-2
2026-03-22,Hawaii,UC Santa Barbara,Away,32.7%,67.3%,UC Santa Barbara -2.11,7.6,99,29,UC Santa Barbara 5-1
2026-03-22,Arkansas,South Carolina,Away,72.7%,27.3%,Arkansas -3.0,7.5,25,96,South Carolina 9-4
2026-03-22,UC Davis,Cal Poly,Home,31.7%,68.3%,Cal Poly -2.36,7.4,103,44,Cal Poly 5-4
2026-03-22,Oregon St.,UC Irvine,Away,72.8%,27.2%,Oregon St. -3.16,7.3,9,117,Oregon St. 9-5
2026-03-22,Texas Tech,Arizona,Home,52.3%,47.7%,Texas Tech -0.41,7.2,52,156,Texas Tech 12-10
2026-03-22,Northwestern,Oregon,Away,13.0%,87.0%,Oregon -5.45,7.1,89,22,Northwestern 11-10
2026-03-22,CSUN,Cal St. Fullerton,Away,46.6%,53.4%,Cal St. Fullerton -0.31,7.1,91,141,CSUN 4-1
2026-03-22,The Citadel,Mercer,Home,24.5%,75.5%,Mercer -3.23,7.0,110,45,The Citadel 3-2
2026-03-22,Maryland,UCLA,Away,9.5%,90.5%,UCLA -6.62,7.0,95,1,UCLA 14-4
2026-03-22,Southeastern La.,McNeese,Home,49.2%,50.8%,Southeastern La. -0.0,7.0,122,134,Southeastern La. 13-8
2026-03-22,Arkansas St.,Georgia St.,Away,67.6%,32.4%,Arkansas St. -2.24,6.9,53,133,Georgia St. 9-5
2026-03-22,Gonzaga,San Diego,Away,43.3%,56.7%,San Diego -0.65,6.9,105,137,Gonzaga 11-6
2026-03-22,USC Upstate,Longwood,Home,63.4%,36.6%,USC Upstate -1.6,6.9,116,113,Longwood 12-11
2026-03-22,Utah Tech,UNLV,Home,35.8%,64.2%,UNLV -1.61,6.8,119,118,Utah Tech 11-1
2026-03-22,Creighton,Miami (FL),Away,21.2%,78.8%,Miami (FL) -3.75,6.8,123,36,Miami (FL) 15-5
2026-03-22,Miami (OH),NIU,Away,63.5%,36.5%,Miami (OH) -1.57,6.7,125,120,NIU 6-4
2026-03-22,UNCW,Col. of Charleston,Home,60.2%,39.8%,UNCW -1.39,6.7,65,161,Col. of Charleston 6-3
2026-03-22,FGCU,North Florida,Away,65.2%,34.8%,FGCU -1.83,6.6,74,149,North Florida 6-4
2026-03-22,James Madison,Coastal Carolina,Home,17.0%,83.0%,Coastal Carolina -4.76,6.6,126,34,Coastal Carolina 16-6
2026-03-22,Louisiana Tech,New Mexico St.,Away,68.8%,31.2%,Louisiana Tech -2.28,6.5,85,143,New Mexico St. 8-6
2026-03-22,UTRGV,Houston Christian,Home,58.9%,41.1%,UTRGV -1.17,6.5,104,157,UTRGV 16-5
2026-03-22,Wofford,Xavier,Away,49.0%,51.0%,Wofford -0.03,6.5,140,163,Wofford 8-5
2026-03-22,Samford,Western Caro.,Away,39.6%,60.4%,Western Caro. -1.33,6.5,165,81,Western Caro. 10-9
2026-03-22,Air Force,Nevada,Away,33.4%,66.6%,Nevada -2.0,6.5,148,83,Air Force 17-12
2026-03-22,San Diego St.,UConn,Neutral,32.7%,67.3%,UConn -2.19,6.5,135,101,UConn 7-5
2026-03-22,Abilene Christian,New Mexico,Away,44.1%,55.9%,New Mexico -0.56,6.4,160,132,New Mexico 11-5
2026-03-22,ULM,South Alabama,Home,28.8%,71.2%,South Alabama -2.66,6.4,158,62,South Alabama 16-4
2026-03-22,Nicholls,UIW,Away,52.5%,47.5%,Nicholls -0.39,6.3,131,176,Nicholls 6-2
2026-03-22,App State,Old Dominion,Away,46.9%,53.1%,Old Dominion -0.38,6.3,138,172,App State 10-6
2026-03-22,Washington,Southern California,Home,12.5%,87.5%,Southern California -5.66,6.2,159,4,Southern California 14-4
2026-03-22,St. John's (NY),UT Arlington,Away,50.7%,49.3%,St. John's (NY) -0.23,6.2,150,175,UT Arlington 12-6
2026-03-22,Grand Canyon,Washington St.,Away,52.9%,47.1%,Grand Canyon -0.23,6.2,195,109,Washington St. 6-2
2026-03-22,ETSU,UNC Greensboro,Away,68.3%,31.7%,ETSU -2.41,6.1,87,170,ETSU 15-8
2026-03-22,VCU,Dayton,Home,59.5%,40.5%,VCU -1.14,6.1,111,178,Dayton 14-12
2026-03-22,Gardner-Webb,Charleston So.,Home,29.0%,71.0%,Charleston So. -2.62,6.1,155,100,Charleston So. 14-4
2026-03-22,Middle Tenn.,Missouri St.,Away,26.6%,73.4%,Missouri St. -3.06,6.1,183,38,Missouri St. 10-9
2026-03-22,Santa Clara,San Francisco,Home,58.5%,41.5%,Santa Clara -0.87,6.0,153,169,San Francisco 6-5
2026-03-22,Tarleton St.,SFA,Home,68.9%,31.1%,Tarleton St. -2.44,5.9,70,191,Tarleton St. 3-1
2026-03-22,Ball St.,Western Mich.,Away,61.0%,39.0%,Ball St. -1.36,5.9,142,174,Ball St. 7-5
2026-03-22,Lipscomb,Austin Peay,Home,39.5%,60.5%,Austin Peay -1.31,5.9,173,147,Lipscomb 19-5
2026-03-22,UConn,San Jose St.,Home,69.5%,30.5%,UConn -2.33,5.8,101,179,UConn 8-0
2026-03-22,Portland,LMU (CA),Home,69.3%,30.7%,Portland -2.52,5.8,63,202,Portland 4-3
2026-03-22,Richmond,Fordham,Home,50.7%,49.3%,Richmond -0.02,5.6,200,182,Fordham 4-3
2026-03-22,Elon,Northeastern,Away,34.1%,65.9%,Northeastern -2.07,5.6,188,130,Northeastern 17-7
2026-03-22,VMI,Radford,Home,62.1%,37.9%,VMI -1.48,5.5,102,222,VMI 9-1
2026-03-22,Toledo,Central Mich.,Home,54.6%,45.4%,Toledo -0.66,5.5,196,177,Central Mich. 6-5
2026-03-22,Sam Houston,FIU,Home,50.3%,49.7%,Sam Houston -0.1,5.4,154,229,Sam Houston 7-1
2026-03-22,Little Rock,Tennessee Tech,Away,58.3%,41.7%,Little Rock -1.11,5.4,145,209,Little Rock 11-10
2026-03-22,Penn St.,Purdue,Away,26.2%,73.8%,Purdue -3.05,5.4,225,50,Penn St. 14-9
2026-03-22,Marshall,Ga. Southern,Home,60.6%,39.4%,Marshall -1.47,5.4,127,215,Ga. Southern 18-12
2026-03-22,Lamar University,A&M-Corpus Christi,Home,67.0%,33.0%,Lamar University -2.21,5.3,112,216,Lamar University 18-15
2026-03-22,Eastern Ill.,Lindenwood,Away,53.8%,46.2%,Eastern Ill. -0.71,5.3,151,226,Eastern Ill. 9-6
