Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-19,SIUE,Western Ill.,Away,66.3%,33.7%,SIUE -2.09,3.7,179,286,Western Ill. 10-6
2026-04-19,Alabama St.,Jackson St.,Away,67.0%,33.0%,Alabama St. -2.09,3.6,204,278,Jackson St. 9-6
2026-04-19,Presbyterian,Longwood,Home,30.3%,69.7%,Longwood -2.48,3.6,288,173,Longwood 6-5
2026-04-19,Northern Colo.,St. Thomas (MN),Away,44.8%,55.2%,St. Thomas (MN) -0.53,3.4,283,279,Northern Colo. 6-5
2026-04-19,Northern Colo.,St. Thomas (MN),Away,44.8%,55.2%,St. Thomas (MN) -0.53,3.4,283,279,Northern Colo. 0-0
2026-04-19,Eastern Ky.,Central Ark.,Home,22.8%,77.2%,Central Ark. -3.66,3.4,290,154,Central Ark. 9-6
2026-04-19,Northern Colo.,St. Thomas (MN),Away,44.8%,55.2%,St. Thomas (MN) -0.53,3.4,283,279,St. Thomas (MN) 11-3
2026-04-19,Northeastern,N.C. A&T,Home,85.7%,14.3%,Northeastern -5.23,3.3,131,287,Northeastern 15-4
2026-04-19,Quinnipiac,Canisius,Home,62.0%,38.0%,Quinnipiac -1.51,3.2,251,291,Quinnipiac 12-2
2026-04-19,Lehigh,Lafayette,Home,53.8%,46.2%,Lehigh -0.53,3.2,294,295,Lafayette 7-3
2026-04-19,Valparaiso,UIC,Home,25.6%,74.4%,UIC -3.25,3.1,281,220,UIC 5-4
2026-04-19,Alabama A&M,Bethune-Cookman,Away,2.6%,97.4%,Bethune-Cookman -10.24,2.9,305,92,Bethune-Cookman 13-3
2026-04-19,Southern Ill.,Bradley,Home,77.6%,22.4%,Southern Ill. -3.67,2.7,228,298,Southern Ill. 13-5
2026-04-19,New Haven,Norfolk St.,Away,66.7%,33.3%,New Haven -1.59,2.5,301,297,New Haven 15-4
2026-04-19,Mississippi Val.,Florida A&M,Home,7.6%,92.4%,Florida A&M -7.03,2.3,300,201,Florida A&M 14-8
2026-04-19,Prairie View,Grambling,Home,24.4%,75.6%,Grambling -3.36,2.3,303,273,Grambling 7-6
2026-04-19,Mercyhurst,UMES,Away,81.1%,18.9%,Mercyhurst -4.17,2.0,284,304,Mercyhurst 14-1
2026-04-19,Iona,Saint Peter's,Away,85.2%,14.8%,Iona -5.1,1.9,274,307,Iona 8-5
2026-04-19,LIU,Coppin St.,Home,94.1%,5.9%,LIU -7.7,1.8,248,302,LIU 13-1
2026-04-19,Southern U.,Alcorn,Home,94.5%,5.5%,Southern U. -7.99,1.7,247,306,Southern U. 14-5
