Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-05-14,Georgia,Auburn,Home,51.4%,48.6%,Georgia -0.4,9.9,4,5,Georgia 2-1
2026-05-14,Mississippi St.,Texas A&M,Away,42.9%,57.1%,Texas A&M -0.93,9.6,8,7,Mississippi St. 18-11
2026-05-14,Ole Miss,Alabama,Home,45.1%,54.9%,Alabama -0.69,9.5,18,11,Alabama 5-4
2026-05-14,Tennessee,Oklahoma,Home,48.0%,52.0%,Oklahoma -0.06,9.4,23,20,Tennessee 9-7
2026-05-14,Southern California,Oregon,Home,43.4%,56.6%,Oregon -0.94,9.3,17,19,Southern California 2-1
2026-05-14,Arkansas,Kentucky,Away,55.6%,44.4%,Arkansas -1.11,9.2,16,29,Kentucky 4-3
2026-05-14,Coastal Carolina,Louisiana,Away,50.9%,49.1%,Coastal Carolina -0.0,9.1,37,41,Louisiana 7-2
2026-05-14,Miami (FL),Florida St.,Home,40.9%,59.1%,Florida St. -1.23,9.1,28,14,Florida St. 7-6
2026-05-14,Florida,LSU,Away,56.1%,43.9%,Florida -1.15,9.0,9,45,Florida 11-8
2026-05-14,Notre Dame,Pittsburgh,Away,45.4%,54.6%,Pittsburgh -0.52,8.9,44,38,Pittsburgh 6-3
2026-05-14,Kansas St.,UCF,Away,40.4%,59.6%,UCF -1.33,8.8,42,31,UCF 10-6
2026-05-14,North Carolina,NC State,Home,63.9%,36.1%,North Carolina -2.23,8.8,6,43,North Carolina 9-4
2026-05-14,TCU,West Virginia,Away,32.3%,67.7%,West Virginia -2.54,8.8,30,10,West Virginia 2-0
2026-05-14,Clemson,Virginia Tech,Away,54.3%,45.7%,Clemson -0.4,8.8,47,40,Virginia Tech 5-1
2026-05-14,Virginia,Louisville,Home,52.5%,47.5%,Virginia -0.37,8.7,33,62,Virginia 8-3
2026-05-14,Jacksonville St.,DBU,Home,52.1%,47.9%,Jacksonville St. -0.62,8.7,26,72,DBU 13-3
2026-05-14,Purdue,Iowa,Neutral,50.2%,49.8%,Purdue -0.04,8.7,54,63,Iowa 10-7
2026-05-14,Nebraska,Minnesota,Home,58.9%,41.1%,Nebraska -1.61,8.5,13,71,Nebraska 12-7
2026-05-14,Baylor,Utah,Away,48.9%,51.1%,Utah -0.03,8.5,53,69,Utah 8-7
2026-05-14,Kansas,BYU,Home,67.2%,32.8%,Kansas -2.74,8.4,12,59,Kansas 9-6
2026-05-14,Stanford,California,Home,39.5%,60.5%,California -1.32,8.3,61,51,Stanford 7-6
2026-05-14,Arkansas St.,South Alabama,Away,49.0%,51.0%,South Alabama -0.34,8.3,82,65,Arkansas St. 10-0
2026-05-14,Georgia Tech,Boston College,Home,79.3%,20.7%,Georgia Tech -4.82,8.3,2,35,Georgia Tech 9-0
2026-05-14,Missouri St.,Kennesaw St.,Home,58.7%,41.3%,Missouri St. -1.33,8.1,36,88,Missouri St. 5-3
2026-05-14,Wake Forest,Duke,Home,68.6%,31.4%,Wake Forest -2.85,8.0,22,78,Wake Forest 7-2
2026-05-14,Arizona St.,Houston,Away,63.5%,36.5%,Arizona St. -2.1,8.0,27,86,Arizona St. 4-3
2026-05-14,Ohio St.,Michigan,Home,37.3%,62.7%,Michigan -1.69,8.0,73,50,Ohio St. 13-2
2026-05-14,Tarleton St.,Sacramento St.,Home,46.7%,53.3%,Sacramento St. -0.23,7.8,58,112,Sacramento St. 8-5
2026-05-14,Illinois,Indiana,Away,49.4%,50.6%,Indiana -0.05,7.8,92,97,Indiana 10-4
2026-05-14,Texas Tech,Cincinnati,Home,25.3%,74.7%,Cincinnati -3.71,7.7,76,24,Cincinnati 13-1
2026-05-14,Creighton,Xavier,Away,45.3%,54.7%,Xavier -0.67,7.7,96,89,Creighton 5-2
2026-05-14,UAB,UTSA,Away,28.1%,71.9%,UTSA -3.17,7.7,70,48,UAB 7-6
2026-05-14,East Carolina,Fla. Atlantic,Away,60.9%,39.1%,East Carolina -1.76,7.6,49,106,East Carolina 7-5
2026-05-14,Mercer,ETSU,Home,54.9%,45.1%,Mercer -1.06,7.6,46,124,Mercer 9-7
2026-05-14,Campbell,UNCW,Away,53.0%,47.0%,Campbell -0.76,7.5,57,133,Campbell 16-12
2026-05-14,California Baptist,UC Davis,Away,60.4%,39.6%,California Baptist -1.59,7.5,52,113,California Baptist 4-2
2026-05-14,Cal St. Fullerton,UC San Diego,Away,40.9%,59.1%,UC San Diego -1.33,7.4,107,85,UC San Diego 10-6
2026-05-14,San Diego St.,UNLV,Away,50.1%,49.9%,San Diego St. -0.22,7.4,75,139,San Diego St. 15-1
2026-05-14,Missouri,Texas,Away,13.4%,86.6%,Texas -6.46,7.3,84,3,Texas 6-3
2026-05-14,Southeast Mo. St.,Little Rock,Home,51.4%,48.6%,Southeast Mo. St. -0.2,7.3,79,136,Southeast Mo. St. 4-2
2026-05-14,South Carolina,Vanderbilt,Away,23.6%,76.4%,Vanderbilt -4.14,7.2,99,39,Vanderbilt 9-1
2026-05-14,Rutgers,Northwestern,Home,47.8%,52.2%,Northwestern -0.18,7.1,116,132,Rutgers 8-5
2026-05-14,Wofford,Samford,Home,40.6%,59.4%,Samford -1.45,7.1,123,90,Samford 7-6
2026-05-14,Arizona,Oklahoma St.,Away,25.4%,74.6%,Oklahoma St. -3.82,7.1,121,25,Arizona 7-4
2026-05-14,Tulane,Rice,Home,34.4%,65.6%,Rice -2.31,7.0,130,66,Rice 12-0
2026-05-14,Wichita St.,South Fla.,Home,32.2%,67.8%,South Fla. -2.39,7.0,114,74,South Fla. 4-1
2026-05-14,App State,Georgia St.,Away,54.5%,45.5%,App State -0.58,7.0,103,138,App State 12-2
2026-05-14,UCLA,Washington,Away,84.2%,15.8%,UCLA -5.96,6.9,1,119,Washington 8-0
2026-05-14,Air Force,Oregon St.,Away,17.4%,82.5%,Oregon St. -5.44,6.9,117,15,Oregon St. 7-4
2026-05-14,NIU,Western Mich.,Away,48.7%,51.3%,NIU -0.04,6.8,102,162,Western Mich. 8-6
2026-05-14,FGCU,Jacksonville,Away,56.4%,43.6%,FGCU -0.81,6.8,122,135,FGCU 3-2
2026-05-14,Kent St.,Toledo,Away,57.7%,42.3%,Kent St. -1.26,6.7,67,171,Kent St. 4-3
2026-05-14,Troy,ULM,Away,64.7%,35.3%,Troy -2.35,6.7,64,151,Troy 6-4
2026-05-14,Abilene Christian,Utah Tech,Away,44.0%,56.0%,Utah Tech -0.94,6.7,149,111,Utah Tech 22-12
2026-05-14,Illinois St.,Michigan St.,Away,39.5%,60.5%,Michigan St. -1.65,6.6,146,101,Michigan St. 10-0
2026-05-14,Grand Canyon,Nevada,Away,45.3%,54.7%,Nevada -0.43,6.6,144,134,Nevada 13-9
2026-05-14,Memphis,Charlotte,Home,29.5%,70.5%,Charlotte -2.81,6.5,129,94,Memphis 9-4
2026-05-14,Marshall,Texas St.,Away,32.3%,67.7%,Texas St. -2.79,6.4,168,56,Texas St. 5-0
2026-05-14,CSUN,Hawaii,Away,33.4%,66.6%,Hawaii -2.37,6.4,142,108,Hawaii 7-0
2026-05-14,Sam Houston,Louisiana Tech,Home,30.4%,69.6%,Louisiana Tech -2.85,6.4,147,83,Louisiana Tech 2-1
2026-05-14,Northwestern St.,UTRGV,Neutral,42.7%,57.3%,UTRGV -1.18,6.4,158,126,Northwestern St. 6-5
2026-05-14,Lipscomb,Central Ark.,Home,47.8%,52.2%,Central Ark. -0.1,6.2,165,166,Central Ark. 4-1
2026-05-14,Liberty,Middle Tenn.,Away,71.5%,28.5%,Liberty -3.42,6.2,34,181,Middle Tenn. 8-1
2026-05-14,UNC Greensboro,Western Caro.,Away,28.9%,71.1%,Western Caro. -3.11,6.2,157,87,UNC Greensboro 2-1
2026-05-14,Houston Christian,Southeastern La.,Neutral,35.2%,64.8%,Southeastern La. -2.2,6.2,167,91,Southeastern La. 3-2
2026-05-14,Longwood,Winthrop,Away,32.7%,67.3%,Winthrop -2.15,6.0,156,131,Longwood 8-2
2026-05-14,The Citadel,VMI,Away,65.4%,34.6%,The Citadel -2.64,6.0,68,196,The Citadel 9-2
2026-05-14,Penn St.,Maryland,Home,33.7%,66.3%,Maryland -2.31,5.9,180,98,Penn St. 13-3
2026-05-14,SFA,Lamar University,Neutral,31.6%,68.4%,Lamar University -2.8,5.9,175,95,SFA 2-0
2026-05-14,McNeese,Nicholls,Neutral,64.1%,35.9%,McNeese -2.03,5.9,143,164,McNeese 11-3
2026-05-14,Saint Joseph's,Rhode Island,Home,52.2%,47.8%,Saint Joseph's -0.39,5.8,118,214,Saint Joseph's 10-9
2026-05-14,James Madison,Old Dominion,Away,32.9%,67.1%,Old Dominion -2.59,5.8,174,125,Old Dominion 5-1
2026-05-14,Pacific,Portland,Away,37.5%,62.5%,Portland -1.69,5.7,193,128,Pacific 7-5
2026-05-14,Murray St.,Evansville,Home,57.1%,42.9%,Murray St. -1.14,5.6,161,195,Evansville 10-6
2026-05-14,San Francisco,Saint Mary's (CA),Home,25.0%,75.0%,Saint Mary's (CA) -3.61,5.6,176,104,San Francisco 9-6
2026-05-14,Austin Peay,North Ala.,Away,49.9%,50.1%,North Ala. -0.3,5.6,200,178,North Ala. 9-2
2026-05-14,CSU Bakersfield,UC Irvine,Away,23.9%,76.1%,UC Irvine -3.94,5.5,189,93,UC Irvine 6-3
2026-05-14,Ga. Southern,Southern Miss.,Away,11.3%,88.7%,Southern Miss. -7.11,5.5,191,21,Southern Miss. 14-3
2026-05-14,FIU,New Mexico St.,Away,48.7%,51.3%,New Mexico St. -0.06,5.5,205,184,FIU 17-12
2026-05-14,Radford,Charleston So.,Home,32.8%,67.2%,Charleston So. -2.34,5.4,185,153,Radford 4-3
2026-05-14,Hofstra,Stony Brook,Away,45.5%,54.5%,Stony Brook -0.49,5.4,177,203,Hofstra 4-0
2026-05-14,Long Beach St.,Cal Poly,Home,19.3%,80.7%,Cal Poly -5.01,5.3,204,60,Cal Poly 11-3
2026-05-14,Lindenwood,Southern Ind.,Away,51.7%,48.3%,Lindenwood -0.25,5.3,197,210,Southern Ind. 8-4
2026-05-14,UT Arlington,Utah Valley,Away,50.2%,49.8%,UT Arlington -0.25,5.2,163,239,Utah Valley 13-5
2026-05-14,Pepperdine,Santa Clara,Away,31.7%,68.3%,Santa Clara -2.67,5.2,194,148,Santa Clara 10-0
2026-05-14,Morehead St.,Tennessee Tech,Away,50.5%,49.5%,Morehead St. -0.47,5.1,160,249,Morehead St. 7-4
2026-05-14,South Dakota St.,Omaha,Home,42.3%,57.7%,Omaha -1.03,5.1,209,186,Omaha 10-7
2026-05-14,Elon,USC Upstate,Away,26.7%,73.3%,USC Upstate -3.64,4.9,224,109,USC Upstate 7-6
2026-05-14,Belmont,Indiana St.,Away,30.1%,69.9%,Indiana St. -2.84,4.8,228,137,Indiana St. 5-4
2026-05-14,Western Ky.,Delaware,Home,75.6%,24.4%,Western Ky. -3.84,4.8,105,227,Delaware 7-3
2026-05-14,Davidson,VCU,Away,26.7%,73.3%,VCU -3.61,4.8,220,127,VCU 10-0
2026-05-14,Seattle U,Gonzaga,Home,17.7%,82.3%,Gonzaga -5.36,4.8,235,55,Gonzaga 12-2
2026-05-14,Elon,Northern Ky.,Neutral,51.9%,48.1%,Elon -0.37,4.8,224,230,Northern Ky. 12-11
2026-05-14,UC Riverside,UC Santa Barbara,Away,9.9%,90.1%,UC Santa Barbara -7.6,4.6,242,32,UC Santa Barbara 1-0
2026-05-14,Fresno St.,San Jose St.,Away,31.0%,69.0%,San Jose St. -2.96,4.6,241,140,San Jose St. 12-5
2026-05-14,High Point,UNC Asheville,Away,78.1%,21.9%,High Point -4.48,4.5,77,259,High Point 11-10
2026-05-14,UT Martin,SIUE,Home,25.9%,74.1%,SIUE -3.66,4.5,232,145,SIUE 8-2
2026-05-14,William & Mary,Col. of Charleston,Home,23.2%,76.8%,Col. of Charleston -4.17,4.5,219,150,Col. of Charleston 9-2
2026-05-14,Eastern Ill.,Western Ill.,Away,60.5%,39.5%,Eastern Ill. -1.83,4.4,141,277,Eastern Ill. 7-1
2026-05-14,Bowling Green,Ball St.,Home,37.0%,63.0%,Ball St. -1.88,4.4,229,212,Ball St. 6-3
2026-05-14,Butler,St. John's (NY),Away,19.6%,80.4%,St. John's (NY) -4.94,4.4,234,115,Butler 7-3
2026-05-14,Villanova,UConn,Home,16.2%,83.8%,UConn -5.54,4.3,243,100,UConn 6-5
2026-05-14,Stetson,Queens (NC),Home,61.7%,38.3%,Stetson -1.8,4.3,182,254,Stetson 2-0
2026-05-14,Oral Roberts,Northern Colo.,Home,75.4%,24.6%,Oral Roberts -3.89,4.3,120,252,Northern Colo. 7-6
2026-05-14,Northeastern,Towson,Away,79.7%,20.3%,Northeastern -4.86,4.3,110,246,Northeastern 7-0
2026-05-14,Miami (OH),Akron,Home,81.4%,18.6%,Miami (OH) -5.26,4.2,80,267,Miami (OH) 17-6
2026-05-14,Richmond,Saint Louis,Away,67.0%,33.0%,Richmond -2.65,4.2,159,265,Richmond 4-1
2026-05-14,North Dakota St.,St. Thomas (MN),Away,50.2%,49.8%,North Dakota St. -0.12,4.2,240,262,St. Thomas (MN) 16-6
2026-05-14,LMU (CA),San Diego,Away,26.2%,73.8%,San Diego -3.67,4.1,247,172,San Diego 17-8
2026-05-14,Eastern Ky.,Bellarmine,Home,46.0%,54.0%,Bellarmine -0.34,4.0,257,260,Eastern Ky. 16-11
2026-05-14,LIU,FDU,Home,58.2%,41.8%,LIU -1.2,4.0,248,251,LIU 20-9
2026-05-14,Dayton,George Washington,Away,62.4%,37.6%,Dayton -2.01,3.9,190,279,Dayton 9-1
