Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-02-28,Texas A&M,UCLA,Neutral,48.8%,51.2%,UCLA -0.47,9.7,14,3,UCLA 11-1
2026-02-28,Florida,Miami (FL),Away,58.7%,41.3%,Florida -1.21,9.1,4,39,Florida 8-4
2026-02-28,Michigan,San Diego,Away,43.7%,56.3%,San Diego -0.66,9.1,30,29,Michigan 9-0
2026-02-28,Tennessee,Arizona St.,Neutral,60.0%,40.0%,Tennessee -1.27,8.9,40,16,Tennessee 5-3
2026-02-28,Oregon,UC Irvine,Neutral,67.0%,33.0%,Oregon -1.93,8.7,34,19,UC Irvine 8-6
2026-02-28,Nebraska,Auburn,Home,31.4%,68.6%,Auburn -2.39,8.7,28,21,Auburn 15-4
2026-02-28,Southern Miss.,Louisiana Tech,Home,71.8%,28.2%,Southern Miss. -2.85,8.6,1,38,Southern Miss. 11-0
2026-02-28,Alabama,Oregon St.,Neutral,70.2%,29.8%,Alabama -2.15,8.4,33,37,Alabama 8-7
2026-02-28,Kansas,Minnesota,Away,37.6%,62.4%,Minnesota -1.23,8.4,63,25,Minnesota 10-3
2026-02-28,Mississippi St.,Virginia Tech,Neutral,80.2%,19.8%,Mississippi St. -4.17,8.4,10,24,Mississippi St. 15-8
2026-02-28,UC San Diego,Louisiana,Home,37.9%,62.1%,Louisiana -1.43,8.2,78,20,Louisiana 8-0
2026-02-28,Iowa,Houston,Neutral,58.7%,41.3%,Iowa -0.93,8.1,46,83,Iowa 6-4
2026-02-28,UTSA,Coastal Carolina,Neutral,58.4%,41.6%,UTSA -0.78,8.1,8,104,UTSA 16-10
2026-02-28,Jacksonville,UAB,Away,57.5%,42.5%,Jacksonville -0.98,8.1,84,51,UAB 11-6
2026-02-28,Utah,UC Santa Barbara,Home,26.6%,73.4%,UC Santa Barbara -3.0,7.9,79,7,UC Santa Barbara 7-1
2026-02-28,Baylor,Texas,Neutral,16.1%,83.9%,Texas -4.9,7.9,52,2,Texas 5-2
2026-02-28,South Carolina,Clemson,Neutral,30.2%,69.8%,Clemson -2.58,7.8,88,15,Clemson 4-1
2026-02-28,Indiana,Western Ky.,Away,45.7%,54.3%,Western Ky. -0.54,7.7,95,89,Western Ky. 14-12
2026-02-28,Indiana,Western Ky.,Away,45.7%,54.3%,Western Ky. -0.54,7.7,95,89,Indiana 3-1
2026-02-28,Nevada,UC Davis,Away,47.7%,52.3%,UC Davis -0.35,7.6,129,50,UC Davis 7-5
2026-02-28,South Fla.,UCF,Away,56.5%,43.5%,South Fla. -0.88,7.6,27,131,South Fla. 2-1
2026-02-28,South Fla.,UCF,Away,56.5%,43.5%,South Fla. -0.88,7.6,27,131,South Fla. 9-2
2026-02-28,Boston College,FGCU,Away,49.9%,50.1%,FGCU -0.17,7.5,141,60,FGCU 11-5
2026-02-28,Rutgers,Western Caro.,Neutral,58.0%,42.0%,Rutgers -0.93,7.4,74,113,Rutgers 9-3
2026-02-28,West Virginia,Kennesaw St.,Home,83.4%,16.6%,West Virginia -4.45,7.3,11,86,West Virginia 9-1
2026-02-28,Troy,East Carolina,Home,27.6%,72.4%,East Carolina -2.72,7.3,94,56,East Carolina 5-2
2026-02-28,Austin Peay,Cincinnati,Away,30.1%,69.9%,Cincinnati -2.4,7.2,117,43,Cincinnati 3-0
