Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-25,Georgia,Ole Miss,Away,49.1%,50.9%,Georgia -0.03,9.7,10,12,Ole Miss 10-8
2026-04-25,Georgia,Ole Miss,Away,49.1%,50.9%,Georgia -0.03,9.7,10,12,Georgia 9-7
2026-04-25,Texas A&M,Florida,Home,57.3%,42.7%,Texas A&M -1.18,9.5,4,15,Texas A&M 8-4
2026-04-25,West Virginia,Cincinnati,Home,47.9%,52.1%,Cincinnati -0.2,9.3,19,34,West Virginia 9-5
2026-04-25,Kansas,Kansas St.,Away,51.3%,48.7%,Kansas -0.62,9.3,8,40,Kansas 10-8
2026-04-25,West Virginia,Cincinnati,Home,47.9%,52.1%,Cincinnati -0.2,9.3,19,34,Cincinnati 5-2
2026-04-25,Oklahoma,Auburn,Home,39.8%,60.3%,Auburn -1.49,9.3,14,9,Oklahoma 2-1
2026-04-25,Texas,Vanderbilt,Away,57.0%,43.0%,Texas -1.23,9.1,3,43,Vanderbilt 6-0
2026-04-25,Virginia,Pittsburgh,Home,48.3%,51.7%,Pittsburgh -0.26,9.1,36,37,Pittsburgh 11-0
2026-04-25,UCF,Utah,Away,54.5%,45.5%,UCF -0.84,8.8,31,54,UCF 10-0
2026-04-25,UCF,Utah,Away,54.5%,45.5%,UCF -0.84,8.8,31,54,UCF 12-4
2026-04-25,Boston College,Notre Dame,Away,47.0%,53.0%,Notre Dame -0.04,8.7,24,68,Boston College 16-1
2026-04-25,NC State,Virginia Tech,Away,57.1%,42.9%,NC State -0.98,8.7,42,49,NC State 14-7
2026-04-25,Clemson,Louisville,Away,46.7%,53.3%,Louisville -0.6,8.7,47,55,Louisville 11-6
2026-04-25,Wake Forest,Georgia Tech,Home,25.5%,74.5%,Georgia Tech -3.87,8.6,30,2,Georgia Tech 14-11
2026-04-25,Kentucky,South Carolina,Away,51.7%,48.3%,Kentucky -0.31,8.5,35,80,South Carolina 9-4
2026-04-25,Missouri St.,Louisiana Tech,Home,55.3%,44.7%,Missouri St. -0.57,8.4,38,76,Louisiana Tech 9-2
2026-04-25,Florida St.,Stanford,Away,64.0%,36.0%,Florida St. -1.97,8.4,17,66,Stanford 8-7
2026-04-25,Missouri St.,Louisiana Tech,Home,55.3%,44.7%,Missouri St. -0.57,8.4,38,76,Louisiana Tech 6-5
2026-04-25,LSU,Mississippi St.,Away,26.4%,73.6%,Mississippi St. -3.66,8.3,50,6,Mississippi St. 9-8
2026-04-25,Texas St.,Coastal Carolina,Home,30.1%,69.9%,Coastal Carolina -2.95,8.3,51,25,Coastal Carolina 2-1
2026-04-25,South Fla.,East Carolina,Home,38.4%,61.6%,East Carolina -1.74,8.3,62,45,East Carolina 12-4
2026-04-25,Oklahoma St.,Texas Tech,Away,55.6%,44.4%,Oklahoma St. -1.1,8.3,33,86,Oklahoma St. 9-8
2026-04-25,Louisiana,Arkansas St.,Home,42.5%,57.5%,Arkansas St. -0.96,8.2,61,69,Louisiana 3-2
2026-04-25,Purdue,Southern California,Away,24.7%,75.3%,Southern California -3.81,8.1,53,13,Southern California 6-1
2026-04-25,Southern Miss.,South Alabama,Home,65.9%,34.1%,Southern Miss. -2.33,8.1,18,77,Southern Miss. 16-7
2026-04-25,California,Miami (FL),Away,25.8%,74.2%,Miami (FL) -3.6,8.1,56,20,Miami (FL) 4-3
2026-04-25,Nebraska,Illinois,Home,63.6%,36.4%,Nebraska -2.24,8.0,11,94,Nebraska 12-5
2026-04-25,Baylor,Arizona St.,Home,27.0%,73.0%,Arizona St. -3.42,8.0,64,22,Arizona St. 4-2
2026-04-25,North Carolina,Duke,Home,72.2%,27.8%,North Carolina -3.57,7.9,5,78,North Carolina 22-5
2026-04-25,Iowa,Indiana,Home,56.8%,43.3%,Iowa -1.09,7.8,52,107,Iowa 9-2
2026-04-25,Cal St. Fullerton,UC Santa Barbara,Away,28.9%,71.1%,UC Santa Barbara -3.05,7.7,85,32,Cal St. Fullerton 9-7
2026-04-25,Wofford,Mercer,Home,37.4%,62.6%,Mercer -1.79,7.7,92,59,Mercer 5-1
2026-04-25,UC Irvine,UC San Diego,Away,51.7%,48.3%,UC Irvine -0.21,7.6,112,89,UC San Diego 9-4
2026-04-25,UTSA,Tulane,Home,60.5%,39.5%,UTSA -1.62,7.5,41,121,UTSA 8-2
2026-04-25,Rice,Wichita St.,Away,44.7%,55.3%,Wichita St. -0.68,7.5,88,110,Rice 3-2
2026-04-25,Arkansas,Missouri,Away,68.6%,31.4%,Arkansas -2.99,7.5,28,105,Missouri 6-1
2026-04-25,Utah Tech,California Baptist,Home,30.6%,69.4%,California Baptist -2.78,7.4,96,48,Utah Tech 10-1
