Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-05,LSU,Tennessee,Away,51.0%,49.0%,LSU -0.29,9.3,31,32,LSU 16-6
2026-04-05,TCU,Kansas St.,Home,50.5%,49.5%,TCU -0.34,9.2,21,42,TCU 4-0
2026-04-05,Wake Forest,Pittsburgh,Home,56.7%,43.3%,Wake Forest -0.8,9.1,26,33,Pittsburgh 4-3
2026-04-05,UCF,West Virginia,Away,35.9%,64.1%,West Virginia -1.54,9.0,20,17,UCF 5-1
2026-04-05,Southern California,UCLA,Away,22.8%,77.2%,UCLA -3.68,8.8,12,1,UCLA 10-4
2026-04-05,Cincinnati,Oklahoma St.,Away,43.5%,56.5%,Oklahoma St. -0.85,8.7,48,40,Oklahoma St. 10-4
2026-04-05,Virginia Tech,Miami (FL),Home,28.7%,71.3%,Miami (FL) -2.68,8.2,55,22,Virginia Tech 6-3
2026-04-05,Minnesota,Iowa,Home,47.8%,52.2%,Iowa -0.41,8.1,86,73,Iowa 5-4
2026-04-05,Maryland,Ohio St.,Away,44.8%,55.2%,Ohio St. -0.68,7.7,110,65,Ohio St. 7-0
2026-04-05,Missouri,Kentucky,Home,21.9%,78.1%,Kentucky -3.69,7.7,71,25,Missouri 5-2
2026-04-05,Clemson,Stanford,Away,68.5%,31.4%,Clemson -2.25,7.7,45,80,Clemson 12-5
2026-04-05,Illinois,Purdue,Away,37.1%,62.9%,Purdue -1.55,7.5,102,57,Purdue 10-5
2026-04-05,Rutgers,Indiana,Home,50.9%,49.1%,Rutgers -0.04,7.4,123,95,Indiana 8-2
2026-04-05,Michigan St.,Northwestern,Away,49.2%,50.8%,Northwestern -0.18,7.2,137,96,Northwestern 8-6
2026-04-05,Sam Houston,Missouri St.,Home,21.5%,78.5%,Missouri St. -3.86,6.5,144,29,Missouri St. 12-0
2026-04-05,Illinois St.,Southern Ill.,Away,58.6%,41.4%,Illinois St. -1.11,5.2,128,237,Illinois St. 10-4
2026-04-05,Fordham,Dayton,Home,42.6%,57.4%,Dayton -0.73,5.1,208,191,Fordham 5-4
2026-04-05,Penn St.,Nebraska,Home,10.4%,89.6%,Nebraska -6.31,5.0,228,14,Nebraska 8-6
2026-04-05,Brown,Harvard,Neutral,58.0%,42.0%,Brown -1.04,4.1,215,264,
2026-04-05,Little Rock,Western Ill.,Away,76.4%,23.6%,Little Rock -3.56,3.8,130,282,Western Ill. 8-5
2026-04-05,Binghamton,NJIT,Away,65.8%,34.2%,Binghamton -2.1,3.6,188,288,Binghamton 5-4
2026-04-05,Lehigh,Navy,Away,25.9%,74.1%,Navy -3.04,3.0,300,205,Lehigh 11-6
