Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-02-15,UC Santa Barbara,Southern Miss.,Home,34.6%,65.4%,Southern Miss. -1.97,9.2,11,1,Southern Miss. 6-5
2026-02-15,Missouri St.,Louisiana,Home,36.0%,64.0%,Louisiana -1.71,8.8,39,15,Louisiana 9-7
2026-02-15,Cincinnati,Jacksonville St.,Away,52.9%,47.1%,Cincinnati -0.26,8.5,38,76,Jacksonville St. 1-0
2026-02-15,Vanderbilt,Oklahoma St.,Neutral,63.1%,36.9%,Vanderbilt -1.49,8.4,66,19,Oklahoma St. 11-1
2026-02-15,Liberty,The Citadel,Away,57.1%,42.9%,Liberty -0.71,8.1,46,83,Liberty 5-4
2026-02-15,TCU,Oklahoma,Neutral,21.5%,78.5%,Oklahoma -3.32,8.0,60,5,Oklahoma 12-2
2026-02-15,Stanford,Oregon St.,Neutral,39.7%,60.3%,Oregon St. -1.47,7.9,100,30,Oregon St. 3-2
2026-02-15,USC Upstate,South Alabama,Home,40.8%,59.2%,South Alabama -0.89,7.6,96,85,South Alabama 7-3
2026-02-15,Notre Dame,Fla. Atlantic,Home,56.2%,43.8%,Notre Dame -0.87,7.6,68,108,Notre Dame 7-1
2026-02-15,Texas Tech,Arkansas,Neutral,25.0%,75.0%,Arkansas -3.4,7.6,87,17,Arkansas 6-5
2026-02-15,California,Santa Clara,Away,57.1%,42.9%,California -1.09,7.6,42,121,California 0-0
2026-02-15,Nevada,Ole Miss,Away,16.7%,83.3%,Ole Miss -4.66,7.5,77,2,Ole Miss 13-2
2026-02-15,Michigan St.,Louisville,Home,38.5%,61.5%,Louisville -1.71,7.4,59,112,Louisville 9-1
2026-02-15,California Baptist,Cal St. Fullerton,Home,66.5%,33.5%,California Baptist -1.82,7.4,54,102,California Baptist 7-0
2026-02-15,Kansas,UTRGV,Away,68.5%,31.4%,Kansas -2.23,7.4,34,107,Kansas 8-7
2026-02-15,UC San Diego,UCLA,Away,16.3%,83.7%,UCLA -4.88,7.1,94,29,UC San Diego 8-7
2026-02-15,Omaha,Arizona St.,Home,17.0%,83.0%,Arizona St. -4.74,7.1,106,4,Arizona St. 6-4
2026-02-15,Utah,Fresno St.,Home,51.0%,49.0%,Utah -0.19,7.1,47,168,Fresno St. 14-8
2026-02-15,UC Davis,Texas,Home,8.9%,91.1%,Texas -6.78,7.0,89,3,Texas 9-1
2026-02-15,Nebraska,Grand Canyon,Neutral,64.5%,35.5%,Nebraska -1.95,6.8,45,156,Nebraska 9-1
2026-02-15,Northwestern,Rice,Away,56.4%,43.6%,Northwestern -0.94,6.8,91,154,Northwestern 17-6
2026-02-15,Illinois,South Fla.,Away,33.4%,66.6%,South Fla. -1.97,6.7,134,81,South Fla. 11-10
2026-02-15,Austin Peay,UNLV,Away,33.4%,66.6%,UNLV -1.77,6.7,125,98,Austin Peay 13-12
2026-02-15,Gonzaga,Hawaii,Away,32.0%,68.0%,Hawaii -2.28,6.7,155,37,Gonzaga 7-2
2026-02-15,Wake Forest,Indiana St.,Neutral,83.4%,16.6%,Wake Forest -4.81,6.6,36,124,Wake Forest 10-1
2026-02-15,Rutgers,Col. of Charleston,Home,66.0%,34.0%,Rutgers -1.8,6.6,51,161,Rutgers 14-4
2026-02-15,Portland,Purdue,Neutral,37.1%,62.9%,Purdue -1.71,6.5,164,75,Purdue 10-7
2026-02-15,Tennessee Tech,Texas A&M,Away,5.3%,94.7%,Texas A&M -8.01,6.5,113,8,Texas A&M 7-1
2026-02-15,Illinois St.,Southeast Mo. St.,Away,53.5%,46.5%,Illinois St. -0.51,6.4,97,185,Southeast Mo. St. 10-1
2026-02-15,Milwaukee,LSU,Home,3.6%,96.4%,LSU -9.33,6.3,118,14,LSU 21-7
2026-02-15,George Mason,Oregon,Away,10.9%,89.1%,Oregon -5.9,6.3,129,28,Oregon 11-1
2026-02-15,Sam Houston,McNeese,Home,46.8%,53.2%,McNeese -0.66,6.3,167,146,Sam Houston 8-5
2026-02-15,Ball St.,Minnesota,Neutral,30.1%,69.9%,Minnesota -2.39,6.3,173,53,Minnesota 8-0
2026-02-15,Dayton,Lipscomb,Away,44.8%,55.2%,Lipscomb -0.47,6.1,133,180,Lipscomb 9-6
2026-02-15,NC State,Seton Hall,Neutral,84.8%,15.2%,NC State -5.05,6.0,35,160,NC State 0-0
2026-02-15,Houston Christian,Louisiana Tech,Away,16.6%,83.4%,Louisiana Tech -4.5,6.0,170,18,Louisiana Tech 11-0
2026-02-15,Arizona,Michigan,Neutral,41.6%,58.4%,Michigan -1.05,5.9,242,24,Michigan 4-1
2026-02-15,Southern Ind.,CSU Bakersfield,Home,49.5%,50.5%,Southern Ind. -0.09,5.8,162,196,CSU Bakersfield 11-10
2026-02-15,James Madison,Florida St.,Home,12.6%,87.4%,Florida St. -5.71,5.8,174,20,James Madison 0-0
2026-02-15,Southern Ind.,CSU Bakersfield,Home,49.5%,50.5%,Southern Ind. -0.09,5.8,162,196,Southern Ind. 14-8
2026-02-15,Central Ark.,ULM,Away,45.0%,55.0%,ULM -0.53,5.7,127,214,Central Ark. 6-4
2026-02-15,Kent St.,Southeastern La.,Away,67.5%,32.5%,Kent St. -2.16,5.7,22,232,Kent St. 14-7
2026-02-15,Central Ark.,ULM,Away,45.0%,55.0%,ULM -0.53,5.7,127,214,ULM 10-2
2026-02-15,South Dakota St.,UTSA,Away,5.9%,94.1%,UTSA -7.89,5.5,181,10,UTSA 13-1
2026-02-15,UIC,UIW,Away,62.1%,37.9%,UIC -1.48,5.4,191,169,UIW 13-4
2026-02-15,Tulane,LMU (CA),Home,68.8%,31.2%,Tulane -2.36,5.4,115,197,Tulane 6-2
2026-02-15,Villanova,FIU,Home,44.3%,55.7%,FIU -0.99,5.4,216,147,FIU 4-3
2026-02-15,Air Force,UConn,Neutral,37.1%,62.9%,UConn -1.91,5.4,210,122,Air Force 12-6
2026-02-15,UIC,UIW,Away,62.1%,37.9%,UIC -1.48,5.4,191,169,UIC 9-2
2026-02-15,Kansas St.,Penn St.,Neutral,83.3%,16.7%,Kansas St. -4.43,5.3,21,219,Kansas St. 24-5
2026-02-15,Lehigh,Miami (FL),Away,3.1%,96.9%,Miami (FL) -9.66,5.3,182,25,Miami (FL) 27-3
2026-02-15,Marshall,Kennesaw St.,Home,39.2%,60.8%,Kennesaw St. -1.38,5.3,247,80,Marshall 0-0
2026-02-15,San Jose St.,Long Beach St.,Home,42.9%,57.1%,Long Beach St. -0.79,5.2,188,205,San Jose St. 3-2
2026-02-15,Pepperdine,Southern California,Away,5.4%,94.6%,Southern California -8.22,5.2,203,6,Southern California 8-5
2026-02-15,Evansville,Kennesaw St.,Away,23.5%,76.5%,Kennesaw St. -3.66,5.1,221,80,Evansville 0-0
2026-02-15,UT Arlington,Northwestern St.,Home,37.0%,63.0%,Northwestern St. -1.66,5.0,230,143,Northwestern St. 10-3
2026-02-15,Utah Tech,UC Riverside,Home,80.7%,19.3%,Utah Tech -4.1,4.9,48,240,Utah Tech 8-1
2026-02-15,Stony Brook,Arkansas St.,Home,15.0%,85.0%,Arkansas St. -4.95,4.9,222,62,Arkansas St. 12-5
2026-02-15,Eastern Mich.,Little Rock,Away,25.8%,74.2%,Little Rock -3.16,4.9,209,128,Little Rock 2-0
2026-02-15,North Dakota St.,FGCU,Home,18.8%,81.2%,FGCU -4.34,4.8,239,55,FGCU 10-6
2026-02-15,Utah Valley,Pacific,Home,36.7%,63.3%,Pacific -1.31,4.7,224,187,Pacific 3-2
2026-02-15,St. John's (NY),Stetson,Away,32.0%,68.0%,Stetson -2.18,4.7,212,183,St. John's (NY) 11-7
2026-02-15,Manhattan,Houston,Neutral,12.1%,87.9%,Houston -5.75,4.7,236,43,Houston 4-2
2026-02-15,Northeastern,Iowa,Neutral,19.8%,80.2%,Iowa -3.73,4.7,254,49,Iowa 21-13
2026-02-15,Western Mich.,Pittsburgh,Neutral,15.9%,84.1%,Pittsburgh -4.86,4.6,211,120,Pittsburgh 17-7
2026-02-15,St. Thomas (MN),Abilene Christian,Home,27.8%,72.2%,Abilene Christian -2.78,4.6,233,142,Abilene Christian 13-2
2026-02-15,Seattle U,CSUN,Home,21.2%,78.8%,CSUN -3.77,4.5,241,103,CSUN 15-6
2026-02-15,Fordham,New Mexico,Away,9.0%,91.0%,New Mexico -6.5,4.5,231,61,New Mexico 24-5
2026-02-15,New Mexico St.,Baylor,Home,18.2%,81.8%,Baylor -4.41,4.5,244,86,Baylor 7-3
2026-02-15,Washington,Boston College,Neutral,32.0%,68.0%,Boston College -2.16,4.3,259,153,Boston College 10-0
2026-02-15,NJIT,Longwood,Home,24.9%,75.1%,Longwood -3.1,4.3,289,65,NJIT 0-0
2026-02-15,Rhode Island,Jacksonville,Home,11.9%,88.1%,Jacksonville -5.47,4.2,248,79,Jacksonville 15-1
2026-02-15,Northern Colo.,Wichita St.,Away,5.4%,94.6%,Wichita St. -8.04,4.1,257,41,Wichita St. 11-0
2026-02-15,Northern Colo.,Wichita St.,Away,5.4%,94.6%,Wichita St. -8.04,4.1,257,41,Wichita St. 7-3
2026-02-15,Lindenwood,Ark.-Pine Bluff,Home,68.9%,31.1%,Lindenwood -2.22,4.0,220,237,Ark.-Pine Bluff 8-6
2026-02-15,Southern Ill.,Oral Roberts,Home,44.9%,55.1%,Oral Roberts -0.68,4.0,283,206,Oral Roberts 6-2
2026-02-15,Butler,UT Martin,Away,41.8%,58.2%,UT Martin -0.88,4.0,250,252,Butler 0-0
2026-02-15,Binghamton,DBU,Away,7.3%,92.8%,DBU -7.19,4.0,253,73,DBU 6-3
2026-02-15,Texas Southern,Prairie View,Neutral,47.6%,52.4%,Prairie View -0.2,3.8,271,265,Texas Southern 0-0
2026-02-15,Oakland,Lamar University,Home,21.9%,78.1%,Lamar University -3.96,3.8,288,109,Oakland 3-2
2026-02-15,Lafayette,Coppin St.,Home,82.6%,17.4%,Lafayette -4.15,3.8,165,246,Lafayette 0-0
2026-02-15,Siena,UCF,Away,4.3%,95.7%,UCF -8.67,3.8,245,95,UCF 15-0
2026-02-15,Niagara,Texas St.,Away,7.7%,92.3%,Texas St. -7.01,3.6,285,69,Texas St. 11-0
2026-02-15,Toledo,Memphis,Home,32.7%,67.3%,Memphis -1.76,3.6,270,215,Memphis 6-4
2026-02-15,Mount St. Mary's,Missouri,Neutral,11.1%,88.9%,Missouri -5.84,3.4,268,138,Missouri 34-3
2026-02-15,LIU,San Diego St.,Away,11.6%,88.4%,San Diego St. -5.5,3.4,293,93,San Diego St. 6-5
2026-02-15,Bradley,Bethune-Cookman,Home,19.7%,80.3%,Bethune-Cookman -4.17,3.4,266,184,Bradley 7-6
2026-02-15,Alabama A&M,Grambling,Neutral,53.8%,46.2%,Alabama A&M -0.11,3.4,294,267,Grambling 9-7
2026-02-15,Sacred Heart,North Florida,Home,15.8%,84.2%,North Florida -4.46,3.3,256,201,North Florida 12-2
2026-02-15,Ohio,Murray St.,Home,12.4%,87.6%,Murray St. -5.76,3.3,278,140,Murray St. 11-8
2026-02-15,Ohio,Murray St.,Home,12.4%,87.6%,Murray St. -5.76,3.3,278,140,Ohio 15-13
