Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-24,Texas A&M,Florida,Home,57.3%,42.7%,Texas A&M -1.18,9.5,4,15,Florida 9-2
2026-04-24,Kansas,Kansas St.,Away,51.3%,48.7%,Kansas -0.62,9.3,8,40,Kansas 18-6
2026-04-24,Oklahoma,Auburn,Home,39.8%,60.3%,Auburn -1.49,9.3,14,9,Auburn 6-4
2026-04-24,Alabama,Tennessee,Away,39.7%,60.3%,Tennessee -1.41,9.1,16,27,Tennessee 10-0
2026-04-24,Virginia,Pittsburgh,Home,48.3%,51.7%,Pittsburgh -0.26,9.1,36,37,Pittsburgh 7-5
2026-04-24,Texas,Vanderbilt,Away,57.0%,43.0%,Texas -1.23,9.1,3,43,Texas 11-4
2026-04-24,Alabama,Tennessee,Away,39.7%,60.3%,Tennessee -1.41,9.1,16,27,Tennessee 11-4
2026-04-24,UCF,Utah,Away,54.5%,45.5%,UCF -0.84,8.8,31,54,UCF 12-2
2026-04-24,Clemson,Louisville,Away,46.7%,53.3%,Louisville -0.6,8.7,47,55,Louisville 13-10
2026-04-24,NC State,Virginia Tech,Away,57.1%,42.9%,NC State -0.98,8.7,42,49,Virginia Tech 4-0
2026-04-24,Boston College,Notre Dame,Away,47.0%,53.0%,Notre Dame -0.04,8.7,24,68,Notre Dame 12-2
2026-04-24,Wake Forest,Georgia Tech,Home,25.5%,74.5%,Georgia Tech -3.87,8.6,30,2,Georgia Tech 6-5
2026-04-24,Kentucky,South Carolina,Away,51.7%,48.3%,Kentucky -0.31,8.5,35,80,South Carolina 10-9
2026-04-24,Florida St.,Stanford,Away,64.0%,36.0%,Florida St. -1.97,8.4,17,66,Stanford 4-3
2026-04-24,Texas St.,Coastal Carolina,Home,30.1%,69.9%,Coastal Carolina -2.95,8.3,51,25,Coastal Carolina 6-2
2026-04-24,Oklahoma St.,Texas Tech,Away,55.6%,44.4%,Oklahoma St. -1.1,8.3,33,86,Oklahoma St. 16-6
2026-04-24,LSU,Mississippi St.,Away,26.4%,73.6%,Mississippi St. -3.66,8.3,50,6,Mississippi St. 10-8
2026-04-24,South Fla.,East Carolina,Home,38.4%,61.6%,East Carolina -1.74,8.3,62,45,East Carolina 11-1
2026-04-24,Louisiana,Arkansas St.,Home,42.5%,57.5%,Arkansas St. -0.96,8.2,61,69,Louisiana 3-2
2026-04-24,California,Miami (FL),Away,25.8%,74.2%,Miami (FL) -3.6,8.1,56,20,California 9-2
2026-04-24,Southern Miss.,South Alabama,Home,65.9%,34.1%,Southern Miss. -2.33,8.1,18,77,Southern Miss. 4-3
2026-04-24,Purdue,Southern California,Away,24.7%,75.3%,Southern California -3.81,8.1,53,13,Southern California 4-3
2026-04-24,Nebraska,Illinois,Home,63.6%,36.4%,Nebraska -2.24,8.0,11,94,Illinois 10-5
2026-04-24,Baylor,Arizona St.,Home,27.0%,73.0%,Arizona St. -3.42,8.0,64,22,Arizona St. 11-2
2026-04-24,North Carolina,Duke,Home,72.2%,27.8%,North Carolina -3.57,7.9,5,78,Duke 3-1
2026-04-24,Iowa,Indiana,Home,56.8%,43.3%,Iowa -1.09,7.8,52,107,Iowa 12-2
2026-04-24,Cal St. Fullerton,UC Santa Barbara,Away,28.9%,71.1%,UC Santa Barbara -3.05,7.7,85,32,UC Santa Barbara 8-3
2026-04-24,Wofford,Mercer,Home,37.4%,62.6%,Mercer -1.79,7.7,92,59,Mercer 9-8
2026-04-24,ETSU,Western Caro.,Away,43.0%,57.0%,Western Caro. -1.01,7.7,97,75,Western Caro. 14-10
2026-04-24,ETSU,Western Caro.,Away,43.0%,57.0%,Western Caro. -1.01,7.7,97,75,ETSU 4-3
2026-04-24,UC Irvine,UC San Diego,Away,51.7%,48.3%,UC Irvine -0.21,7.6,112,89,UC San Diego 11-9
2026-04-24,Rice,Wichita St.,Away,44.7%,55.3%,Wichita St. -0.68,7.5,88,110,Wichita St. 5-1
2026-04-24,UTSA,Tulane,Home,60.5%,39.5%,UTSA -1.62,7.5,41,121,UTSA 7-3
2026-04-24,Arkansas,Missouri,Away,68.6%,31.4%,Arkansas -2.99,7.5,28,105,Arkansas 6-0
2026-04-24,Utah Tech,California Baptist,Home,30.6%,69.4%,California Baptist -2.78,7.4,96,48,California Baptist 7-3
2026-04-24,Houston,TCU,Away,26.2%,73.8%,TCU -3.76,7.3,103,26,TCU 8-3
2026-04-24,Hawaii,Oregon St.,Away,20.4%,79.6%,Oregon St. -4.84,7.2,111,7,Oregon St. 12-4
2026-04-24,New Mexico,Washington St.,Away,43.6%,56.4%,Washington St. -0.9,7.2,129,83,Washington St. 10-3
2026-04-24,BYU,Arizona,Home,35.1%,64.9%,Arizona -1.83,7.1,58,124,BYU 5-1
2026-04-24,Maryland,Michigan St.,Away,46.3%,53.7%,Michigan St. -0.42,7.1,99,134,Maryland 18-10
2026-04-24,Ohio St.,Rutgers,Away,42.3%,57.7%,Rutgers -1.09,7.0,114,122,Ohio St. 8-0
2026-04-24,UNLV,Nevada,Home,41.1%,58.9%,Nevada -1.2,7.0,126,95,Nevada 13-3
2026-04-24,Ohio St.,Rutgers,Away,42.3%,57.7%,Rutgers -1.09,7.0,114,122,Rutgers 3-0
2026-04-24,Kennesaw St.,Western Ky.,Away,29.5%,70.5%,Western Ky. -2.82,6.9,104,98,Western Ky. 9-8
2026-04-24,Campbell,Col. of Charleston,Away,60.1%,39.9%,Campbell -1.57,6.8,57,158,Campbell 16-1
2026-04-24,Washington,Michigan,Home,31.9%,68.1%,Michigan -2.73,6.8,147,46,Michigan 8-7
2026-04-24,Troy,Marshall,Home,55.3%,44.7%,Troy -0.94,6.8,84,161,Marshall 7-4
2026-04-24,St. John's (NY),Xavier,Away,40.9%,59.1%,Xavier -1.03,6.8,127,118,St. John's (NY) 12-7
2026-04-24,Charlotte,Fla. Atlantic,Away,43.4%,56.6%,Fla. Atlantic -0.82,6.8,117,136,Fla. Atlantic 3-1
2026-04-24,Kent St.,Western Mich.,Away,64.5%,35.5%,Kent St. -2.24,6.6,60,159,Kent St. 8-7
2026-04-24,CSUN,Cal Poly,Away,29.8%,70.2%,Cal Poly -3.03,6.6,138,73,Cal Poly 8-5
2026-04-24,Old Dominion,Georgia St.,Home,42.5%,57.5%,Georgia St. -1.02,6.5,150,130,Old Dominion 10-2
2026-04-24,Saint Mary's (CA),San Diego,Away,57.9%,42.1%,Saint Mary's (CA) -1.25,6.5,87,170,Saint Mary's (CA) 10-4
2026-04-24,USC Upstate,Samford,Home,36.9%,63.1%,Samford -2.07,6.4,154,100,Samford 6-1
2026-04-24,USC Upstate,Samford,Home,36.9%,63.1%,Samford -2.07,6.4,154,100,Samford 7-5
2026-04-24,SIUE,Southeast Mo. St.,Away,31.2%,68.8%,Southeast Mo. St. -2.74,6.4,157,67,Southeast Mo. St. 10-3
