Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-14,San Francisco,Sacramento St.,Home,41.6%,58.4%,Sacramento St. -0.98,5.7,167,181,Sacramento St. 12-2
2026-04-14,Radford,Virginia Tech,Away,18.0%,82.0%,Virginia Tech -4.27,5.6,179,61,Virginia Tech 14-0
2026-04-14,Omaha,Kansas St.,Home,13.1%,86.9%,Kansas St. -5.47,5.5,182,41,Omaha 12-5
2026-04-14,Ga. Southern,Georgia Tech,Away,5.5%,94.5%,Georgia Tech -8.15,5.5,187,2,Georgia Tech 13-9
2026-04-14,Southern California,Long Beach St.,Home,85.4%,14.6%,Southern California -5.22,5.5,11,204,Long Beach St. 5-3
2026-04-14,Longwood,William & Mary,Away,46.7%,53.3%,William & Mary -0.39,5.4,176,206,William & Mary 7-3
2026-04-14,Dayton,Bowling Green,Home,47.4%,52.6%,Bowling Green -0.24,5.3,203,200,Dayton 19-6
2026-04-14,Davidson,South Carolina,Away,15.9%,84.1%,South Carolina -4.67,5.3,189,71,South Carolina 8-6
2026-04-14,Michigan,Toledo,Neutral,79.5%,20.5%,Michigan -4.09,5.3,48,218,Michigan 6-4
2026-04-14,Rhode Island,Bryant,Home,41.8%,58.2%,Bryant -0.78,5.3,210,165,Rhode Island 10-9
2026-04-14,A&M-Corpus Christi,Texas,Away,5.2%,94.8%,Texas -8.32,5.2,208,3,Texas 14-7
2026-04-14,Rider,Seton Hall,Away,53.6%,46.4%,Rider -0.69,5.1,166,237,Rider 3-2
2026-04-14,Troy,New Orleans,Home,73.9%,26.1%,Troy -3.03,5.1,104,215,New Orleans 11-10
2026-04-14,Vanderbilt,Lipscomb,Home,86.5%,13.6%,Vanderbilt -5.43,5.1,46,209,Vanderbilt 15-1
2026-04-14,UIC,Northwestern,Home,35.5%,64.5%,Northwestern -1.78,5.0,240,116,Northwestern 12-11
2026-04-14,Winthrop,Elon,Home,72.0%,28.0%,Winthrop -2.82,5.0,90,230,Winthrop 13-3
2026-04-14,Middle Tenn.,Belmont,Home,55.7%,44.3%,Middle Tenn. -0.75,5.0,168,231,Middle Tenn. 10-8
2026-04-14,Bellarmine,Morehead St.,Away,46.7%,53.3%,Morehead St. -0.39,5.0,227,190,Morehead St. 13-3
2026-04-14,Alabama St.,Auburn,Away,4.4%,95.6%,Auburn -8.75,5.0,211,8,Auburn 13-0
2026-04-14,Arkansas St.,Southern Ill.,Away,73.3%,26.7%,Arkansas St. -3.15,4.9,63,254,Arkansas St. 11-5
2026-04-14,LMU (CA),CSUN,Home,29.0%,71.0%,CSUN -2.64,4.9,223,124,CSUN 12-7
2026-04-14,CSU Bakersfield,Fresno St.,Away,45.5%,54.5%,Fresno St. -0.43,4.9,199,224,Fresno St. 10-6
2026-04-14,Georgetown,UMBC,Away,57.5%,42.5%,Georgetown -0.9,4.9,198,216,Georgetown 9-3
2026-04-14,Utah Valley,Air Force,Home,33.3%,66.7%,Air Force -2.14,4.8,236,139,Air Force 5-4
2026-04-14,Hofstra,St. John's (NY),Away,30.2%,69.8%,St. John's (NY) -2.55,4.8,222,140,St. John's (NY) 10-7
2026-04-14,Florida A&M,North Florida,Away,26.6%,73.4%,North Florida -2.85,4.8,219,133,North Florida 11-2
2026-04-14,Holy Cross,Brown,Home,40.4%,59.6%,Brown -1.06,4.7,234,188,Brown 9-1
2026-04-14,Columbia,Fairfield,Away,45.8%,54.2%,Fairfield -0.56,4.7,232,214,Columbia 13-6
2026-04-14,Pepperdine,Cal Poly,Home,17.6%,82.4%,Cal Poly -4.55,4.7,229,76,Cal Poly 7-3
2026-04-14,North Ala.,UT Martin,Neutral,65.0%,35.0%,North Ala. -1.85,4.7,174,225,North Ala. 21-3
2026-04-14,Oakland,Michigan St.,Home,20.4%,79.6%,Michigan St. -3.9,4.5,217,147,Oakland 11-9
2026-04-14,Bucknell,Villanova,Away,45.6%,54.4%,Villanova -0.17,4.5,191,260,Villanova 14-2
2026-04-14,Lindenwood,Saint Louis,Away,54.4%,45.6%,Lindenwood -0.65,4.5,201,251,Lindenwood 9-1
2026-04-14,Navy,George Washington,Home,52.4%,47.6%,Navy -0.45,4.4,193,270,George Washington 4-1
2026-04-14,Towson,Maryland,Home,19.5%,80.5%,Maryland -4.14,4.4,246,97,Maryland 15-7
2026-04-14,UNC Asheville,Tennessee,Neutral,3.9%,96.1%,Tennessee -9.11,4.3,253,23,Tennessee 11-1
2026-04-14,Pacific,UC Davis,Away,23.8%,76.2%,UC Davis -3.48,4.3,249,127,UC Davis 6-5
2026-04-14,Ark.-Pine Bluff,Arkansas,Neutral,3.4%,96.6%,Arkansas -9.47,4.3,248,24,Arkansas 12-2
2026-04-14,California Baptist,UC Riverside,Away,89.5%,10.5%,California Baptist -6.21,4.3,39,261,California Baptist 19-4
2026-04-14,West Ga.,Georgia St.,Home,27.0%,73.0%,Georgia St. -2.94,4.2,256,137,Georgia St. 5-2
2026-04-14,Fordham,FDU,Home,65.4%,34.6%,Fordham -1.74,4.2,235,212,Fordham 23-17
2026-04-14,Washington,Seattle U,Home,74.6%,25.4%,Washington -3.08,4.2,146,252,Washington 0-0
2026-04-14,Ball St.,Butler,Away,69.9%,30.1%,Ball St. -2.27,4.1,194,241,Butler 8-5
2026-04-14,Tennessee Tech,Austin Peay,Home,28.5%,71.5%,Austin Peay -2.58,4.1,245,180,Austin Peay 17-7
2026-04-14,Marist,Rutgers,Away,15.4%,84.6%,Rutgers -4.69,4.1,238,131,Marist 10-3
2026-04-14,Valparaiso,Notre Dame,Home,8.8%,91.3%,Notre Dame -6.81,4.0,268,55,Notre Dame 6-1
2026-04-14,George Mason,Mount St. Mary's,Away,71.9%,28.1%,George Mason -2.71,4.0,196,243,George Mason 15-3
2026-04-14,Queens (NC),Gardner-Webb,Home,37.1%,62.9%,Gardner-Webb -1.51,4.0,262,205,Gardner-Webb 11-1
2026-04-14,Minnesota,St. Thomas (MN),Away,87.2%,12.8%,Minnesota -5.54,3.9,73,275,Minnesota 24-2
2026-04-14,High Point,N.C. A&T,Neutral,90.0%,10.0%,High Point -6.35,3.8,68,279,N.C. A&T 10-4
2026-04-14,Wagner,Army West Point,Home,22.2%,77.8%,Army West Point -3.44,3.7,255,185,Army West Point 18-8
2026-04-14,Presbyterian,Wofford,Away,11.5%,88.5%,Wofford -5.98,3.7,283,82,Wofford 11-2
2026-04-14,NJIT,Monmouth,Home,26.9%,73.1%,Monmouth -2.94,3.7,276,169,NJIT 17-5
2026-04-14,St. Bonaventure,Le Moyne,Home,49.6%,50.4%,St. Bonaventure -0.02,3.5,291,273,St. Bonaventure 0-0
2026-04-14,Bradley,Iowa,Away,7.3%,92.7%,Iowa -7.26,3.5,288,77,Iowa 20-1
2026-04-14,Kent St.,Mercyhurst,Away,94.7%,5.3%,Kent St. -8.22,3.5,53,292,Kent St. 14-2
2026-04-14,Binghamton,Cornell,Away,76.2%,23.8%,Binghamton -3.63,3.4,144,299,Binghamton 11-4
2026-04-14,Alabama A&M,Jacksonville St.,Away,0.7%,99.3%,Jacksonville St. -13.6,3.3,305,30,Jacksonville St. 15-11
2026-04-14,Iona,LIU,Away,40.4%,59.6%,LIU -1.07,3.3,287,266,LIU 10-4
2026-04-14,Harvard,Massachusetts,Neutral,65.2%,34.8%,Harvard -1.82,3.2,259,281,Harvard 17-12
2026-04-14,Stonehill,UMass Lowell,Away,25.9%,74.1%,UMass Lowell -2.76,3.1,269,247,UMass Lowell 20-10
2026-04-14,Manhattan,Stony Brook,Away,21.9%,78.1%,Stony Brook -3.66,3.0,284,213,Stony Brook 12-1
2026-04-14,Ohio,Northern Ky.,Home,22.5%,77.5%,Northern Ky. -3.55,3.0,296,195,Northern Ky. 11-8
2026-04-14,Grambling,McNeese,Away,6.9%,93.1%,McNeese -7.3,2.9,285,149,McNeese 7-3
2026-04-14,VMI,Norfolk St.,Home,95.6%,4.4%,VMI -8.59,2.8,122,298,VMI 8-4
2026-04-14,Youngstown St.,Akron,Home,31.1%,68.9%,Akron -2.41,2.8,297,258,Akron 11-1
2026-04-14,SFA,Prairie View,Home,91.5%,8.5%,SFA -6.82,2.6,158,303,SFA 13-7
2026-04-14,Mississippi Val.,Memphis,Home,4.7%,95.3%,Memphis -8.24,2.3,293,202,Memphis 11-3
2026-04-14,Central Conn. St.,UAlbany,Away,23.5%,76.5%,UAlbany -3.29,2.3,300,274,UAlbany 7-6
2026-04-14,Lehigh,Coppin St.,Home,86.5%,13.5%,Lehigh -5.15,1.8,294,301,Lehigh 38-6
2026-04-14,Delaware St.,Delaware,Home,2.3%,97.7%,Delaware -10.36,1.5,308,257,Delaware 15-8
