Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-02-17,Cincinnati,Auburn,Home,25.8%,74.2%,Auburn -3.15,8.4,38,16,Cincinnati 8-0
2026-02-17,Georgia St.,Jacksonville St.,Away,43.5%,56.5%,Jacksonville St. -1.07,8.2,50,76,Jacksonville St. 3-2
2026-02-17,Texas St.,Baylor,Home,45.6%,54.4%,Baylor -0.58,8.0,69,86,Baylor 14-4
2026-02-17,Arkansas St.,Ole Miss,Away,17.0%,83.0%,Ole Miss -4.5,7.8,62,2,Ole Miss 7-6
2026-02-17,Florida St.,Jacksonville,Away,72.2%,27.9%,Florida St. -2.84,7.8,20,79,Florida St. 13-3
2026-02-17,App State,Duke,Away,33.5%,66.5%,Duke -2.16,7.8,44,84,Duke 10-5
2026-02-17,Charlotte,Clemson,Away,17.2%,82.8%,Clemson -4.39,7.7,63,9,Clemson 11-1
2026-02-17,UAB,North Ala.,Home,51.6%,48.4%,UAB -0.21,7.6,40,139,UAB 15-3
2026-02-17,ETSU,Virginia Tech,Away,30.2%,69.8%,Virginia Tech -2.27,7.6,105,12,Virginia Tech 7-5
2026-02-17,Troy,Mississippi St.,Home,17.4%,82.6%,Mississippi St. -4.61,7.5,67,26,Mississippi St. 13-7
2026-02-17,Western Caro.,USC Upstate,Home,49.5%,50.5%,USC Upstate -0.12,7.3,131,96,USC Upstate 17-0
2026-02-17,UConn,Arizona St.,Home,24.2%,75.8%,Arizona St. -3.17,7.2,122,4,Arizona St. 17-7
2026-02-17,UCF,Miami (FL),Home,19.1%,80.9%,Miami (FL) -4.15,7.2,95,25,Miami (FL) 8-7
2026-02-17,Missouri,Fla. Atlantic,Home,50.4%,49.6%,Fla. Atlantic -0.08,7.1,138,108,Fla. Atlantic 4-2
2026-02-17,Texas Tech,UTRGV,Away,67.8%,32.2%,Texas Tech -1.87,7.0,87,107,Texas Tech 21-12
2026-02-17,Tulane,UCLA,Away,20.3%,79.7%,UCLA -4.13,6.9,115,29,UCLA 13-5
2026-02-17,Lamar University,Texas,Away,8.4%,91.6%,Texas -6.85,6.7,109,3,Texas 14-4
2026-02-17,Louisiana,Rice,Away,74.3%,25.8%,Louisiana -3.22,6.7,15,154,Louisiana 3-0
2026-02-17,Xavier,Louisville,Home,31.3%,68.7%,Louisville -2.49,6.6,123,112,Louisville 23-11
2026-02-17,East Carolina,Campbell,Home,65.0%,35.0%,East Carolina -1.93,6.5,114,136,Campbell 2-1
2026-02-17,Abilene Christian,DBU,Away,28.2%,71.8%,DBU -2.7,6.5,142,73,DBU 12-3
2026-02-17,South Alabama,Nicholls,Home,66.9%,33.1%,South Alabama -2.23,6.3,85,159,South Alabama 7-5
2026-02-17,South Carolina,Wofford,Away,64.1%,35.9%,South Carolina -1.62,6.3,135,141,South Carolina 8-2
2026-02-17,VMI,Virginia,Away,12.7%,87.3%,Virginia -5.53,6.2,116,74,Virginia 5-2
2026-02-17,A&M-Corpus Christi,Texas A&M,Away,8.5%,91.5%,Texas A&M -6.73,6.2,144,8,Texas A&M 8-3
2026-02-17,Charleston So.,North Florida,Neutral,63.3%,36.7%,Charleston So. -1.74,6.1,58,201,Charleston So. 12-4
2026-02-17,Lipscomb,Tennessee Tech,Away,60.3%,39.7%,Lipscomb -0.8,6.1,180,113,Tennessee Tech 7-5
2026-02-17,Sam Houston,Houston Christian,Home,48.0%,52.0%,Houston Christian -0.52,6.1,167,170,Sam Houston 4-3
2026-02-17,Richmond,North Carolina,Home,8.2%,91.8%,North Carolina -6.91,6.0,157,7,North Carolina 10-0
2026-02-17,High Point,Wake Forest,Away,17.9%,82.0%,Wake Forest -4.39,5.9,172,36,Wake Forest 7-6
2026-02-17,Missouri St.,Oral Roberts,Away,69.1%,30.9%,Missouri St. -2.25,5.9,39,206,Missouri St. 11-0
2026-02-17,Alabama,Samford,Away,83.5%,16.5%,Alabama -4.53,5.9,72,148,Alabama 3-2
2026-02-17,San Diego,Long Beach St.,Home,72.4%,27.6%,San Diego -2.93,5.9,27,205,San Diego 6-3
2026-02-17,Florida,Stetson,Away,83.4%,16.6%,Florida -4.72,5.9,13,183,Florida 12-2
2026-02-17,UIC,UTSA,Away,19.1%,80.9%,UTSA -4.3,5.9,191,10,UTSA 10-3
2026-02-17,FIU,Bethune-Cookman,Home,42.1%,57.9%,Bethune-Cookman -0.85,5.8,147,184,FIU 12-5
2026-02-17,Little Rock,Memphis,Away,54.0%,46.0%,Little Rock -0.66,5.7,128,215,Little Rock 12-11
2026-02-17,Col. of Charleston,Coastal Carolina,Home,16.9%,83.1%,Coastal Carolina -4.65,5.6,161,92,Col. of Charleston 4-3
2026-02-17,UNC Greensboro,Davidson,Home,53.2%,46.8%,UNC Greensboro -0.12,5.6,175,193,Davidson 7-4
2026-02-17,Illinois St.,SIUE,Away,59.3%,40.7%,Illinois St. -1.16,5.5,97,228,Illinois St. 9-5
2026-02-17,UC Santa Barbara,Pepperdine,Home,88.2%,11.8%,UC Santa Barbara -5.95,5.4,11,203,
2026-02-17,Georgetown,Maryland,Away,26.2%,73.8%,Maryland -3.12,5.3,199,104,Maryland 16-3
2026-02-17,ULM,Northwestern St.,Home,38.8%,61.2%,Northwestern St. -1.54,5.3,214,143,Northwestern St. 13-10
2026-02-17,Cal Poly,San Jose St.,Away,68.8%,31.2%,Cal Poly -2.41,5.3,151,188,
2026-02-17,TCU,UT Arlington,Neutral,70.7%,29.3%,TCU -2.94,5.3,60,230,UT Arlington 11-8
2026-02-17,South Dakota St.,UIW,Away,30.5%,69.5%,UIW -2.25,5.2,181,169,South Dakota St. 19-11
2026-02-17,Southern Miss.,Southeastern La.,Home,86.5%,13.6%,Southern Miss. -5.37,5.2,1,232,Southern Miss. 3-1
2026-02-17,Radford,Queens (NC),Home,57.8%,42.2%,Radford -1.1,5.2,189,204,Radford 11-2
2026-02-17,Omaha,Arizona,Home,33.7%,66.3%,Arizona -2.18,5.0,106,242,Omaha 3-1
2026-02-17,Eastern Mich.,Vanderbilt,Away,6.4%,93.6%,Vanderbilt -7.67,4.7,209,66,Vanderbilt 13-2
2026-02-17,North Dakota St.,South Fla.,Away,19.0%,81.0%,South Fla. -4.27,4.6,239,81,South Fla. 9-5
2026-02-17,UNLV,UC Riverside,Home,84.6%,15.4%,UNLV -5.0,4.3,98,240,
2026-02-17,Morehead St.,Kentucky,Home,6.2%,93.8%,Kentucky -7.83,4.3,223,82,Morehead St. 8-6
2026-02-17,Georgia Tech,Ga. Southern,Home,91.9%,8.1%,Georgia Tech -7.07,4.2,52,251,Georgia Tech 25-1
2026-02-17,Butler,Illinois,Away,20.7%,79.3%,Illinois -4.03,4.1,250,134,Butler 10-8
2026-02-17,West Ga.,Kennesaw St.,Home,21.3%,78.7%,Kennesaw St. -4.07,4.1,280,80,Kennesaw St. 9-4
2026-02-17,Bradley,Indiana,Away,12.7%,87.3%,Indiana -5.62,3.9,266,90,Indiana 15-3
2026-02-17,Northern Ky.,Eastern Ky.,Home,69.0%,31.0%,Northern Ky. -2.44,3.8,186,269,Eastern Ky. 16-11
2026-02-17,UNC Asheville,Tennessee,Home,5.1%,94.8%,Tennessee -8.34,3.7,272,70,Tennessee 10-3
2026-02-17,La Salle,Delaware,Home,19.2%,80.8%,Delaware -4.04,3.7,217,227,Delaware 6-4
2026-02-17,Saint Louis,Southeast Mo. St.,Away,27.9%,72.1%,Southeast Mo. St. -2.63,3.4,286,185,Southeast Mo. St. 11-3
2026-02-17,Bellarmine,Belmont,Away,29.0%,71.0%,Belmont -2.42,3.3,226,274,Bellarmine 11-4
2026-02-17,Presbyterian,Elon,Home,19.3%,80.7%,Elon -4.19,3.0,290,195,Elon 6-4
2026-02-17,Alabama A&M,Middle Tenn.,Away,7.0%,93.0%,Middle Tenn. -7.22,2.7,294,158,Middle Tenn. 19-2
2026-02-17,Delaware St.,Navy,Away,2.5%,97.5%,Navy -10.09,2.7,306,117,Navy 12-0
2026-02-17,Mount St. Mary's,Coppin St.,Home,90.2%,9.8%,Mount St. Mary's -5.96,2.5,268,246,Mount St. Mary's 11-5
