Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-05-22,Auburn,Texas A&M,Neutral,47.4%,52.6%,Texas A&M -0.26,9.8,5,7,Auburn 7-0
2026-05-22,Arkansas,Texas,Neutral,43.2%,56.8%,Texas -0.9,9.5,16,3,Arkansas 8-1
2026-05-22,Oklahoma St.,Kansas,Neutral,45.7%,54.3%,Kansas -0.7,9.4,25,12,Kansas 9-2
2026-05-22,Arizona St.,West Virginia,Neutral,43.8%,56.2%,West Virginia -1.02,9.3,27,10,West Virginia 7-3
2026-05-22,Louisiana,Coastal Carolina,Neutral,42.8%,57.2%,Coastal Carolina -0.8,8.8,41,37,Louisiana 5-4
2026-05-22,Pittsburgh,Florida St.,Neutral,36.6%,63.4%,Florida St. -1.98,8.8,38,14,Pittsburgh 8-6
2026-05-22,Cal Poly,UC Santa Barbara,Neutral,43.5%,56.5%,UC Santa Barbara -0.88,8.6,60,32,Cal Poly 4-2
2026-05-22,Michigan,Nebraska,Neutral,34.7%,65.3%,Nebraska -2.35,8.6,50,13,Nebraska 6-4
2026-05-22,DBU,Missouri St.,Neutral,54.6%,45.4%,DBU -0.51,8.5,72,36,Missouri St. 9-8
2026-05-22,The Citadel,Mercer,Neutral,42.6%,57.4%,Mercer -0.99,8.4,68,46,The Citadel 14-4
2026-05-22,California Baptist,Tarleton St.,Neutral,58.2%,41.8%,California Baptist -0.98,8.4,52,58,Tarleton St. 5-3
2026-05-22,Virginia Tech,North Carolina,Neutral,24.7%,75.3%,North Carolina -3.92,8.4,40,6,North Carolina 10-4
2026-05-22,UAB,Rice,Neutral,46.2%,53.8%,Rice -0.62,8.3,70,66,UAB 9-6
2026-05-22,Troy,Southern Miss.,Neutral,34.5%,65.5%,Southern Miss. -2.27,8.3,64,21,Southern Miss. 7-6
2026-05-22,Rice,East Carolina,Neutral,38.4%,61.6%,East Carolina -1.68,8.2,66,49,East Carolina 4-3
2026-05-22,Kent St.,Miami (OH),Neutral,54.1%,45.9%,Kent St. -0.57,8.1,67,80,Kent St. 3-1
2026-05-22,Louisiana Tech,Liberty,Neutral,36.7%,63.3%,Liberty -1.94,8.0,83,34,Liberty 6-0
2026-05-22,Samford,Western Caro.,Neutral,47.3%,52.7%,Western Caro. -0.25,7.9,90,87,Samford 5-1
