Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-05-03,Mississippi St.,Texas,Away,43.7%,56.3%,Texas -0.86,9.7,6,3,Texas 11-6
2026-05-03,Florida,Oklahoma,Away,44.8%,55.2%,Oklahoma -0.58,9.5,14,15,Florida 13-2
2026-05-03,Ole Miss,Arkansas,Home,46.0%,54.0%,Arkansas -0.56,9.4,17,22,Arkansas 5-4
2026-05-03,Auburn,Texas A&M,Away,38.1%,61.9%,Texas A&M -1.51,9.4,7,4,Texas A&M 4-3
2026-05-03,Tennessee,Kentucky,Home,52.7%,47.3%,Tennessee -0.49,9.2,31,32,Tennessee 10-9
2026-05-03,Jacksonville St.,Missouri St.,Away,53.4%,46.6%,Jacksonville St. -0.78,9.1,21,41,Jacksonville St. 11-4
2026-05-03,Arizona St.,UCF,Away,58.0%,42.0%,Arizona St. -1.08,9.0,27,35,UCF 4-2
2026-05-03,Arizona St.,UCF,Away,58.0%,42.0%,Arizona St. -1.08,9.0,27,35,Arizona St. 6-3
2026-05-03,TCU,Oklahoma St.,Home,42.2%,57.8%,Oklahoma St. -1.04,8.9,37,30,Oklahoma St. 11-10
2026-05-03,Boston College,Clemson,Away,42.1%,57.9%,Clemson -0.89,8.8,28,43,Clemson 4-3
2026-05-03,Virginia Tech,California,Home,51.7%,48.3%,Virginia Tech -0.38,8.7,45,63,California 9-4
2026-05-03,Pittsburgh,Florida St.,Home,30.9%,69.1%,Florida St. -2.87,8.5,42,12,Florida St. 6-4
2026-05-03,UAB,Rice,Home,48.2%,51.8%,Rice -0.29,8.4,56,72,Rice 10-3
2026-05-03,Kansas St.,West Virginia,Away,31.2%,68.8%,West Virginia -2.83,8.4,53,16,West Virginia 13-6
2026-05-03,South Alabama,Texas St.,Away,43.9%,56.1%,Texas St. -0.5,8.2,60,74,South Alabama 7-4
2026-05-03,Nebraska,Ohio St.,Away,62.1%,37.9%,Nebraska -1.88,8.2,18,83,Ohio St. 10-1
2026-05-03,Tarleton St.,Utah Tech,Away,50.3%,49.7%,Tarleton St. -0.36,8.0,57,106,Tarleton St. 10-8
2026-05-03,Mercer,Samford,Away,51.2%,48.8%,Mercer -0.31,8.0,51,103,Samford 5-0
2026-05-03,Stanford,Notre Dame,Home,37.3%,62.7%,Notre Dame -1.75,8.0,76,55,Notre Dame 18-13
2026-05-03,Texas Tech,Baylor,Home,41.7%,58.3%,Baylor -1.2,7.9,92,58,Texas Tech 8-3
2026-05-03,ETSU,UConn,Away,45.1%,54.9%,UConn -0.6,7.9,81,84,UConn 4-3
2026-05-03,Cal Poly,UC Irvine,Away,51.8%,48.2%,Cal Poly -0.36,7.8,67,109,Cal Poly 8-6
2026-05-03,Michigan,Maryland,Home,56.4%,43.6%,Michigan -1.23,7.8,40,112,Michigan 8-7
2026-05-03,Western Caro.,Wofford,Away,44.6%,55.4%,Wofford -0.46,7.7,70,105,Western Caro. 7-5
2026-05-03,Creighton,St. John's (NY),Away,49.2%,50.8%,St. John's (NY) -0.13,7.7,89,107,Creighton 6-5
2026-05-03,Louisiana Tech,DBU,Home,30.8%,69.2%,DBU -2.64,7.6,78,66,DBU 9-7
2026-05-03,Southeast Mo. St.,Eastern Ill.,Home,55.8%,44.2%,Southeast Mo. St. -0.65,7.6,77,104,Eastern Ill. 8-3
2026-05-03,App State,Troy,Away,40.9%,59.1%,Troy -1.1,7.6,80,93,Troy 10-3
2026-05-03,Duke,North Carolina,Away,18.9%,81.1%,North Carolina -5.12,7.6,79,5,North Carolina 13-0
2026-05-03,South Carolina,LSU,Home,30.9%,69.1%,LSU -2.84,7.5,94,48,LSU 7-0
2026-05-03,Illinois,Iowa,Away,35.1%,64.9%,Iowa -2.1,7.4,101,62,Illinois 6-2
2026-05-03,Cincinnati,Houston,Away,65.9%,34.1%,Cincinnati -2.52,7.4,29,119,Cincinnati 4-3
2026-05-03,Arkansas St.,Old Dominion,Away,54.7%,45.3%,Arkansas St. -0.64,7.3,73,135,Old Dominion 5-4
2026-05-03,Southeastern La.,Lamar University,Home,45.2%,54.8%,Lamar University -0.46,7.3,85,125,Lamar University 8-2
2026-05-03,Nevada,San Diego St.,Away,37.5%,62.5%,San Diego St. -1.94,7.2,123,64,San Diego St. 8-2
2026-05-03,Oregon,Washington,Away,67.5%,32.5%,Oregon -2.77,7.1,20,139,Washington 9-5
2026-05-03,Fla. Atlantic,South Fla.,Away,35.8%,64.2%,South Fla. -1.88,7.1,122,65,South Fla. 11-6
2026-05-03,Xavier,Georgia Tech,Home,10.9%,89.1%,Georgia Tech -7.26,7.0,98,2,Georgia Tech 14-6
2026-05-03,Indiana,Northwestern,Away,54.3%,45.7%,Indiana -0.64,6.9,113,136,Northwestern 9-6
2026-05-03,UC Davis,Cal St. Fullerton,Home,39.8%,60.2%,Cal St. Fullerton -1.26,6.9,118,116,UC Davis 6-2
2026-05-03,Missouri,Georgia,Home,12.8%,87.2%,Georgia -6.71,6.9,108,9,Georgia 14-4
2026-05-03,Wichita St.,UTSA,Home,24.5%,75.5%,UTSA -3.96,6.9,121,36,UTSA 6-3
2026-05-03,Rutgers,Southern California,Away,18.8%,81.2%,Southern California -5.1,6.8,129,13,Southern California 12-2
2026-05-03,CSUN,Oregon St.,Away,16.3%,83.7%,Oregon St. -5.74,6.7,127,10,Oregon St. 5-2
2026-05-03,Arizona,Kansas,Away,22.1%,77.9%,Kansas -4.58,6.7,149,8,Kansas 11-5
2026-05-03,Jacksonville,North Florida,Away,44.1%,55.9%,North Florida -0.67,6.7,126,138,North Florida 10-0
2026-05-03,Tulane,Charlotte,Home,34.2%,65.8%,Charlotte -2.15,6.6,132,102,Charlotte 6-3
2026-05-03,Murray St.,Purdue,Away,29.9%,70.1%,Purdue -3.04,6.6,151,47,Purdue 17-8
2026-05-03,Air Force,New Mexico,Away,45.5%,54.5%,New Mexico -0.46,6.6,124,153,Air Force 8-4
2026-05-03,Miami (OH),Western Mich.,Away,63.9%,36.1%,Miami (OH) -2.13,6.5,69,162,Western Mich. 11-10
2026-05-03,Georgia St.,Louisiana,Away,25.4%,74.6%,Louisiana -3.71,6.5,145,52,Louisiana 4-3
2026-05-03,Col. of Charleston,UNCW,Away,35.3%,64.7%,UNCW -1.9,6.5,148,100,Col. of Charleston 5-0
2026-05-03,East Carolina,Memphis,Away,71.1%,28.9%,East Carolina -3.12,6.4,54,160,Memphis 9-4
2026-05-03,UCLA,Michigan St.,Home,88.4%,11.6%,UCLA -7.11,6.4,1,141,UCLA 13-11
2026-05-03,Sam Houston,Kennesaw St.,Home,34.0%,66.0%,Kennesaw St. -2.38,6.4,156,91,Kennesaw St. 12-1
2026-05-03,ULM,Southern Miss.,Home,19.0%,81.0%,Southern Miss. -5.06,6.4,150,19,Southern Miss. 7-3
2026-05-03,Abilene Christian,Sacramento St.,Away,38.9%,61.1%,Sacramento St. -1.4,6.4,137,142,Abilene Christian 13-11
2026-05-03,Liberty,New Mexico St.,Away,77.7%,22.3%,Liberty -4.47,6.2,23,172,Liberty 7-4
2026-05-03,Northeastern,Monmouth,Home,58.6%,41.4%,Northeastern -1.31,6.2,128,165,Monmouth 5-4
2026-05-03,Western Ky.,Middle Tenn.,Home,63.2%,36.8%,Western Ky. -2.02,6.1,99,175,Western Ky. 9-8
2026-05-03,UC San Diego,Long Beach St.,Home,49.7%,50.3%,UC San Diego -0.08,6.0,114,210,Long Beach St. 6-4
2026-05-03,Central Ark.,Austin Peay,Home,39.1%,60.9%,Austin Peay -1.37,6.0,144,166,Central Ark. 8-7
2026-05-03,Marshall,James Madison,Home,56.5%,43.5%,Marshall -0.83,6.0,167,164,James Madison 5-3
2026-05-03,Longwood,High Point,Home,22.2%,77.8%,High Point -4.18,6.0,154,75,Longwood 7-2
2026-05-03,Santa Clara,Gonzaga,Home,26.1%,73.9%,Gonzaga -3.71,6.0,184,50,Santa Clara 12-4
2026-05-03,FGCU,Stetson,Away,59.4%,40.6%,FGCU -1.49,6.0,96,198,FGCU 2-1
2026-05-03,Houston Christian,A&M-Corpus Christi,Home,46.7%,53.3%,A&M-Corpus Christi -0.46,5.9,171,179,A&M-Corpus Christi 3-2
2026-05-03,UC Santa Barbara,CSU Bakersfield,Home,74.6%,25.4%,UC Santa Barbara -3.97,5.9,34,196,UC Santa Barbara 19-9
2026-05-03,VMI,UNC Greensboro,Home,47.5%,52.5%,UNC Greensboro -0.48,5.9,163,181,UNC Greensboro 7-4
2026-05-03,Army West Point,Navy,Away,46.5%,53.5%,Navy -0.37,5.9,168,176,Army West Point 16-4
2026-05-03,Army West Point,Navy,Away,46.5%,53.5%,Navy -0.37,5.9,168,176,Navy 7-4
2026-05-03,Grand Canyon,San Jose St.,Away,43.8%,56.2%,San Jose St. -0.82,5.9,178,157,San Jose St. 6-1
2026-05-03,McNeese,SFA,Away,57.9%,42.1%,McNeese -1.11,5.8,158,182,McNeese 7-1
2026-05-03,Radford,Virginia,Away,12.4%,87.6%,Virginia -6.61,5.7,173,33,Virginia 11-1
2026-05-03,Morehead St.,Little Rock,Home,28.0%,72.0%,Little Rock -3.16,5.7,170,120,Little Rock 4-0
2026-05-03,Radford,Virginia,Away,12.4%,87.6%,Virginia -6.61,5.7,173,33,Virginia 14-5
2026-05-03,Lindenwood,SIUE,Away,39.6%,60.4%,SIUE -1.47,5.7,183,147,SIUE 11-8
2026-05-03,Minnesota,Penn St.,Away,71.7%,28.3%,Minnesota -3.24,5.5,61,217,Penn St. 4-3
2026-05-03,San Francisco,Pepperdine,Home,49.0%,51.0%,Pepperdine -0.11,5.4,193,208,San Francisco 2-0
2026-05-03,Coastal Carolina,Ga. Southern,Away,81.7%,18.3%,Coastal Carolina -5.3,5.4,26,216,Ga. Southern 7-4
2026-05-03,Coastal Carolina,Ga. Southern,Away,81.7%,18.3%,Coastal Carolina -5.3,5.4,26,216,Coastal Carolina 14-4
2026-05-03,Indiana St.,Southern Ill.,Away,52.9%,47.1%,Indiana St. -0.71,5.4,115,241,Indiana St. 14-3
2026-05-03,Rider,Niagara,Home,54.6%,45.4%,Rider -0.6,5.4,189,201,Niagara 1-0
2026-05-03,Richmond,Davidson,Home,64.4%,35.6%,Richmond -1.98,5.4,159,191,Richmond 10-9
2026-05-03,UIC,Evansville,Home,49.1%,50.9%,UIC -0.06,5.2,213,205,UIC 11-5
2026-05-03,NIU,Central Mich.,Home,65.0%,35.0%,NIU -2.4,5.2,88,238,NIU 8-2
2026-05-03,New Orleans,Nicholls,Away,36.7%,63.3%,Nicholls -1.81,5.1,218,152,New Orleans 12-10
2026-05-03,Elon,William & Mary,Away,41.7%,58.3%,William & Mary -1.03,5.1,209,192,Elon 7-5
2026-05-03,California Baptist,Utah Valley,Away,74.6%,25.4%,California Baptist -4.03,5.1,39,249,California Baptist 2-1
2026-05-03,Gardner-Webb,USC Upstate,Away,27.8%,72.2%,USC Upstate -3.24,5.0,206,143,USC Upstate 13-2
2026-05-03,Maine,Binghamton,Home,35.0%,65.0%,Binghamton -2.03,5.0,211,161,Maine 7-3
2026-05-03,UIW,UTRGV,Away,25.5%,74.5%,UTRGV -3.81,5.0,204,130,UTRGV 5-0
2026-05-03,Fresno St.,Washington St.,Away,28.1%,71.9%,Washington St. -3.38,4.9,244,87,Fresno St. 5-4
2026-05-03,Ball St.,Toledo,Away,37.5%,62.5%,Toledo -1.88,4.8,221,187,Toledo 20-3
2026-05-03,Fairfield,Quinnipiac,Away,44.7%,55.3%,Quinnipiac -0.58,4.7,214,233,Quinnipiac 5-4
2026-05-03,FIU,Delaware,Home,49.0%,51.0%,Delaware -0.15,4.7,224,236,Delaware 13-9
2026-05-03,Kent St.,Akron,Home,80.8%,19.2%,Kent St. -5.13,4.7,44,252,Kent St. 12-1
2026-05-03,Kent St.,Akron,Home,80.8%,19.2%,Kent St. -5.13,4.7,44,252,Kent St. 7-2
2026-05-03,South Dakota St.,North Dakota St.,Home,44.7%,55.3%,North Dakota St. -0.66,4.4,220,247,South Dakota St. 16-10
2026-05-03,Milwaukee,UNLV,Away,22.0%,78.0%,UNLV -4.22,4.4,235,134,UNLV 8-7
2026-05-03,Bowling Green,Eastern Mich.,Away,47.6%,52.4%,Eastern Mich. -0.32,4.4,229,250,Eastern Mich. 7-3
2026-05-03,Seattle U,Saint Mary's (CA),Home,20.7%,79.3%,Saint Mary's (CA) -4.51,4.4,239,111,Seattle U 5-4
2026-05-03,Tennessee Tech,Southern Ind.,Home,41.0%,59.0%,Southern Ind. -1.24,4.4,246,200,Southern Ind. 10-5
2026-05-03,Bellarmine,North Ala.,Away,30.3%,69.7%,North Ala. -2.75,4.3,237,180,Bellarmine 9-6
2026-05-03,Fordham,Rhode Island,Away,37.3%,62.7%,Rhode Island -1.67,4.3,223,232,Rhode Island 5-1
2026-05-03,UC Riverside,Hawaii,Home,17.4%,82.6%,Hawaii -5.4,4.2,254,95,Hawaii 10-5
2026-05-03,Omaha,Northern Colo.,Home,54.5%,45.5%,Omaha -0.74,4.2,203,272,Omaha 12-11
2026-05-03,Alabama St.,Texas Southern,Away,59.4%,40.6%,Alabama St. -1.59,4.2,199,259,Alabama St. 8-3
2026-05-03,Alabama St.,Texas Southern,Away,59.4%,40.6%,Alabama St. -1.59,4.2,199,259,Alabama St. 6-4
2026-05-03,Oral Roberts,St. Thomas (MN),Away,78.7%,21.3%,Oral Roberts -4.68,4.1,86,277,Oral Roberts 4-2
2026-05-03,UT Martin,Western Ill.,Away,47.5%,52.5%,Western Ill. -0.21,4.1,231,271,UT Martin 19-10
2026-05-03,The Citadel,Presbyterian,Home,76.5%,23.5%,The Citadel -4.33,4.1,90,284,The Citadel 2-1
2026-05-03,The Citadel,Presbyterian,Home,76.5%,23.5%,The Citadel -4.33,4.1,90,284,The Citadel 3-0
2026-05-03,Winthrop,UNC Asheville,Home,78.1%,21.9%,Winthrop -4.36,4.1,110,266,UNC Asheville 9-0
2026-05-03,LMU (CA),Pacific,Away,31.2%,68.8%,Pacific -2.79,4.0,253,197,Pacific 6-4
2026-05-03,Seton Hall,Butler,Home,42.6%,57.4%,Butler -1.13,4.0,260,230,Butler 9-2
2026-05-03,Ark.-Pine Bluff,Bethune-Cookman,Away,20.7%,79.3%,Bethune-Cookman -4.72,4.0,261,131,Ark.-Pine Bluff 10-6
2026-05-03,Towson,Hofstra,Home,32.1%,67.9%,Hofstra -2.57,4.0,255,190,Hofstra 8-0
2026-05-03,Villanova,Georgetown,Home,36.0%,64.0%,Georgetown -1.8,4.0,248,227,Georgetown 14-5
2026-05-03,Saint Louis,VCU,Away,29.3%,70.7%,VCU -3.12,4.0,274,146,VCU 10-7
2026-05-03,N.C. A&T,Campbell,Home,9.8%,90.2%,Campbell -7.65,3.9,280,46,Campbell 8-2
2026-05-03,Bucknell,Lehigh,Away,54.3%,45.7%,Bucknell -0.83,3.8,215,294,Bucknell 2-1
2026-05-03,Bucknell,Lehigh,Away,54.3%,45.7%,Bucknell -0.83,3.8,215,294,Lehigh 10-4
2026-05-03,UMass Lowell,Stony Brook,Home,31.2%,68.8%,Stony Brook -2.93,3.8,262,202,Stony Brook 8-4
2026-05-03,Queens (NC),West Ga.,Away,40.4%,59.6%,West Ga. -1.23,3.7,258,265,West Ga. 14-4
2026-05-03,St. Bonaventure,Saint Joseph's,Home,15.9%,84.1%,Saint Joseph's -5.8,3.7,291,82,Saint Joseph's 14-9
2026-05-03,Harvard,Princeton,Away,39.9%,60.1%,Princeton -1.25,3.7,269,240,Harvard 11-6
2026-05-03,La Salle,Dayton,Home,22.4%,77.6%,Dayton -4.22,3.7,256,186,Dayton 21-14
2026-05-03,Lipscomb,Eastern Ky.,Home,64.9%,35.1%,Lipscomb -2.31,3.6,195,287,Lipscomb 10-5
2026-05-03,Columbia,Cornell,Away,60.3%,39.8%,Columbia -1.65,3.6,228,286,Columbia 9-1
2026-05-03,Florida A&M,Grambling,Away,64.2%,35.8%,Florida A&M -1.96,3.6,243,264,Grambling 19-9
2026-05-03,Valparaiso,Illinois St.,Home,17.3%,82.7%,Illinois St. -5.5,3.6,281,117,Illinois St. 9-4
2026-05-03,Bryant,NJIT,Away,66.3%,33.7%,Bryant -2.45,3.6,185,290,NJIT 5-3
2026-05-03,Merrimack,Mount St. Mary's,Away,45.9%,54.1%,Mount St. Mary's -0.36,3.6,257,282,Merrimack 16-6
2026-05-03,George Washington,George Mason,Home,31.9%,68.1%,George Mason -2.71,3.6,276,207,George Mason 6-5
2026-05-03,Wright St.,Oakland,Home,78.5%,21.5%,Wright St. -4.66,3.6,140,283,Wright St. 16-2
2026-05-03,Northern Ky.,Youngstown St.,Away,63.5%,36.5%,Northern Ky. -2.08,3.5,219,289,Northern Ky. 7-4
2026-05-03,Sacred Heart,Marist,Home,34.5%,65.5%,Marist -2.13,3.4,273,245,Marist 10-6
2026-05-03,Holy Cross,Lafayette,Away,60.2%,39.8%,Holy Cross -1.53,3.3,251,292,Lafayette 7-4
2026-05-03,LIU,Mercyhurst,Away,60.0%,40.0%,LIU -1.69,3.3,242,298,LIU 4-2
2026-05-03,Holy Cross,Lafayette,Away,60.2%,39.8%,Holy Cross -1.53,3.3,251,292,Lafayette 3-1
2026-05-03,Canisius,Iona,Away,44.1%,55.9%,Iona -0.68,3.3,275,288,Canisius 7-1
2026-05-03,Stonehill,Le Moyne,Home,37.3%,62.7%,Le Moyne -1.64,3.2,270,279,Le Moyne 9-2
2026-05-03,UAlbany,UMBC,Away,29.5%,70.5%,UMBC -2.9,3.2,285,222,UMBC 12-6
2026-05-03,Manhattan,Dartmouth,Home,30.6%,69.4%,Dartmouth -2.76,2.8,293,267,Dartmouth 1-0
2026-05-03,Central Conn. St.,FDU,Away,20.7%,79.3%,FDU -4.62,2.7,299,212,FDU 10-2
2026-05-03,Alabama A&M,Prairie View,Neutral,39.3%,60.7%,Prairie View -1.51,2.7,304,302,Prairie View 8-7
2026-05-03,Norfolk St.,UMES,Away,59.6%,40.4%,Norfolk St. -1.53,2.7,297,306,Norfolk St. 11-4
2026-05-03,Ohio,Massachusetts,Home,30.1%,69.9%,Massachusetts -2.91,2.7,296,263,Massachusetts 1-0
2026-05-03,Bradley,Belmont,Home,19.0%,81.0%,Belmont -4.96,2.6,295,234,Belmont 12-11
2026-05-03,Southern U.,Mississippi Val.,Home,82.1%,17.9%,Southern U. -5.31,2.5,226,300,Southern U. 12-8
