Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-05-19,Kentucky,Vanderbilt,Neutral,44.3%,55.7%,Vanderbilt -0.78,9.0,29,39,Vanderbilt 8-5
2026-05-19,LSU,Oklahoma,Neutral,41.6%,58.4%,Oklahoma -1.16,8.9,45,20,LSU 6-2
2026-05-19,Pittsburgh,Louisville,Neutral,50.2%,49.8%,Pittsburgh -0.11,8.8,38,62,Pittsburgh 16-8
2026-05-19,Clemson,Notre Dame,Neutral,55.3%,44.7%,Clemson -0.54,8.8,47,44,Notre Dame 5-4
2026-05-19,California,Stanford,Neutral,54.3%,45.7%,California -0.52,8.5,51,61,Stanford 11-4
2026-05-19,Texas Tech,BYU,Neutral,47.6%,52.4%,BYU -0.36,8.3,76,59,BYU 18-8
2026-05-19,Kansas St.,Utah,Neutral,60.3%,39.7%,Kansas St. -1.45,8.3,42,69,Kansas St. 9-5
2026-05-19,Duke,NC State,Neutral,35.6%,64.4%,NC State -2.1,8.0,78,43,Duke 21-12
2026-05-19,Illinois,Iowa,Neutral,46.7%,53.3%,Iowa -0.62,8.0,92,63,Iowa 10-6
2026-05-19,Michigan St.,Purdue,Neutral,40.4%,59.6%,Purdue -1.35,7.7,101,54,Michigan St. 8-4
2026-05-19,Washington,Ohio St.,Neutral,46.7%,53.3%,Ohio St. -0.53,7.6,119,73,Washington 8-6
2026-05-19,Missouri,Ole Miss,Neutral,21.3%,78.7%,Ole Miss -4.55,7.5,84,18,Missouri 10-8
2026-05-19,South Carolina,Tennessee,Neutral,22.3%,77.7%,Tennessee -4.5,7.3,99,23,Tennessee 11-6
2026-05-19,Rutgers,Michigan,Neutral,35.5%,64.5%,Michigan -2.14,7.3,116,50,Michigan 10-0
2026-05-19,Georgia St.,Old Dominion,Neutral,45.9%,54.1%,Old Dominion -0.63,6.8,138,125,Georgia St. 17-1
2026-05-19,Marshall,Louisiana,Neutral,36.7%,63.3%,Louisiana -2.29,6.7,168,41,Louisiana 11-1
2026-05-19,Austin Peay,Jacksonville,Neutral,51.7%,48.3%,Jacksonville -0.2,5.9,200,135,Jacksonville 7-1
2026-05-19,Stetson,Central Ark.,Neutral,55.3%,44.7%,Stetson -0.69,5.8,182,166,Central Ark. 6-4
2026-05-19,Southern Ind.,Morehead St.,Neutral,46.5%,53.5%,Morehead St. -0.67,5.5,210,160,Southern Ind. 6-2
2026-05-19,UT Martin,Lindenwood,Neutral,36.2%,63.8%,Lindenwood -1.86,4.5,232,197,Lindenwood 7-4
2026-05-19,Holy Cross,Bucknell,Neutral,56.4%,43.6%,Holy Cross -0.8,4.3,250,225,Bucknell 9-5
