Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-21,Nebraska,Kansas,Home,47.9%,52.1%,Kansas -0.31,9.6,10,16,Kansas 9-7
2026-04-21,Georgia,Georgia Tech,Neutral,43.0%,57.0%,Georgia Tech -0.94,9.5,12,3,Georgia Tech 14-4
2026-04-21,Missouri St.,Arkansas,Home,30.7%,69.3%,Arkansas -2.44,8.6,34,24,Arkansas 12-4
2026-04-21,Kentucky,Louisville,Away,54.7%,45.3%,Kentucky -0.55,8.6,33,64,Louisville 14-10
2026-04-21,DBU,TCU,Away,39.4%,60.6%,TCU -1.39,8.4,67,30,TCU 6-5
2026-04-21,Houston,Rice,Away,51.2%,48.8%,Houston -0.13,8.3,76,73,Houston 4-3
2026-04-21,Pittsburgh,West Virginia,Away,29.7%,70.3%,West Virginia -2.47,8.3,52,18,Pittsburgh 23-1
2026-04-21,UTSA,Texas A&M,Home,21.5%,78.5%,Texas A&M -3.79,8.2,43,5,UTSA 0-0
2026-04-21,Duke,Liberty,Away,35.5%,64.5%,Liberty -1.91,8.2,74,22,Liberty 13-10
2026-04-21,UAB,Alabama,Home,22.3%,77.7%,Alabama -3.52,8.2,40,15,UAB 11-2
2026-04-21,Michigan,Miami (OH),Home,60.0%,40.0%,Michigan -1.21,8.1,47,80,Miami (OH) 12-10
2026-04-21,Jacksonville St.,Troy,Away,62.1%,37.9%,Jacksonville St. -1.67,8.1,26,84,Jacksonville St. 5-4
2026-04-21,Tarleton St.,Texas Tech,Away,39.8%,60.2%,Texas Tech -1.01,8.1,63,68,Texas Tech 13-3
2026-04-21,Campbell,Charlotte,Away,52.1%,47.9%,Campbell -0.42,7.9,66,99,Campbell 5-4
2026-04-21,Gonzaga,Washington St.,Away,62.9%,37.1%,Gonzaga -1.74,7.7,51,93,Gonzaga 16-8
2026-04-21,High Point,North Carolina,Away,17.6%,82.4%,North Carolina -4.64,7.7,65,4,North Carolina 9-2
2026-04-21,Southern California,Cal St. Fullerton,Home,71.1%,28.9%,Southern California -2.7,7.5,17,102,Southern California 9-2
2026-04-21,Coastal Carolina,UNCW,Away,66.0%,34.0%,Coastal Carolina -2.17,7.4,31,115,UNCW 2-1
2026-04-21,San Diego St.,CSUN,Home,51.6%,48.4%,San Diego St. -0.3,7.3,95,129,San Diego St. 4-3
2026-04-21,Saint Mary's (CA),Nevada,Home,55.1%,44.9%,Saint Mary's (CA) -0.69,7.3,101,113,Saint Mary's (CA) 11-5
2026-04-21,Oral Roberts,Oklahoma,Home,16.7%,83.3%,Oklahoma -4.66,7.2,96,13,Oklahoma 7-6
2026-04-21,Louisiana Tech,McNeese,Away,49.7%,50.3%,Louisiana Tech -0.16,7.1,86,148,McNeese 4-3
2026-04-21,Wichita St.,Oklahoma St.,Home,25.5%,74.5%,Oklahoma St. -3.15,7.1,112,38,Oklahoma St. 14-4
2026-04-21,Hawaii,UCLA,Away,8.5%,91.5%,UCLA -6.94,7.1,87,1,UCLA 12-7
2026-04-21,ETSU,App State,Home,58.9%,41.1%,ETSU -0.98,7.1,109,114,App State 3-1
2026-04-21,Washington,Portland,Neutral,51.8%,48.2%,Washington -0.15,7.1,145,89,Washington 8-1
2026-04-21,Indiana St.,Purdue,Away,29.7%,70.3%,Purdue -2.51,7.0,120,54,Indiana St. 6-5
2026-04-21,Xavier,Vanderbilt,Home,18.0%,82.0%,Vanderbilt -4.35,6.9,106,41,Vanderbilt 11-1
2026-04-21,Tulane,Southern Miss.,Home,20.4%,79.6%,Southern Miss. -3.96,6.9,121,19,Southern Miss. 5-4
2026-04-21,Cincinnati,Wright St.,Away,76.9%,23.1%,Cincinnati -3.48,6.8,36,127,Wright St. 12-7
2026-04-21,UCF,Bethune-Cookman,Home,78.9%,21.1%,UCF -3.63,6.8,37,123,UCF 5-4
2026-04-21,Auburn,Samford,Neutral,85.3%,14.7%,Auburn -5.13,6.8,6,117,Auburn 14-2
2026-04-21,St. John's (NY),Rutgers,Home,43.3%,56.7%,Rutgers -0.57,6.8,135,125,St. John's (NY) 10-5
2026-04-21,UTRGV,Little Rock,Home,50.1%,49.9%,Little Rock -0.08,6.7,150,133,Little Rock 5-4
2026-04-21,UC San Diego,San Diego,Home,57.0%,43.0%,UC San Diego -0.92,6.6,90,162,San Diego 6-5
2026-04-21,Baylor,Sam Houston,Away,75.0%,24.9%,Baylor -3.2,6.6,46,139,Sam Houston 7-5
2026-04-21,East Carolina,Old Dominion,Away,74.8%,25.2%,East Carolina -3.16,6.5,50,146,East Carolina 19-9
2026-04-21,Charleston So.,Col. of Charleston,Away,46.3%,53.7%,Col. of Charleston -0.63,6.5,151,143,Col. of Charleston 7-5
2026-04-21,Jacksonville,Florida,Home,13.2%,86.8%,Florida -5.36,6.5,131,14,Jacksonville 7-5
2026-04-21,Virginia Tech,VCU,Home,72.4%,27.6%,Virginia Tech -2.96,6.4,55,157,Virginia Tech 8-6
2026-04-21,USC Upstate,Clemson,Home,18.4%,81.7%,Clemson -4.37,6.4,138,42,Clemson 7-2
2026-04-21,Florida St.,North Florida,Away,85.6%,14.4%,Florida St. -5.25,6.4,11,144,Florida St. 4-1
2026-04-21,Air Force,Texas,Away,10.0%,90.0%,Texas -6.44,6.3,141,2,Air Force 0-0
2026-04-21,Illinois St.,Illinois,Home,34.2%,65.8%,Illinois -1.95,6.3,153,98,Illinois St. 13-6
2026-04-21,UIW,Texas St.,Home,21.8%,78.2%,Texas St. -3.72,6.2,155,53,Texas St. 3-1
2026-04-21,ULM,Northwestern St.,Home,32.9%,67.1%,Northwestern St. -1.83,6.2,140,136,ULM 4-1
2026-04-21,UT Arlington,SFA,Home,53.0%,47.0%,UT Arlington -0.42,6.1,149,174,UT Arlington 0-0
2026-04-21,Stanford,Santa Clara,Home,64.0%,36.0%,Stanford -2.01,6.1,72,186,Stanford 0-0
2026-04-21,VMI,Longwood,Home,53.5%,46.5%,VMI -0.43,6.1,142,176,Longwood 10-4
2026-04-21,Kansas St.,Grand Canyon,Home,80.2%,19.8%,Kansas St. -4.18,6.0,35,171,Kansas St. 8-3
2026-04-21,Murray St.,Ole Miss,Away,11.1%,88.9%,Ole Miss -6.05,6.0,161,9,Ole Miss 19-2
2026-04-21,SIUE,Missouri,Home,32.6%,67.4%,Missouri -1.94,6.0,173,100,SIUE 11-5
2026-04-21,Memphis,Mississippi St.,Away,6.9%,93.2%,Mississippi St. -7.45,5.9,160,8,Mississippi St. 6-2
2026-04-21,Indiana,Ball St.,Home,67.3%,32.7%,Indiana -2.29,5.9,79,187,Indiana 20-10
2026-04-21,Central Ark.,Arkansas St.,Home,19.9%,80.1%,Arkansas St. -4.04,5.9,163,62,Arkansas St. 20-10
2026-04-21,South Fla.,Stetson,Away,78.7%,21.3%,South Fla. -3.86,5.8,49,180,South Fla. 6-5
2026-04-21,Saint Joseph's,Penn,Home,63.8%,36.2%,Saint Joseph's -1.94,5.7,88,206,Saint Joseph's 8-2
2026-04-21,James Madison,George Mason,Home,46.0%,54.0%,George Mason -0.6,5.6,175,195,George Mason 7-4
2026-04-21,Elon,Winthrop,Away,28.1%,71.9%,Winthrop -2.71,5.5,204,82,Elon 10-8
2026-04-21,San Jose St.,Pacific,Home,57.2%,42.8%,San Jose St. -1.03,5.4,158,209,San Jose St. 0-0
2026-04-21,NIU,UIC,Away,59.3%,40.7%,NIU -1.19,5.4,119,223,NIU 9-8
2026-04-21,UNC Greensboro,Wake Forest,Away,10.2%,89.8%,Wake Forest -6.35,5.4,190,25,Wake Forest 14-3
2026-04-21,FIU,FGCU,Home,29.7%,70.3%,FGCU -2.45,5.3,200,116,FGCU 10-9
2026-04-21,Radford,Davidson,Home,60.0%,40.0%,Radford -1.13,5.3,170,199,Radford 18-2
2026-04-21,Brown,Bryant,Away,41.1%,58.9%,Bryant -0.91,5.3,189,194,Brown 0-0
2026-04-21,Lipscomb,Tennessee,Away,9.0%,91.0%,Tennessee -6.7,5.3,198,28,Tennessee 14-4
2026-04-21,Cal Poly,Pepperdine,Away,78.0%,22.0%,Cal Poly -3.72,5.1,83,210,Pepperdine 6-3
2026-04-21,New Orleans,LSU,Home,13.5%,86.5%,LSU -5.37,5.1,212,44,LSU 10-7
2026-04-21,Western Caro.,Gardner-Webb,Home,78.0%,22.0%,Western Caro. -3.86,5.1,85,214,Western Caro. 11-1
2026-04-21,Utah Valley,Utah,Home,22.4%,77.6%,Utah -3.88,5.0,239,45,Utah 16-9
2026-04-21,Southern Ill.,Southeast Mo. St.,Home,23.1%,76.9%,Southeast Mo. St. -3.59,5.0,234,69,Southeast Mo. St. 5-1
2026-04-21,Maine,Boston College,Home,10.8%,89.2%,Boston College -6.17,5.0,216,32,Maine 6-4
2026-04-21,William & Mary,Richmond,Home,32.5%,67.5%,Richmond -2.14,4.9,205,172,Richmond 12-11
2026-04-21,Fairfield,Fordham,Away,54.0%,46.0%,Fairfield -0.72,4.8,202,235,Fairfield 12-6
2026-04-21,Alabama St.,Mercer,Away,12.6%,87.4%,Mercer -5.51,4.7,222,71,Mercer 14-4
2026-04-21,Middle Tenn.,Tennessee Tech,Away,65.2%,34.8%,Middle Tenn. -1.83,4.7,167,232,Tennessee Tech 12-6
2026-04-21,Fresno St.,Long Beach St.,Away,48.3%,51.7%,Long Beach St. -0.14,4.7,227,229,Fresno St. 5-2
2026-04-21,Butler,Eastern Ill.,Away,33.6%,66.4%,Eastern Ill. -2.14,4.5,246,152,Eastern Ill. 11-6
2026-04-21,Rhode Island,UConn,Neutral,21.0%,79.0%,UConn -3.84,4.5,242,104,UConn 9-5
2026-04-21,Kennesaw St.,West Ga.,Away,75.9%,24.1%,Kennesaw St. -3.49,4.4,97,256,Kennesaw St. 3-2
2026-04-21,UC Riverside,LMU (CA),Home,42.1%,57.9%,LMU (CA) -0.78,4.4,236,224,LMU (CA) 4-2
2026-04-21,Queens (NC),Wofford,Away,12.9%,87.1%,Wofford -5.56,4.3,245,81,Wofford 20-1
2026-04-21,Bucknell,Penn St.,Away,28.5%,71.5%,Penn St. -2.51,4.3,221,203,Penn St. 9-7
2026-04-21,Belmont,UT Martin,Away,61.5%,38.5%,Belmont -1.2,4.3,233,230,UT Martin 9-8
2026-04-21,Bellarmine,Dayton,Away,33.7%,66.3%,Dayton -1.83,4.2,237,207,Bellarmine 8-6
2026-04-21,Brown,Harvard,Neutral,61.8%,38.2%,Brown -1.58,4.2,189,263,Brown 6-3
2026-04-21,Towson,UMBC,Away,39.4%,60.6%,UMBC -1.25,4.1,257,211,UMBC 6-5
2026-04-21,North Dakota St.,Minnesota,Home,11.0%,89.0%,Minnesota -5.99,4.1,267,61,Minnesota 12-3
2026-04-21,Marist,Army West Point,Home,33.6%,66.4%,Army West Point -1.92,4.1,249,201,Marist 5-4
2026-04-21,Central Mich.,Oakland,Away,63.2%,36.8%,Central Mich. -1.71,4.0,217,252,Central Mich. 11-6
2026-04-21,Akron,Ohio St.,Away,15.7%,84.3%,Ohio St. -4.83,4.0,259,107,Ohio St. 19-7
2026-04-21,Presbyterian,South Carolina,Away,10.3%,89.7%,South Carolina -6.3,3.8,277,75,South Carolina 9-3
2026-04-21,Hofstra,NJIT,Away,60.2%,39.8%,Hofstra -1.38,3.8,191,289,Hofstra 11-5
2026-04-21,UNC Asheville,N.C. A&T,Home,46.8%,53.2%,N.C. A&T -0.36,3.8,261,272,N.C. A&T 4-1
2026-04-21,Western Ill.,Iowa,Home,10.3%,89.7%,Iowa -6.22,3.8,279,70,Iowa 22-3
2026-04-21,Monmouth,LIU,Home,71.6%,28.4%,Monmouth -2.71,3.8,178,269,Monmouth 10-6
2026-04-21,Maryland,Mount St. Mary's,Away,87.9%,12.1%,Maryland -5.67,3.8,92,271,Maryland 19-8
2026-04-21,Holy Cross,Dartmouth,Home,46.9%,53.1%,Dartmouth -0.27,3.7,268,273,Dartmouth 4-3
2026-04-21,Grambling,Louisiana,Away,5.3%,94.7%,Louisiana -8.12,3.6,280,59,Louisiana 15-7
2026-04-21,St. Thomas (MN),Milwaukee,Home,38.0%,62.0%,Milwaukee -1.53,3.6,274,240,Milwaukee 9-8
2026-04-21,Western Mich.,Valparaiso,Home,74.3%,25.7%,Western Mich. -3.26,3.6,166,278,Western Mich. 13-8
2026-04-21,St. Bonaventure,Niagara,Home,37.2%,62.8%,Niagara -1.49,3.6,281,226,St. Bonaventure 4-4
2026-04-21,UAlbany,Siena,Home,51.5%,48.5%,UAlbany -0.12,3.5,288,276,Siena 10-0
2026-04-21,Canisius,Le Moyne,Away,49.7%,50.3%,Le Moyne -0.02,3.4,291,282,Canisius 24-11
2026-04-21,Western Ky.,Eastern Ky.,Home,90.6%,9.4%,Western Ky. -6.57,3.4,94,286,Western Ky. 13-0
2026-04-21,Wagner,Lafayette,Home,58.3%,41.7%,Wagner -1.25,3.3,253,298,Wagner 15-11
2026-04-21,Cornell,Binghamton,Home,19.6%,80.4%,Binghamton -4.23,3.3,292,156,Cornell 10-6
2026-04-21,Bradley,Northwestern,Away,13.5%,86.5%,Northwestern -5.43,3.2,295,122,Northwestern 11-6
2026-04-21,Manhattan,La Salle,Home,39.3%,60.7%,La Salle -1.17,3.2,293,260,La Salle 14-4
2026-04-21,Nicholls,Jackson St.,Home,86.8%,13.2%,Nicholls -5.39,3.2,137,287,Nicholls 0-0
2026-04-21,Northern Ky.,Ohio,Away,70.4%,29.6%,Northern Ky. -2.51,3.1,225,294,Northern Ky. 7-4
2026-04-21,Youngstown St.,Toledo,Home,20.6%,79.4%,Toledo -3.82,2.9,285,220,Youngstown St. 11-10
2026-04-21,Central Conn. St.,Massachusetts,Away,25.1%,74.9%,Massachusetts -2.92,2.5,296,270,Central Conn. St. 6-4
2026-04-21,Prairie View,Houston Christian,Home,3.8%,96.2%,Houston Christian -9.09,2.4,303,164,Prairie View 0-0
2026-04-21,Quinnipiac,New Haven,Home,79.0%,21.0%,Quinnipiac -3.97,2.4,250,301,Quinnipiac 13-0
