Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-05-20,Tennessee,Arkansas,Neutral,51.8%,48.2%,Tennessee -0.08,9.5,23,16,Arkansas 8-4
2026-05-20,Vanderbilt,Florida,Neutral,42.2%,57.8%,Florida -1.3,9.1,39,9,Florida 8-3
2026-05-20,Kansas St.,TCU,Neutral,43.2%,56.8%,TCU -1.11,8.9,42,30,Kansas St. 9-4
2026-05-20,Louisiana,Coastal Carolina,Neutral,42.8%,57.2%,Coastal Carolina -0.8,8.8,41,37,Louisiana 12-11
2026-05-20,Notre Dame,Virginia Tech,Neutral,55.3%,44.7%,Notre Dame -0.66,8.8,44,40,Virginia Tech 17-10
2026-05-20,LSU,Auburn,Neutral,35.0%,65.0%,Auburn -2.37,8.7,45,5,Auburn 3-1
2026-05-20,Pittsburgh,Wake Forest,Neutral,35.7%,64.3%,Wake Forest -2.08,8.7,38,22,Pittsburgh 7-4
2026-05-20,BYU,Baylor,Neutral,46.6%,53.4%,Baylor -0.47,8.6,59,53,Baylor 13-9
2026-05-20,Stanford,Miami (FL),Neutral,31.9%,68.1%,Miami (FL) -2.59,8.2,61,28,Miami (FL) 11-2
2026-05-20,Illinois,Purdue,Neutral,46.5%,53.5%,Purdue -0.65,8.1,92,54,Purdue 3-1
2026-05-20,Duke,Virginia,Neutral,31.2%,68.8%,Virginia -2.65,7.9,78,33,Virginia 6-4
2026-05-20,Texas St.,App State,Neutral,59.8%,40.2%,Texas St. -1.48,7.7,56,103,Texas St. 6-5
2026-05-20,Michigan St.,Iowa,Neutral,40.6%,59.4%,Iowa -1.32,7.7,101,63,Michigan St. 4-3
2026-05-20,Washington,Michigan,Neutral,40.2%,59.8%,Michigan -1.42,7.5,119,50,Washington 7-1
2026-05-20,Missouri,Mississippi St.,Neutral,17.0%,83.0%,Mississippi St. -5.53,7.4,84,8,Mississippi St. 12-2
2026-05-20,Wichita St.,Fla. Atlantic,Neutral,47.7%,52.3%,Fla. Atlantic -0.3,7.4,114,106,Wichita St. 3-2
2026-05-20,Kennesaw St.,DBU,Neutral,31.2%,68.8%,DBU -2.64,7.4,88,72,DBU 6-0
2026-05-20,Rutgers,Ohio St.,Neutral,41.8%,58.2%,Ohio St. -1.26,7.4,116,73,Ohio St. 3-2
2026-05-20,Cal St. Fullerton,Hawaii,Neutral,45.7%,54.3%,Hawaii -0.65,7.4,107,108,Cal St. Fullerton 5-1
2026-05-20,The Citadel,Wofford,Neutral,58.6%,41.4%,The Citadel -1.46,7.3,68,123,The Citadel 13-7
2026-05-20,Charlotte,Memphis,Neutral,65.0%,35.0%,Charlotte -2.01,6.8,94,129,Memphis 13-9
2026-05-20,Abilene Christian,Sacramento St.,Neutral,44.6%,55.4%,Sacramento St. -1.02,6.7,149,112,Sacramento St. 9-4
2026-05-20,Western Mich.,NIU,Neutral,44.9%,55.1%,NIU -0.84,6.6,162,102,NIU 11-0
2026-05-20,Sam Houston,Louisiana Tech,Neutral,36.1%,63.9%,Louisiana Tech -2.05,6.6,147,83,Sam Houston 14-13
2026-05-20,UNC Greensboro,Samford,Neutral,36.9%,63.1%,Samford -2.05,6.5,157,90,Samford 13-1
2026-05-20,Georgia St.,Southern Miss.,Neutral,16.7%,83.3%,Southern Miss. -5.56,6.5,138,21,Southern Miss. 7-6
2026-05-20,Illinois St.,Murray St.,Neutral,53.0%,47.0%,Illinois St. -0.29,6.4,146,161,Murray St. 6-4
2026-05-20,Longwood,USC Upstate,Neutral,38.5%,61.5%,USC Upstate -1.68,6.4,156,109,USC Upstate 11-8
