Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-05-23,Arkansas,Auburn,Neutral,45.5%,54.5%,Auburn -0.58,9.6,16,5,Arkansas 2-1
2026-05-23,West Virginia,Kansas,Neutral,53.3%,46.7%,West Virginia -0.4,9.6,10,12,Kansas 9-0
2026-05-23,Oregon,Nebraska,Neutral,51.8%,48.2%,Oregon -0.28,9.6,19,13,Oregon 8-0
2026-05-23,Florida,Georgia,Neutral,39.5%,60.5%,Georgia -1.62,9.4,9,4,Georgia 8-7
2026-05-23,Southern California,UCLA,Neutral,30.3%,69.7%,UCLA -3.08,9.0,17,1,UCLA 7-5
2026-05-23,East Carolina,UTSA,Neutral,48.6%,51.4%,UTSA -0.07,8.9,49,48,UTSA 4-2
2026-05-23,Louisiana,Texas St.,Neutral,51.5%,48.5%,Louisiana -0.35,8.8,41,56,Louisiana 7-4
2026-05-23,Louisiana,Texas St.,Neutral,51.5%,48.5%,Louisiana -0.35,8.8,41,56,Louisiana 12-6
2026-05-23,Miami (FL),Georgia Tech,Neutral,26.5%,73.5%,Georgia Tech -3.68,8.7,28,2,Georgia Tech 9-3
2026-05-23,Pittsburgh,North Carolina,Neutral,27.4%,72.6%,North Carolina -3.52,8.5,38,6,North Carolina 13-5
2026-05-23,DBU,Jacksonville St.,Neutral,41.6%,58.4%,Jacksonville St. -1.42,8.4,72,26,Jacksonville St. 6-5
2026-05-23,Troy,Southern Miss.,Neutral,34.5%,65.5%,Southern Miss. -2.27,8.3,64,21,Troy 9-6
2026-05-23,South Alabama,Troy,Neutral,38.5%,61.5%,Troy -1.57,8.1,65,64,Troy 11-10
2026-05-23,Washington St.,San Diego St.,Neutral,43.4%,56.6%,San Diego St. -0.88,8.0,81,75,Washington St. 14-9
2026-05-23,The Citadel,Samford,Neutral,55.6%,44.4%,The Citadel -0.82,7.9,68,90,The Citadel 3-1
2026-05-23,UC Santa Barbara,UC San Diego,Neutral,66.1%,33.9%,UC Santa Barbara -2.38,7.9,32,85,UC San Diego 7-0
2026-05-23,Cal Poly,UC San Diego,Neutral,60.0%,40.0%,Cal Poly -1.5,7.9,60,85,UC San Diego 12-2
2026-05-23,Northeastern,Campbell,Neutral,46.4%,53.6%,Campbell -0.51,7.8,110,57,Northeastern 7-4
2026-05-23,Tarleton St.,Sacramento St.,Neutral,53.1%,46.9%,Tarleton St. -0.57,7.8,58,112,Tarleton St. 21-11
2026-05-23,Creighton,Xavier,Neutral,51.7%,48.3%,Creighton -0.13,7.8,96,89,Creighton 7-4
2026-05-23,Wichita St.,UAB,Neutral,45.9%,54.1%,UAB -0.59,7.6,114,70,Wichita St. 14-12
2026-05-23,USC Upstate,High Point,Neutral,41.8%,58.2%,High Point -1.03,7.5,109,77,USC Upstate 5-0
2026-05-23,Xavier,St. John's (NY),Neutral,53.8%,46.2%,Xavier -0.42,7.5,89,115,St. John's (NY) 17-6
2026-05-23,Air Force,San Diego St.,Neutral,43.9%,56.1%,San Diego St. -0.9,7.5,117,75,San Diego St. 11-8
2026-05-23,Wichita St.,East Carolina,Neutral,31.2%,68.8%,East Carolina -2.86,7.2,114,49,East Carolina 11-3
2026-05-23,Washington,Oregon,Neutral,24.9%,75.1%,Oregon -3.99,7.1,119,19,Oregon 9-4
2026-05-23,Saint Joseph's,VCU,Neutral,45.1%,54.9%,VCU -0.75,7.0,118,127,VCU 13-3
2026-05-23,New Mexico,Air Force,Neutral,50.2%,49.8%,Air Force -0.11,6.8,154,117,Air Force 11-1
2026-05-23,Little Rock,SIUE,Neutral,52.2%,47.8%,Little Rock -0.3,6.7,136,145,Little Rock 7-5
2026-05-23,NIU,Toledo,Neutral,47.7%,52.3%,Toledo -0.19,6.6,102,171,NIU 5-1
2026-05-23,Little Rock,Eastern Ill.,Neutral,56.4%,43.6%,Little Rock -0.91,6.6,136,141,Little Rock 4-3
2026-05-23,Toledo,Kent St.,Neutral,36.2%,63.8%,Kent St. -2.06,6.4,171,67,Toledo 5-2
2026-05-23,Longwood,High Point,Neutral,31.1%,68.9%,High Point -2.71,6.4,156,77,Longwood 7-4
2026-05-23,Longwood,Winthrop,Neutral,38.5%,61.5%,Winthrop -1.35,6.2,156,131,Longwood 4-3
