Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-02,Alabama,Oklahoma,Away,50.9%,49.1%,Alabama -0.36,9.7,7,17,Alabama 10-7
2026-04-02,Florida St.,Virginia,Away,54.6%,45.4%,Florida St. -0.56,9.5,11,16,Virginia 4-3
2026-04-02,Georgia,Mississippi St.,Away,40.3%,59.7%,Mississippi St. -1.18,9.3,18,3,Georgia 10-9
2026-04-02,Ole Miss,Florida,Home,37.4%,62.6%,Florida -1.48,9.1,21,10,Ole Miss 6-4
2026-04-02,Arkansas,Auburn,Away,38.0%,62.0%,Auburn -1.52,8.9,40,5,Auburn 10-2
2026-04-02,Vanderbilt,Texas A&M,Home,38.3%,61.7%,Texas A&M -1.38,8.8,44,14,Vanderbilt 14-8
2026-04-02,Notre Dame,NC State,Home,42.1%,57.9%,NC State -0.8,8.7,32,51,NC State 7-3
2026-04-02,Louisville,Duke,Home,48.6%,51.4%,Duke -0.07,8.6,60,63,Duke 6-3
2026-04-02,Boston College,North Carolina,Away,25.6%,74.4%,North Carolina -3.05,8.6,27,9,Boston College 6-1
2026-04-02,Charlotte,East Carolina,Away,45.1%,54.9%,East Carolina -0.58,8.5,66,49,East Carolina 12-2
2026-04-02,UC Santa Barbara,Cal Poly,Home,54.6%,45.4%,UC Santa Barbara -0.57,8.5,38,71,UC Santa Barbara 6-0
2026-04-02,Oregon,Michigan,Home,69.3%,30.7%,Oregon -2.33,8.3,25,53,Michigan 10-0
2026-04-02,Utah,Kansas,Home,38.5%,61.5%,Kansas -1.43,8.3,61,41,Kansas 14-12
2026-04-02,Liberty,Western Ky.,Away,51.4%,48.6%,Liberty -0.29,8.2,42,99,Liberty 8-3
2026-04-02,Hawaii,UC San Diego,Away,52.2%,47.8%,Hawaii -0.14,7.9,101,74,UC San Diego 10-9
2026-04-02,UTSA,Rice,Home,69.4%,30.6%,UTSA -2.18,7.9,52,65,Rice 3-2
2026-04-02,BYU,Baylor,Away,33.9%,66.1%,Baylor -1.92,7.8,85,45,Baylor 12-5
2026-04-02,UAB,Fla. Atlantic,Home,52.1%,47.9%,UAB -0.52,7.8,43,123,UAB 7-2
2026-04-02,DBU,Kennesaw St.,Away,62.7%,37.3%,DBU -1.4,7.8,77,68,DBU 10-5
2026-04-02,Houston,Texas Tech,Away,37.6%,62.4%,Texas Tech -1.37,7.8,80,67,Houston 8-6
2026-04-02,Arkansas St.,Troy,Away,42.4%,57.6%,Troy -0.81,7.7,75,98,Troy 6-4
2026-04-02,Western Caro.,Winthrop,Away,43.5%,56.5%,Winthrop -0.75,7.6,109,70,Western Caro. 15-7
2026-04-02,Texas,South Carolina,Home,81.4%,18.6%,Texas -4.45,7.6,2,81,South Carolina 9-1
2026-04-02,Georgia Tech,California,Home,81.0%,19.1%,Georgia Tech -4.4,7.6,8,73,Georgia Tech 17-2
2026-04-02,South Alabama,Coastal Carolina,Home,20.0%,80.0%,Coastal Carolina -4.18,7.5,76,22,Coastal Carolina 12-2
2026-04-02,Wofford,VMI,Home,56.7%,43.3%,Wofford -0.81,7.4,110,94,Wofford 16-5
2026-04-02,Creighton,UConn,Away,40.6%,59.4%,UConn -0.85,7.3,95,106,Creighton 3-1
2026-04-02,Oregon St.,Lamar University,Home,80.1%,19.9%,Oregon St. -4.19,7.2,6,104,Oregon St. 2-0
2026-04-02,Tulane,Wichita St.,Away,45.0%,55.0%,Wichita St. -0.45,7.1,133,92,Tulane 4-2
2026-04-02,New Mexico,UNLV,Away,45.2%,54.8%,UNLV -0.57,7.0,125,122,UNLV 15-10
2026-04-02,California Baptist,Abilene Christian,Home,65.5%,34.5%,California Baptist -2.01,7.0,37,144,California Baptist 5-1
2026-04-02,ETSU,Samford,Away,61.3%,38.7%,ETSU -1.36,6.9,86,132,Samford 13-7
2026-04-02,Northwestern St.,UTRGV,Away,51.8%,48.2%,Northwestern St. -0.32,6.9,102,149,Northwestern St. 17-9
2026-04-02,Marshall,App State,Home,50.6%,49.4%,Marshall -0.22,6.7,148,140,Marshall 12-6
2026-04-02,Louisiana,James Madison,Home,69.7%,30.3%,Louisiana -2.49,6.7,47,147,Louisiana 5-4
2026-04-02,Arizona St.,Arizona,Home,71.8%,28.2%,Arizona St. -2.92,6.6,13,164,Arizona St. 6-4
2026-04-02,UC Davis,UC Irvine,Away,34.1%,65.9%,UC Irvine -1.82,6.5,131,116,UC Irvine 4-1
2026-04-02,Tarleton St.,UT Arlington,Away,64.7%,35.3%,Tarleton St. -1.97,6.5,54,173,Tarleton St. 3-1
2026-04-02,Santa Clara,San Diego,Home,47.2%,52.8%,San Diego -0.31,6.5,142,153,San Diego 5-1
2026-04-02,Washington St.,San Jose St.,Home,45.3%,54.7%,San Jose St. -0.66,6.5,130,157,San Jose St. 8-5
2026-04-02,Ball St.,Miami (OH),Away,36.0%,64.0%,Miami (OH) -1.77,6.3,166,90,Miami (OH) 14-4
2026-04-02,Longwood,The Citadel,Away,35.9%,64.1%,The Citadel -1.85,6.3,160,97,The Citadel 6-3
2026-04-02,Mercer,UNC Greensboro,Away,71.8%,28.2%,Mercer -2.85,6.3,59,159,UNC Greensboro 5-4
2026-04-02,Middle Tenn.,Jacksonville St.,Home,19.8%,80.2%,Jacksonville St. -4.18,6.3,158,29,Jacksonville St. 6-5
2026-04-02,Air Force,San Diego St.,Away,41.2%,58.8%,San Diego St. -1.01,6.3,169,112,San Diego St. 9-2
