Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-03-04,Georgetown,George Washington,Home,55.6%,44.4%,Georgetown -0.55,4.8,195,232,George Washington 10-9
2026-03-04,Dayton,Akron,Home,71.5%,28.5%,Dayton -2.66,4.7,126,237,Dayton 14-11
2026-03-04,St. Bonaventure,Kent St.,Home,11.3%,88.7%,Kent St. -6.01,4.6,254,21,Kent St. 14-9
2026-03-04,Rider,Saint Joseph's,Away,50.5%,49.5%,Rider -0.2,4.6,222,242,Rider 0-0
2026-03-04,Towson,George Mason,Home,21.1%,78.9%,George Mason -3.89,4.5,236,109,Towson 0-0
2026-03-04,St. John's (NY),Penn St.,Home,32.1%,67.9%,Penn St. -2.15,4.5,223,189,Penn St. 12-2
2026-03-04,Oakland,Tennessee,Away,3.4%,96.6%,Tennessee -9.51,4.4,246,23,Tennessee 11-2
2026-03-04,Queens (NC),NC State,Home,4.5%,95.5%,NC State -8.75,4.3,253,27,NC State 9-2
2026-03-04,Lindenwood,Indiana St.,Home,25.1%,74.9%,Indiana St. -3.09,4.3,258,119,Lindenwood 0-0
2026-03-04,Eastern Ky.,Kentucky,Away,5.5%,94.5%,Kentucky -8.17,4.2,249,53,Kentucky 8-4
2026-03-04,Florida A&M,Florida,Home,3.0%,97.0%,Florida -9.8,4.1,272,5,Florida 7-5
2026-03-04,Hofstra,Marist,Away,60.3%,39.7%,Hofstra -1.08,3.9,215,269,Hofstra 0-0
2026-03-04,Ohio,Pittsburgh,Away,6.7%,93.3%,Pittsburgh -7.54,3.7,275,68,Pittsburgh 16-2
2026-03-04,Northern Colo.,UNLV,Away,9.9%,90.1%,UNLV -6.36,3.6,271,100,Northern Colo. 9-7
2026-03-04,North Dakota St.,Southern Ill.,Away,33.1%,66.9%,Southern Ill. -2.1,3.5,263,239,North Dakota St. 0-0
2026-03-04,Manhattan,Yale,Away,23.3%,76.7%,Yale -3.46,3.5,245,228,Manhattan 0-0
2026-03-04,Texas Southern,UTRGV,Away,12.5%,87.5%,UTRGV -5.68,3.3,279,140,UTRGV 10-4
2026-03-04,New Haven,UConn,Away,3.9%,96.1%,UConn -9.02,3.1,281,117,UConn 9-4
2026-03-04,Iona,FDU,Home,44.5%,55.5%,FDU -0.52,3.0,304,290,FDU 4-3
