Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-05-10,Texas,Tennessee,Home,48.6%,51.4%,Texas -0.01,9.6,3,23,Texas 13-6
2026-05-10,West Virginia,Kansas,Home,46.9%,53.1%,Kansas -0.4,9.6,10,12,West Virginia 13-2
2026-05-10,Oklahoma,Arkansas,Home,41.1%,58.9%,Arkansas -1.44,9.2,20,16,Oklahoma 15-10
2026-05-10,Florida St.,Clemson,Home,50.2%,49.8%,Florida St. -0.36,9.2,14,47,Florida St. 6-3
2026-05-10,Cincinnati,Kansas St.,Away,53.3%,46.7%,Cincinnati -0.6,9.1,24,42,Kansas St. 5-2
2026-05-10,Oklahoma St.,Arizona St.,Home,42.3%,57.7%,Arizona St. -0.89,9.1,25,27,Arizona St. 11-7
2026-05-10,UCF,Baylor,Home,52.1%,47.9%,UCF -0.41,8.9,31,53,Baylor 8-7
2026-05-10,Kentucky,Florida,Home,31.0%,69.0%,Florida -2.88,8.8,29,9,Florida 9-6
2026-05-10,Oregon,UCLA,Away,25.4%,74.6%,UCLA -3.76,8.8,19,1,UCLA 9-6
2026-05-10,NC State,Stanford,Away,55.2%,44.8%,NC State -0.75,8.6,43,61,Stanford 9-5
2026-05-10,Michigan,Minnesota,Away,43.2%,56.8%,Minnesota -0.71,8.3,50,71,Michigan 8-5
2026-05-10,Pittsburgh,North Carolina,Home,22.7%,77.3%,North Carolina -4.32,8.3,38,6,North Carolina 7-3
2026-05-10,LSU,Georgia,Home,23.4%,76.6%,Georgia -4.3,8.3,45,4,Georgia 12-1
2026-05-10,California,Virginia,Away,32.1%,67.9%,Virginia -2.38,8.3,51,33,California 8-7
2026-05-10,Texas St.,Arkansas St.,Home,46.5%,53.5%,Arkansas St. -0.2,8.2,56,82,Texas St. 15-9
2026-05-10,Iowa,Nebraska,Away,27.6%,72.4%,Nebraska -3.38,8.1,63,13,Nebraska 8-6
2026-05-10,Louisiana,App State,Home,55.0%,45.0%,Louisiana -1.01,8.0,41,103,Louisiana 12-3
2026-05-10,Rice,East Carolina,Home,32.5%,67.5%,East Carolina -2.48,8.0,66,49,East Carolina 3-0
2026-05-10,South Alabama,Troy,Away,32.7%,67.3%,Troy -2.37,7.9,65,64,Troy 8-1
2026-05-10,Utah,TCU,Home,27.9%,72.1%,TCU -3.34,7.9,69,30,TCU 4-3
2026-05-10,Louisiana Tech,Liberty,Home,31.0%,69.0%,Liberty -2.74,7.8,83,34,Liberty 3-2
2026-05-10,Charlotte,UAB,Away,44.1%,55.9%,UAB -0.71,7.8,94,70,Charlotte 10-8
2026-05-10,DBU,Western Ky.,Away,48.2%,51.8%,Western Ky. -0.04,7.8,72,105,Western Ky. 11-8
2026-05-10,Cal Poly,Cal St. Fullerton,Away,56.5%,43.5%,Cal Poly -1.21,7.7,60,107,Cal Poly 6-2
2026-05-10,Vanderbilt,Missouri,Home,69.5%,30.5%,Vanderbilt -2.92,7.7,39,84,Missouri 4-1
2026-05-10,Alabama,South Carolina,Away,69.7%,30.3%,Alabama -3.2,7.7,11,99,Alabama 7-6
2026-05-10,Indiana,Purdue,Away,34.8%,65.3%,Purdue -2.2,7.6,97,54,Purdue 11-8
2026-05-10,Michigan St.,Ohio St.,Away,39.0%,61.0%,Ohio St. -1.46,7.5,101,73,Ohio St. 3-2
2026-05-10,Hawaii,UC Davis,Away,50.6%,49.4%,Hawaii -0.07,7.5,108,113,UC Davis 3-1
2026-05-10,Western Caro.,Wake Forest,Home,21.3%,78.7%,Wake Forest -4.49,7.4,87,22,Wake Forest 9-5
2026-05-10,Washington St.,Air Force,Home,43.2%,56.8%,Air Force -0.78,7.4,81,117,Air Force 10-9
2026-05-10,Houston,Arizona,Home,45.3%,54.7%,Arizona -0.57,7.4,86,121,Arizona 6-5
2026-05-10,Sacramento St.,California Baptist,Home,32.9%,67.1%,California Baptist -2.35,7.3,112,52,Sacramento St. 19-2
2026-05-10,Duke,Georgia Tech,Away,10.3%,89.7%,Georgia Tech -7.46,7.3,78,2,Georgia Tech 14-1
2026-05-10,Maryland,Rutgers,Away,44.8%,55.2%,Rutgers -0.58,7.3,98,116,Maryland 11-7
2026-05-10,Kennesaw St.,Jacksonville St.,Home,20.0%,80.0%,Jacksonville St. -4.82,7.3,88,26,Jacksonville St. 4-3
2026-05-10,Fla. Atlantic,Wichita St.,Away,45.9%,54.1%,Wichita St. -0.5,7.3,106,114,Wichita St. 4-1
2026-05-10,UTRGV,Tarleton St.,Home,36.7%,63.3%,Tarleton St. -2.02,7.2,126,58,UTRGV 4-2
2026-05-10,South Fla.,Tulane,Away,57.6%,42.4%,South Fla. -1.1,7.2,74,130,Tulane 9-5
2026-05-10,ETSU,Wofford,Away,48.5%,51.5%,Wofford -0.23,7.1,124,123,ETSU 9-5
2026-05-10,VCU,Saint Joseph's,Home,48.5%,51.5%,Saint Joseph's -0.05,7.1,127,118,VCU 19-5
2026-05-10,UC Santa Barbara,CSUN,Home,68.7%,31.3%,UC Santa Barbara -2.98,6.9,32,142,UC Santa Barbara 4-2
2026-05-10,Winthrop,High Point,Home,35.8%,64.2%,High Point -2.16,6.9,131,77,High Point 11-3
2026-05-10,UTSA,Memphis,Home,73.6%,26.4%,UTSA -3.49,6.8,48,129,Memphis 10-5
2026-05-10,Old Dominion,Coastal Carolina,Home,21.8%,78.2%,Coastal Carolina -4.19,6.8,125,37,Old Dominion 9-2
2026-05-10,SIUE,Eastern Ill.,Home,47.9%,52.1%,Eastern Ill. -0.19,6.7,145,141,SIUE 20-9
2026-05-10,San Jose St.,San Diego St.,Home,33.4%,66.6%,San Diego St. -2.32,6.7,140,75,San Diego St. 4-1
2026-05-10,Northwestern,Illinois,Home,30.8%,69.2%,Illinois -2.71,6.6,132,92,Illinois 10-3
2026-05-10,New Mexico,Grand Canyon,Home,47.8%,52.2%,Grand Canyon -0.35,6.5,154,144,New Mexico 11-9
2026-05-10,Utah Tech,UT Arlington,Home,56.0%,44.0%,Utah Tech -1.01,6.5,111,163,UT Arlington 8-5
2026-05-10,Gonzaga,San Francisco,Away,64.7%,35.3%,Gonzaga -2.29,6.4,55,176,Gonzaga 12-5
2026-05-10,Charleston So.,Longwood,Away,51.0%,49.0%,Charleston So. -0.11,6.4,153,156,Charleston So. 21-3
2026-05-10,Lamar University,Houston Christian,Home,60.2%,39.8%,Lamar University -1.61,6.4,95,167,Houston Christian 9-5
2026-05-10,UNC Greensboro,Virginia Tech,Away,22.8%,77.2%,Virginia Tech -4.31,6.3,157,40,Virginia Tech 11-9
2026-05-10,Indiana St.,Murray St.,Away,44.7%,55.3%,Murray St. -0.73,6.3,137,161,Murray St. 8-7
2026-05-10,Illinois St.,UIC,Away,49.8%,50.2%,UIC -0.16,6.1,146,188,Illinois St. 7-6
2026-05-10,Portland,Pepperdine,Home,53.6%,46.4%,Portland -0.57,6.0,128,194,Pepperdine 5-2
2026-05-10,Jacksonville,Stetson,Away,43.0%,57.0%,Stetson -0.7,6.0,135,182,Stetson 9-6
2026-05-10,UC San Diego,CSU Bakersfield,Home,64.7%,35.3%,UC San Diego -2.23,6.0,85,189,UC San Diego 15-2
2026-05-10,Southern Miss.,James Madison,Home,83.8%,16.2%,Southern Miss. -5.82,5.9,21,174,Southern Miss. 10-5
2026-05-10,Nicholls,Southeastern La.,Away,25.9%,74.1%,Southeastern La. -3.66,5.9,164,91,Nicholls 0-0
2026-05-10,Nicholls,Southeastern La.,Away,25.9%,74.1%,Southeastern La. -3.66,5.9,164,91,Nicholls 0-0
2026-05-10,ULM,Marshall,Home,37.8%,62.2%,Marshall -1.45,5.8,151,168,ULM 7-5
2026-05-10,San Diego,Pacific,Home,47.8%,52.2%,Pacific -0.22,5.7,172,193,San Diego 11-11
2026-05-10,New Mexico St.,Missouri St.,Home,17.2%,82.8%,Missouri St. -5.46,5.7,184,36,Missouri St. 7-6
2026-05-10,Monmouth,Hofstra,Home,40.5%,59.5%,Hofstra -1.17,5.7,170,177,Monmouth 18-10
2026-05-10,Oregon St.,Long Beach St.,Home,84.0%,16.0%,Oregon St. -5.89,5.6,15,204,Oregon St. 8-4
2026-05-10,George Mason,Dayton,Home,45.5%,54.5%,Dayton -0.46,5.6,183,190,George Mason 9-5
2026-05-10,VMI,Mercer,Home,19.1%,80.9%,Mercer -5.2,5.5,196,46,Mercer 11-1
2026-05-10,Bethune-Cookman,Alabama St.,Home,52.1%,47.9%,Bethune-Cookman -0.18,5.5,179,206,Alabama St. 14-11
2026-05-10,Middle Tenn.,FIU,Home,50.2%,49.8%,Middle Tenn. -0.02,5.5,181,205,FIU 10-2
2026-05-10,Ball St.,NIU,Away,33.2%,66.8%,NIU -2.59,5.4,212,102,Ball St. 17-5
2026-05-10,Omaha,Oral Roberts,Away,23.8%,76.2%,Oral Roberts -3.85,5.3,186,120,Omaha 8-6
2026-05-10,Southern Ind.,Southeast Mo. St.,Home,23.0%,77.0%,Southeast Mo. St. -4.15,5.2,210,79,Southeast Mo. St. 9-6
2026-05-10,Western Mich.,Bowling Green,Home,56.4%,43.6%,Western Mich. -1.22,5.1,162,229,Bowling Green 7-5
2026-05-10,Col. of Charleston,Elon,Away,61.8%,38.2%,Col. of Charleston -1.88,5.0,150,224,Col. of Charleston 11-3
2026-05-10,Wright St.,Northern Ky.,Home,60.1%,39.9%,Wright St. -1.5,5.0,155,230,Wright St. 17-10
2026-05-10,Rhode Island,Davidson,Home,49.0%,51.0%,Rhode Island -0.11,5.0,214,220,Davidson 21-17
2026-05-10,UNLV,Fresno St.,Home,61.4%,38.6%,UNLV -1.88,4.9,139,241,Fresno St. 14-13
2026-05-10,Georgetown,Creighton,Home,23.0%,77.0%,Creighton -4.18,4.9,221,96,Georgetown 5-2
2026-05-10,Little Rock,UT Martin,Away,65.1%,34.9%,Little Rock -2.35,4.9,136,232,Little Rock 16-14
2026-05-10,Southern Ill.,Belmont,Home,51.6%,48.4%,Southern Ill. -0.39,4.9,215,228,Southern Ill. 13-4
2026-05-10,Xavier,Butler,Home,74.1%,25.9%,Xavier -3.78,4.9,89,234,Xavier 9-2
2026-05-10,Stony Brook,Northeastern,Home,19.4%,80.6%,Northeastern -4.94,4.9,203,110,Northeastern 7-4
2026-05-10,Santa Clara,Seattle U,Away,63.1%,36.9%,Santa Clara -2.01,4.8,148,235,Santa Clara 4-2
2026-05-10,Delaware,Sam Houston,Away,29.9%,70.1%,Sam Houston -2.83,4.7,227,147,Sam Houston 8-1
2026-05-10,UC Irvine,UC Riverside,Away,74.6%,25.4%,UC Irvine -3.86,4.7,93,242,UC Riverside 5-3
2026-05-10,St. John's (NY),Villanova,Away,70.4%,29.6%,St. John's (NY) -3.22,4.7,115,243,Villanova 8-2
2026-05-10,Holy Cross,Army West Point,Neutral,45.7%,54.3%,Army West Point -0.62,4.6,250,198,Holy Cross 6-2
