Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-03-14,Texas A&M,Oklahoma,Home,48.6%,51.4%,Oklahoma -0.1,9.8,11,6,Texas A&M 9-5
2026-03-14,Florida St.,Wake Forest,Away,52.4%,47.6%,Florida St. -0.45,9.5,7,25,Florida St. 2-0
2026-03-14,Mississippi St.,Arkansas,Home,53.2%,46.8%,Mississippi St. -0.44,9.4,14,24,Mississippi St. 7-2
2026-03-14,Mississippi St.,Arkansas,Home,53.2%,46.8%,Mississippi St. -0.44,9.4,14,24,Arkansas 7-3
2026-03-14,Georgia Tech,Clemson,Home,55.4%,44.6%,Georgia Tech -0.77,9.3,18,28,Clemson 13-7
2026-03-14,Alabama,Kentucky,Away,44.5%,55.5%,Kentucky -0.79,9.2,29,16,Kentucky 8-7
2026-03-14,Tennessee,Georgia,Home,46.2%,53.8%,Georgia -0.39,9.1,22,42,Georgia 4-2
2026-03-14,Ole Miss,Texas,Away,29.0%,71.0%,Texas -2.74,9.0,12,2,Texas 11-2
2026-03-14,Oklahoma St.,UCF,Away,49.9%,50.1%,UCF -0.03,9.0,46,44,UCF 6-1
2026-03-14,Missouri St.,Liberty,Home,47.7%,52.3%,Liberty -0.2,8.9,37,53,Missouri St. 12-11
2026-03-14,Notre Dame,Louisville,Home,52.3%,47.7%,Notre Dame -0.07,8.8,30,59,Louisville 8-7
2026-03-14,TCU,Arizona St.,Home,38.2%,61.8%,Arizona St. -1.11,8.8,40,19,Arizona St. 15-8
2026-03-14,North Carolina,California,Home,67.8%,32.2%,North Carolina -2.34,8.6,13,43,North Carolina 6-2
2026-03-14,Miami (FL),Duke,Home,51.6%,48.4%,Miami (FL) -0.36,8.5,38,77,Miami (FL) 9-0
2026-03-14,Minnesota,Illinois,Home,56.2%,43.8%,Minnesota -0.76,8.5,41,66,Minnesota 1-0
2026-03-14,Minnesota,Illinois,Home,56.2%,43.8%,Minnesota -0.76,8.5,41,66,Illinois 4-2
2026-03-14,West Virginia,Baylor,Home,66.4%,33.6%,West Virginia -1.94,8.4,33,48,West Virginia 13-2
2026-03-14,Southern Miss.,Arkansas St.,Home,72.9%,27.1%,Southern Miss. -2.98,8.4,3,49,Southern Miss. 7-1
2026-03-14,LSU,Vanderbilt,Away,44.6%,55.4%,Vanderbilt -0.41,8.4,63,64,Vanderbilt 11-3
2026-03-14,Purdue,Maryland,Home,56.4%,43.6%,Purdue -0.87,8.3,35,82,Purdue 8-6
2026-03-14,Kansas St.,Houston,Home,66.8%,33.2%,Kansas St. -2.07,8.2,20,68,Kansas St. 16-1
2026-03-14,Boston College,NC State,Away,36.4%,63.6%,NC State -1.65,8.2,58,54,Boston College 12-5
