Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-03-21,Texas,Auburn,Home,54.4%,45.6%,Texas -0.56,9.8,2,3,Texas 7-6
2026-03-21,Kentucky,Ole Miss,Away,49.8%,50.2%,Kentucky -0.03,9.7,16,11,Ole Miss 12-9
2026-03-21,Georgia,Texas A&M,Away,48.3%,51.7%,Texas A&M -0.07,9.6,20,13,Georgia 8-2
2026-03-21,Florida,Alabama,Home,49.3%,50.7%,Florida -0.02,9.5,15,23,Alabama 8-4
2026-03-21,Arizona St.,Kansas St.,Away,51.0%,49.0%,Arizona St. -0.2,9.5,12,26,Arizona St. 18-12
2026-03-21,Wake Forest,Virginia,Home,46.2%,53.8%,Virginia -0.49,9.3,30,14,Wake Forest 13-4
2026-03-21,Clemson,Notre Dame,Away,47.4%,52.6%,Notre Dame -0.32,9.2,37,17,Notre Dame 8-7
2026-03-21,UCF,TCU,Home,46.9%,53.1%,TCU -0.34,9.0,24,46,TCU 6-0
2026-03-21,NC State,Florida St.,Home,36.2%,63.8%,Florida St. -1.74,8.9,39,5,Florida St. 11-5
2026-03-21,Oklahoma,LSU,Home,58.2%,41.8%,Oklahoma -0.94,8.9,8,51,Oklahoma 4-3
2026-03-21,Louisville,North Carolina,Away,35.3%,64.7%,North Carolina -1.74,8.8,41,10,Louisville 2-0
2026-03-21,Louisiana,Texas St.,Away,51.6%,48.4%,Louisiana -0.27,8.7,35,64,Texas St. 11-4
2026-03-21,Georgia Tech,Pittsburgh,Away,64.3%,35.7%,Georgia Tech -1.94,8.6,18,49,Pittsburgh 14-9
2026-03-21,Nebraska,Michigan,Home,62.3%,37.7%,Nebraska -1.6,8.5,19,57,Nebraska 10-0
2026-03-21,Duke,Virginia Tech,Away,53.9%,46.1%,Duke -0.31,8.4,75,40,Duke 8-6
2026-03-21,Minnesota,Indiana,Home,51.3%,48.7%,Minnesota -0.09,8.4,58,72,Indiana 7-2
2026-03-21,Utah,Cincinnati,Home,31.3%,68.7%,Cincinnati -2.26,8.2,55,28,Cincinnati 20-10
2026-03-21,California,Boston College,Home,40.8%,59.2%,Boston College -1.24,8.2,77,42,Boston College 9-6
2026-03-21,Baylor,Oklahoma St.,Away,36.4%,63.6%,Oklahoma St. -1.62,8.2,61,47,Oklahoma St. 5-3
2026-03-21,Liberty,Kennesaw St.,Home,55.7%,44.3%,Liberty -0.63,8.1,59,86,Liberty 11-5
2026-03-21,Rutgers,Illinois,Home,52.2%,47.8%,Rutgers -0.24,8.0,94,68,Illinois 12-6
2026-03-21,UTSA,Fla. Atlantic,Home,62.2%,37.8%,UTSA -1.49,8.0,43,78,Fla. Atlantic 7-6
2026-03-21,Western Ky.,Jacksonville St.,Home,38.4%,61.6%,Jacksonville St. -1.53,8.0,88,31,Jacksonville St. 6-2
2026-03-21,Houston,Kansas,Away,37.1%,62.9%,Kansas -1.64,7.9,82,48,Kansas 9-8
2026-03-21,UAB,East Carolina,Home,32.9%,67.1%,East Carolina -2.15,7.9,67,56,East Carolina 18-1
2026-03-21,Charlotte,Wichita St.,Away,58.9%,41.1%,Charlotte -1.19,7.8,66,93,Charlotte 19-6
2026-03-21,Vanderbilt,Mississippi St.,Home,27.2%,72.8%,Mississippi St. -3.11,7.8,84,7,Mississippi St. 7-2
2026-03-21,Missouri,Tennessee,Away,22.7%,77.3%,Tennessee -3.61,7.7,71,27,Tennessee 4-2
2026-03-21,Hawaii,UC Santa Barbara,Away,32.7%,67.3%,UC Santa Barbara -2.11,7.6,99,29,Hawaii 3-1
2026-03-21,Rice,South Fla.,Away,22.9%,77.1%,South Fla. -3.51,7.6,76,33,South Fla. 2-0
2026-03-21,Troy,Southern Miss.,Home,23.8%,76.3%,Southern Miss. -3.49,7.6,90,6,Southern Miss. 11-5
2026-03-21,Arkansas,South Carolina,Away,72.7%,27.3%,Arkansas -3.0,7.5,25,96,Arkansas 3-2
2026-03-21,UC Davis,Cal Poly,Home,31.7%,68.3%,Cal Poly -2.36,7.4,103,44,Cal Poly 12-11
2026-03-21,Oregon St.,UC Irvine,Away,72.8%,27.2%,Oregon St. -3.16,7.3,9,117,Oregon St. 5-3
2026-03-21,Texas Tech,Arizona,Home,52.3%,47.7%,Texas Tech -0.41,7.2,52,156,Arizona 14-6
2026-03-21,CSUN,Cal St. Fullerton,Away,46.6%,53.4%,Cal St. Fullerton -0.31,7.1,91,141,CSUN 6-2
2026-03-21,BYU,West Virginia,Away,19.3%,80.7%,West Virginia -4.16,7.1,106,21,West Virginia 11-1
2026-03-21,Iowa,Michigan St.,Away,62.8%,37.2%,Iowa -1.57,7.1,73,124,Iowa 8-3
2026-03-21,Iowa,Michigan St.,Away,62.8%,37.2%,Iowa -1.57,7.1,73,124,Michigan St. 15-5
2026-03-21,Northwestern,Oregon,Away,13.0%,87.0%,Oregon -5.45,7.1,89,22,Oregon 6-4
2026-03-21,Maryland,UCLA,Away,9.5%,90.5%,UCLA -6.62,7.0,95,1,UCLA 8-3
