Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-03-31,Auburn,Georgia Tech,Away,38.7%,61.3%,Georgia Tech -1.36,9.4,8,10,Georgia Tech 13-3
2026-03-31,Alabama,Jacksonville St.,Away,65.1%,34.8%,Alabama -1.88,8.9,11,27,Alabama 4-3
2026-03-31,Arkansas,Missouri St.,Away,66.2%,33.8%,Arkansas -1.94,8.6,36,30,Missouri St. 15-14
2026-03-31,UC Santa Barbara,Southern California,Home,28.3%,71.7%,Southern California -2.79,8.5,39,5,Southern California 7-6
2026-03-31,Tarleton St.,Baylor,Home,39.6%,60.4%,Baylor -1.09,8.3,59,49,Tarleton St. 5-1
2026-03-31,Liberty,NC State,Away,36.9%,63.1%,NC State -1.48,8.3,43,61,Liberty 7-5
2026-03-31,Oklahoma St.,DBU,Home,51.6%,48.4%,Oklahoma St. -0.22,8.2,58,85,Oklahoma St. 14-5
2026-03-31,Wake Forest,High Point,Home,68.0%,32.0%,Wake Forest -2.09,8.1,31,68,High Point 1-0
2026-03-31,UNCW,East Carolina,Home,41.0%,59.0%,East Carolina -1.0,8.1,78,57,East Carolina 14-8
2026-03-31,Kennesaw St.,Mercer,Away,35.5%,64.5%,Mercer -1.64,8.1,66,50,Mercer 14-4
2026-03-31,Portland,Oregon,Home,24.3%,75.7%,Oregon -3.23,8.1,52,21,Portland 3-0
2026-03-31,Texas St.,Texas,Home,14.0%,86.0%,Texas -5.34,7.9,46,2,Texas 10-8
2026-03-31,Kansas,Missouri,Away,65.1%,34.9%,Kansas -2.01,7.7,42,91,Kansas 11-8
2026-03-31,Kansas St.,BYU,Home,71.5%,28.5%,Kansas St. -2.59,7.7,35,79,Kansas St. 16-3
2026-03-31,FGCU,Miami (FL),Away,21.6%,78.4%,Miami (FL) -3.74,7.6,73,22,Miami (FL) 12-4
2026-03-31,Campbell,North Carolina,Away,14.5%,85.5%,North Carolina -5.16,7.6,63,4,North Carolina 5-4
2026-03-31,Nebraska,Creighton,Home,72.2%,27.9%,Nebraska -2.91,7.5,15,103,Nebraska 6-5
2026-03-31,Murray St.,Southeast Mo. St.,Away,39.7%,60.3%,Southeast Mo. St. -1.24,7.4,115,60,Southeast Mo. St. 8-1
2026-03-31,Lamar University,TCU,Away,25.0%,75.0%,TCU -3.32,7.4,98,25,TCU 8-6
2026-03-31,Southeastern La.,Southern Miss.,Away,23.0%,77.0%,Southern Miss. -3.45,7.4,96,20,Southeastern La. 5-1
