Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-03-11,UTSA,Texas Tech,Home,59.9%,40.1%,UTSA -1.28,8.6,13,64,Texas Tech 10-5
2026-03-11,Miami (FL),UCF,Away,60.5%,39.5%,Miami (FL) -1.32,8.4,42,60,Miami (FL) 9-5
2026-03-11,Kansas,TCU,Away,39.6%,60.4%,TCU -1.4,8.2,72,43,TCU 9-4
2026-03-11,San Diego,Southern California,Away,12.6%,87.4%,Southern California -5.54,7.2,91,3,Southern California 7-6
2026-03-11,Nevada,Stanford,Away,44.2%,55.8%,Stanford -0.6,7.2,88,127,Stanford 13-8
2026-03-11,Xavier,Oregon,Home,16.8%,83.2%,Oregon -4.62,6.9,111,22,Oregon 6-3
2026-03-11,Southeastern La.,South Alabama,Home,42.4%,57.6%,South Alabama -0.86,6.9,152,68,South Alabama 10-3
2026-03-11,Gonzaga,Minnesota,Away,24.6%,75.4%,Minnesota -3.34,6.6,150,23,Minnesota 6-2
2026-03-11,McNeese,Louisiana,Home,22.0%,78.0%,Louisiana -3.68,6.5,158,11,
2026-03-11,Princeton,Winthrop,Away,30.9%,69.1%,Winthrop -2.53,6.2,160,84,Winthrop 11-0
2026-03-11,Col. of Charleston,Wofford,Away,52.4%,47.6%,Col. of Charleston -0.32,6.2,173,142,Wofford 13-9
2026-03-11,Marshall,Louisville,Home,20.8%,79.2%,Louisville -3.97,5.6,182,73,Louisville 18-8
2026-03-11,UT Arlington,Oklahoma,Home,8.8%,91.3%,Oklahoma -6.74,5.5,195,7,Oklahoma 6-1
2026-03-11,Abilene Christian,UIW,Away,64.5%,35.5%,Abilene Christian -1.81,5.4,177,180,UIW 13-1
2026-03-11,Belmont,Tennessee Tech,Away,50.8%,49.2%,Belmont -0.01,5.2,223,184,Belmont 11-7
2026-03-11,Penn St.,Georgetown,Home,46.1%,53.9%,Georgetown -0.4,5.2,235,149,Georgetown 5-4
2026-03-11,Rider,Hofstra,Home,47.9%,52.1%,Rider -0.03,5.1,216,205,Hofstra 16-6
2026-03-11,South Dakota St.,Kansas St.,Home,7.9%,92.1%,Kansas St. -7.07,5.1,201,33,Kansas St. 9-0
2026-03-11,Evansville,Miami (OH),Away,19.8%,80.2%,Miami (OH) -4.16,4.9,215,90,
2026-03-11,North Dakota St.,Nebraska,Home,12.3%,87.7%,Nebraska -5.78,4.9,230,24,Nebraska 11-1
2026-03-11,Fordham,Rutgers,Away,17.8%,82.2%,Rutgers -4.4,4.8,208,107,Fordham 8-7
2026-03-11,East Carolina,William & Mary,Away,85.4%,14.6%,East Carolina -5.24,4.7,57,234,East Carolina 24-3
2026-03-11,Lafayette,La Salle,Home,46.5%,53.5%,La Salle -0.54,4.5,265,185,La Salle 16-11
2026-03-11,Pacific,Sacramento St.,Away,30.7%,69.3%,Sacramento St. -2.39,4.5,217,189,Sacramento St. 10-0
2026-03-11,Seton Hall,NJIT,Home,60.2%,39.8%,Seton Hall -1.29,4.4,196,248,Seton Hall 8-5
2026-03-11,Northeastern,Central Conn. St.,Home,86.0%,14.0%,Northeastern -5.15,4.1,143,225,Northeastern 18-10
2026-03-11,Oakland,Akron,Home,39.8%,60.2%,Akron -1.3,4.0,238,249,
2026-03-11,Towson,George Washington,Home,44.7%,55.3%,George Washington -0.63,4.0,256,253,Towson 7-6
2026-03-11,Merrimack,Army West Point,Home,27.1%,72.9%,Army West Point -2.85,3.9,252,187,Merrimack 8-4
2026-03-11,Central Mich.,Youngstown St.,Away,74.8%,25.2%,Central Mich. -3.17,3.9,169,255,
2026-03-11,Monmouth,FDU,Home,74.2%,25.8%,Monmouth -3.05,3.4,214,269,Monmouth 15-14
2026-03-11,Presbyterian,Fla. Atlantic,Home,5.5%,94.5%,Fla. Atlantic -8.14,3.4,298,59,Fla. Atlantic 7-2
2026-03-11,Bradley,Lindenwood,Away,27.0%,73.0%,Lindenwood -2.85,3.3,279,213,Lindenwood 11-6
2026-03-11,Ark.-Pine Bluff,Memphis,Away,20.6%,79.4%,Memphis -3.66,3.3,246,244,
2026-03-11,Marist,St. John's (NY),Away,20.8%,79.2%,St. John's (NY) -3.77,3.2,274,203,St. John's (NY) 3-1
2026-03-11,Texas Southern,A&M-Corpus Christi,Home,17.4%,82.5%,A&M-Corpus Christi -4.43,3.2,268,190,A&M-Corpus Christi 5-4
2026-03-11,UNC Greensboro,N.C. A&T,Home,75.6%,24.4%,UNC Greensboro -3.32,3.1,204,292,UNC Greensboro 9-7
2026-03-11,Prairie View,Stetson,Away,4.8%,95.2%,Stetson -8.5,3.0,291,116,Stetson 16-6
2026-03-11,VMI,Norfolk St.,Home,97.2%,2.8%,VMI -9.9,2.9,93,307,VMI 15-10
2026-03-11,Northwestern St.,Grambling,Home,91.7%,8.3%,Northwestern St. -6.8,2.7,154,302,
2026-03-11,Saint Peter's,Lehigh,Home,19.0%,81.0%,Lehigh -3.98,2.0,305,281,Saint Peter's 12-3
2026-03-11,Delaware St.,UMBC,Away,4.5%,95.5%,UMBC -8.39,1.9,306,228,UMBC 14-6
