Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-07,Florida,Florida St.,Away,42.1%,57.9%,Florida St. -0.84,9.5,8,10,Florida 4-3
2026-04-07,Coastal Carolina,Wake Forest,Neutral,53.6%,46.4%,Coastal Carolina -0.66,9.3,19,28,Coastal Carolina 2-1
2026-04-07,Southern California,UC Santa Barbara,Away,56.4%,43.6%,Southern California -0.78,9.2,14,29,UC Santa Barbara 5-1
2026-04-07,Kansas,Nebraska,Away,38.0%,62.0%,Nebraska -1.34,9.0,31,16,Kansas 5-3
2026-04-07,Jacksonville St.,Auburn,Home,33.1%,66.9%,Auburn -1.9,8.9,24,9,Jacksonville St. 15-4
2026-04-07,Liberty,Virginia Tech,Away,52.9%,47.1%,Liberty -0.48,8.8,30,62,Liberty 11-4
2026-04-07,Missouri St.,Missouri,Home,56.0%,44.0%,Missouri St. -0.79,8.6,34,64,Missouri 5-2
2026-04-07,Duke,East Carolina,Away,44.0%,56.0%,East Carolina -0.78,8.6,61,37,East Carolina 8-6
2026-04-07,Louisville,Kentucky,Home,36.7%,63.3%,Kentucky -1.57,8.5,58,20,Kentucky 4-2
2026-04-07,Texas A&M,Texas St.,Away,74.0%,26.0%,Texas A&M -3.0,8.3,12,46,Texas St. 9-8
2026-04-07,UAB,Mississippi St.,Home,17.2%,82.8%,Mississippi St. -4.56,8.1,40,5,Mississippi St. 5-3
2026-04-07,UTSA,Tarleton St.,Home,69.6%,30.4%,UTSA -2.4,7.8,43,72,UTSA 6-2
2026-04-07,FGCU,South Fla.,Away,33.5%,66.5%,South Fla. -2.02,7.7,87,49,FGCU 0-0
2026-04-07,Charlotte,North Carolina,Away,18.8%,81.2%,North Carolina -4.39,7.7,73,4,North Carolina 8-4
2026-04-07,Kennesaw St.,Georgia Tech,Home,11.1%,88.9%,Georgia Tech -6.01,7.5,65,3,Georgia Tech 11-4
2026-04-07,Charleston So.,The Citadel,Away,51.2%,48.8%,Charleston So. -0.0,7.4,123,93,The Citadel 14-6
2026-04-07,Utah,Utah Tech,Away,57.5%,42.5%,Utah -1.08,7.3,67,129,Utah 0-0
2026-04-07,USC Upstate,Western Caro.,Away,51.0%,49.0%,USC Upstate -0.1,7.3,119,118,USC Upstate 18-11
2026-04-07,UNCW,NC State,Home,27.0%,73.0%,NC State -2.92,7.3,99,38,NC State 7-4
2026-04-07,Kansas St.,Wichita St.,Away,71.5%,28.5%,Kansas St. -2.78,7.3,42,102,Kansas St. 10-6
2026-04-07,Louisiana Tech,Northwestern St.,Away,41.3%,58.7%,Northwestern St. -1.03,7.2,117,92,Louisiana Tech 7-0
2026-04-07,Tulane,Lamar University,Home,47.8%,52.2%,Lamar University -0.36,7.2,131,103,Lamar University 9-5
2026-04-07,Oral Roberts,Oklahoma St.,Home,25.0%,75.0%,Oklahoma St. -3.08,7.2,94,51,Oral Roberts 10-9
2026-04-07,Wright St.,Xavier,Neutral,53.9%,46.1%,Wright St. -0.49,7.1,107,128,Xavier 4-2
2026-04-07,Texas Tech,New Mexico,Home,65.2%,34.8%,Texas Tech -1.9,7.1,59,122,Texas Tech 10-5
2026-04-07,Gonzaga,Washington,Away,46.4%,53.6%,Washington -0.2,7.0,80,149,Gonzaga 8-5
2026-04-07,Oregon St.,Washington St.,Away,85.3%,14.7%,Oregon St. -5.23,7.0,11,105,Washington St. 7-6
2026-04-07,UC Davis,Nevada,Home,44.1%,55.9%,Nevada -0.64,6.9,130,116,UC Davis 11-9
2026-04-07,TCU,Abilene Christian,Home,76.0%,24.0%,TCU -3.46,6.9,26,127,Abilene Christian 4-1
2026-04-07,James Madison,Virginia,Away,17.1%,82.9%,Virginia -4.52,6.8,113,25,James Madison 8-7
2026-04-07,Baylor,UT Arlington,Away,67.9%,32.1%,Baylor -2.28,6.7,52,148,Baylor 5-2
2026-04-07,Indiana St.,Illinois,Home,38.6%,61.4%,Illinois -1.42,6.7,143,95,Illinois 7-3
2026-04-07,UCLA,Cal St. Fullerton,Home,91.2%,8.8%,UCLA -6.86,6.7,1,112,UCLA 7-3
2026-04-07,Eastern Ill.,NIU,Away,45.4%,54.6%,NIU -0.37,6.7,141,126,Eastern Ill. 11-9
2026-04-07,Bethune-Cookman,LSU,Away,11.1%,88.9%,LSU -5.8,6.6,104,39,Bethune-Cookman 10-7
2026-04-07,Houston,Sam Houston,Away,66.2%,33.8%,Houston -2.08,6.6,77,145,Houston 5-4
2026-04-07,Samford,Alabama,Home,12.8%,87.2%,Alabama -5.63,6.5,138,7,Alabama 16-2
2026-04-07,San Diego,UC Irvine,Away,35.7%,64.3%,UC Irvine -1.72,6.5,144,98,UC Irvine 13-5
2026-04-07,Stetson,UCF,Away,20.4%,79.6%,UCF -4.07,6.4,158,21,Stetson 0-0
2026-04-07,UNC Greensboro,Campbell,Home,27.3%,72.7%,Campbell -2.94,6.4,155,57,UNC Greensboro 11-4
2026-04-07,VCU,Longwood,Home,54.9%,45.1%,VCU -0.61,6.3,134,166,VCU 6-4
2026-04-07,Little Rock,Arkansas,Home,14.7%,85.3%,Arkansas -5.07,6.3,135,36,Arkansas 7-0
2026-04-07,Wofford,Georgia St.,Home,63.4%,36.6%,Wofford -1.7,6.2,109,163,Wofford 7-4
2026-04-07,UConn,Bryant,Home,70.2%,29.8%,UConn -2.46,6.2,90,156,UConn 6-2
2026-04-07,Col. of Charleston,South Carolina,Away,36.5%,63.5%,South Carolina -1.54,6.2,176,89,Col. of Charleston 6-4
2026-04-07,Ball St.,Indiana,Away,33.9%,66.1%,Indiana -2.05,6.0,179,96,Indiana 6-4
