Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-04-11,Bradley,Valparaiso,Away,34.5%,65.5%,Valparaiso -1.77,3.0,295,261,Bradley 9-6
2026-04-11,Cornell,Penn,Away,21.0%,79.0%,Penn -3.91,3.0,298,186,Penn 7-3
2026-04-11,Cornell,Penn,Away,21.0%,79.0%,Penn -3.91,3.0,298,186,Penn 14-5
2026-04-11,Bethune-Cookman,Mississippi Val.,Away,93.9%,6.1%,Bethune-Cookman -7.73,3.0,120,293,Bethune-Cookman 13-2
2026-04-11,Bethune-Cookman,Mississippi Val.,Away,93.9%,6.1%,Bethune-Cookman -7.73,3.0,120,293,Bethune-Cookman 15-0
2026-04-11,Lafayette,Navy,Away,19.4%,80.6%,Navy -4.1,3.0,287,193,Navy 7-1
2026-04-11,Lafayette,Navy,Away,19.4%,80.6%,Navy -4.1,3.0,287,193,Navy 1-0
2026-04-11,Mercyhurst,Le Moyne,Home,33.6%,66.4%,Le Moyne -1.78,2.9,290,278,Mercyhurst 7-5
2026-04-11,Mercyhurst,Le Moyne,Home,33.6%,66.4%,Le Moyne -1.78,2.9,290,278,Le Moyne 11-4
2026-04-11,LIU,New Haven,Away,69.4%,30.6%,LIU -2.62,2.6,269,302,LIU 23-16
2026-04-11,UMES,Delaware St.,Home,63.9%,36.1%,UMES -1.65,2.5,305,308,UMES 11-4
2026-04-11,Ark.-Pine Bluff,Prairie View,Away,78.3%,21.7%,Ark.-Pine Bluff -3.69,2.4,252,303,Ark.-Pine Bluff 22-8
2026-04-11,Ark.-Pine Bluff,Prairie View,Away,78.3%,21.7%,Ark.-Pine Bluff -3.69,2.4,252,303,Prairie View 10-9
2026-04-11,Norfolk St.,Wagner,Away,18.4%,81.6%,Wagner -4.15,2.3,297,253,Wagner 3-2
2026-04-11,Alabama St.,Alabama A&M,Home,92.0%,8.0%,Alabama St. -7.0,2.1,218,304,Alabama St. 12-1
2026-04-11,Central Conn. St.,Coppin St.,Away,80.8%,19.2%,Central Conn. St. -4.05,1.9,299,301,Coppin St. 10-5
2026-04-11,Saint Peter's,Mount St. Mary's,Home,9.8%,90.3%,Mount St. Mary's -6.38,1.9,307,247,Mount St. Mary's 8-5
2026-04-11,Alcorn,Texas Southern,Away,6.6%,93.4%,Texas Southern -7.38,1.8,306,245,Texas Southern 5-0
2026-04-11,Alcorn,Texas Southern,Away,6.6%,93.4%,Texas Southern -7.38,1.8,306,245,Alcorn 10-6
