Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-03-25,Washington St.,Gonzaga,Home,42.5%,57.5%,Gonzaga -1.04,7.3,110,99,Gonzaga 19-8
2026-03-25,Oregon,UC San Diego,Away,82.9%,17.1%,Oregon -4.62,7.3,17,88,Oregon 12-4
2026-03-25,Air Force,Oral Roberts,Neutral,41.8%,58.2%,Oral Roberts -1.03,6.6,147,115,Air Force 4-3
2026-03-25,Rider,Saint Joseph's,Away,47.2%,52.8%,Saint Joseph's -0.32,6.5,151,145,Saint Joseph's 11-10
2026-03-25,Rice,Houston Christian,Home,60.8%,39.2%,Rice -1.3,6.3,82,182,Rice 10-7
2026-03-25,New Mexico St.,Arizona St.,Home,8.0%,92.0%,Arizona St. -6.97,5.9,164,9,Arizona St. 10-4
2026-03-25,Princeton,Seton Hall,Away,45.9%,54.1%,Seton Hall -0.75,5.7,188,167,Seton Hall 3-1
2026-03-25,Cal Poly,LMU (CA),Away,77.1%,22.9%,Cal Poly -3.64,5.6,62,195,LMU (CA) 8-7
2026-03-25,Sacramento St.,Kansas,Home,24.4%,75.6%,Kansas -3.39,5.5,208,58,Sacramento St. 7-4
2026-03-25,Abilene Christian,SFA,Away,69.0%,31.0%,Abilene Christian -2.32,5.5,137,179,Abilene Christian 9-4
2026-03-25,Ga. Southern,Col. of Charleston,Home,41.7%,58.3%,Col. of Charleston -0.97,5.3,202,180,Ga. Southern 5-2
2026-03-25,Old Dominion,Richmond,Away,56.5%,43.5%,Old Dominion -0.75,5.3,181,204,Old Dominion 7-2
2026-03-25,Toledo,Michigan,Home,24.9%,75.1%,Michigan -3.2,5.3,210,76,Michigan 5-2
2026-03-25,Missouri,Lindenwood,Home,73.2%,26.8%,Missouri -2.97,5.1,81,225,Lindenwood 10-4
2026-03-25,Hofstra,Villanova,Away,40.7%,59.3%,Villanova -1.04,4.8,218,209,Villanova 9-8
2026-03-25,South Dakota St.,Creighton,Home,20.5%,79.5%,Creighton -4.18,4.6,236,102,Creighton 11-5
2026-03-25,Merrimack,Boston College,Home,6.4%,93.6%,Boston College -7.72,4.5,238,35,Boston College 12-2
2026-03-25,UIC,Purdue,Home,18.5%,81.5%,Purdue -4.38,4.5,263,53,Purdue 18-13
2026-03-25,Bucknell,Penn St.,Away,28.7%,71.3%,Penn St. -2.46,4.4,194,219,Bucknell 9-0
2026-03-25,Bryant,Rhode Island,Away,69.6%,30.4%,Bryant -2.5,4.4,125,258,Bryant 4-2
2026-03-25,Quinnipiac,UConn,Away,14.7%,85.3%,UConn -4.96,4.2,241,106,Quinnipiac 8-3
2026-03-25,Northeastern,UMass Lowell,Away,79.0%,20.9%,Northeastern -4.01,4.2,144,239,Northeastern 6-0
2026-03-25,Troy,Florida A&M,Home,83.6%,16.4%,Troy -4.55,4.2,114,240,Troy 7-4
2026-03-25,FDU,Lehigh,Away,52.5%,47.5%,FDU -0.48,4.1,198,286,Lehigh 9-2
2026-03-25,St. Thomas (MN),Minnesota,Home,11.5%,88.5%,Minnesota -5.83,3.9,276,66,Minnesota 15-5
2026-03-25,St. John's (NY),Marist,Home,75.2%,24.8%,St. John's (NY) -3.21,3.9,165,257,St. John's (NY) 15-10
2026-03-25,Youngstown St.,Pittsburgh,Home,3.7%,96.3%,Pittsburgh -9.27,3.8,278,32,Pittsburgh 8-7
2026-03-25,Presbyterian,The Citadel,Away,15.3%,84.7%,The Citadel -5.1,3.6,292,95,The Citadel 9-4
2026-03-25,Wagner,Fordham,Home,26.3%,73.7%,Fordham -2.89,3.6,255,212,Wagner 3-0
2026-03-25,Manhattan,Columbia,Home,22.0%,78.0%,Columbia -3.62,3.5,261,192,Manhattan 17-9
2026-03-25,Grambling,Tulane,Away,7.0%,93.0%,Tulane -7.24,3.1,280,140,Tulane 15-5
2026-03-25,Yale,Iona,Home,76.0%,24.0%,Yale -3.45,2.8,222,296,Yale 7-6
2026-03-25,New Haven,Sacred Heart,Away,27.2%,72.8%,Sacred Heart -2.94,2.4,304,271,Sacred Heart 16-3
2026-03-25,Saint Peter's,La Salle,Home,13.4%,86.6%,La Salle -5.35,2.3,307,216,La Salle 16-15
2026-03-25,Towson,UMES,Away,92.5%,7.5%,Towson -6.91,1.6,270,306,Towson 19-5
