Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-02-21,Florida St.,Auburn,Neutral,47.2%,52.8%,Auburn -0.5,9.5,20,16,Auburn 8-5
2026-02-21,Southern Miss.,Oregon St.,Neutral,59.1%,40.9%,Southern Miss. -1.03,9.2,1,30,Southern Miss. 9-4
2026-02-21,Kansas St.,Nebraska,Neutral,52.0%,48.0%,Kansas St. -0.17,9.1,21,45,Kansas St. 5-3
2026-02-21,West Virginia,Liberty,Home,64.7%,35.3%,West Virginia -1.83,8.6,23,46,Liberty 4-1
2026-02-21,West Virginia,Liberty,Home,64.7%,35.3%,West Virginia -1.83,8.6,23,46,West Virginia 2-0
2026-02-21,DBU,UTSA,Away,42.2%,57.8%,UTSA -0.93,8.6,73,10,UTSA 10-8
2026-02-21,California,UC Irvine,Away,43.3%,56.7%,UC Irvine -0.81,8.6,42,57,California 11-2
2026-02-21,Cincinnati,UAB,Away,65.0%,35.0%,Cincinnati -1.99,8.5,38,40,Cincinnati 8-4
2026-02-21,Rutgers,Virginia Tech,Away,34.2%,65.8%,Virginia Tech -1.86,8.5,51,12,Virginia Tech 9-8
2026-02-21,Missouri St.,Ole Miss,Away,18.3%,81.7%,Ole Miss -4.36,8.2,39,2,Ole Miss 6-3
2026-02-21,Baylor,Purdue,Neutral,52.1%,47.9%,Baylor -0.33,8.1,86,75,Purdue 6-5
2026-02-21,Louisville,Michigan,Neutral,45.1%,54.9%,Michigan -0.23,8.0,112,24,Michigan 8-5
2026-02-21,Utah,San Diego St.,Home,57.1%,42.9%,Utah -0.99,8.0,47,93,Utah 7-0
2026-02-21,Ohio St.,Louisiana Tech,Neutral,28.0%,72.0%,Louisiana Tech -2.91,8.0,71,18,Louisiana Tech 9-3
2026-02-21,TCU,UCLA,Away,23.9%,76.1%,UCLA -3.3,7.9,60,29,UCLA 5-1
2026-02-21,Maryland,Louisiana,Home,35.6%,64.4%,Louisiana -1.75,7.8,104,15,Louisiana 9-1
2026-02-21,Notre Dame,LSU,Neutral,20.5%,79.5%,LSU -4.03,7.7,68,14,LSU 9-4
2026-02-21,Iowa,Fla. Atlantic,Home,59.8%,40.2%,Iowa -1.17,7.7,49,108,Iowa 6-1
2026-02-21,UCF,Indiana,Neutral,56.0%,44.0%,UCF -0.53,7.7,95,90,Indiana 6-1
2026-02-21,Princeton,NC State,Home,8.1%,91.9%,NC State -7.06,7.6,33,35,Princeton 1-0
2026-02-21,Princeton,NC State,Home,8.1%,91.9%,NC State -7.06,7.6,33,35,NC State 16-1
2026-02-21,Kent St.,Tennessee,Away,19.7%,80.3%,Tennessee -3.92,7.6,22,70,Kent St. 2-1
2026-02-21,Michigan St.,Texas,Away,12.0%,88.0%,Texas -5.88,7.6,59,3,Texas 3-1
