Date,Away Team,Home Team,Location,Away Win %,Home Win %,PEAR,GQI,Away Net,Home Net,Final Score
2026-02-20,Wichita St.,Hawaii,Home,48.3%,51.7%,Hawaii -0.37,9.1,41,37,Hawaii 4-2
2026-02-20,Auburn,Kansas St.,Neutral,65.5%,34.5%,Auburn -2.1,9.0,16,21,Auburn 5-1
2026-02-20,Michigan,Florida St.,Neutral,31.7%,68.3%,Florida St. -2.26,8.8,24,20,Florida St. 6-1
2026-02-20,West Virginia,Liberty,Home,64.7%,35.3%,West Virginia -1.83,8.6,23,46,West Virginia 12-0
2026-02-20,California,UC Irvine,Away,43.3%,56.7%,UC Irvine -0.81,8.6,42,57,UC Irvine 5-3
2026-02-20,DBU,UTSA,Away,42.2%,57.8%,UTSA -0.93,8.6,73,10,UTSA 12-8
2026-02-20,Rutgers,Virginia Tech,Away,34.2%,65.8%,Virginia Tech -1.86,8.5,51,12,Rutgers 16-1
2026-02-20,Utah,San Diego,Home,33.6%,66.4%,San Diego -2.0,8.5,47,27,San Diego 8-4
2026-02-20,Cincinnati,UAB,Away,65.0%,35.0%,Cincinnati -1.99,8.5,38,40,UAB 8-3
2026-02-20,Missouri St.,Ole Miss,Away,18.3%,81.7%,Ole Miss -4.36,8.2,39,2,Ole Miss 11-6
2026-02-20,Louisiana Tech,Ohio St.,Neutral,72.0%,28.0%,Louisiana Tech -2.91,8.0,18,71,Louisiana Tech 6-0
2026-02-20,Purdue,Southern Miss.,Neutral,25.0%,75.0%,Southern Miss. -3.34,7.9,75,1,Southern Miss. 5-4
2026-02-20,Oregon St.,Baylor,Neutral,65.7%,34.3%,Oregon St. -2.02,7.9,30,86,Oregon St. 3-1
2026-02-20,TCU,UCLA,Away,23.9%,76.1%,UCLA -3.3,7.9,60,29,UCLA 10-2
2026-02-20,UCF,Notre Dame,Neutral,42.9%,57.1%,Notre Dame -0.91,7.8,95,68,UCF 4-2
2026-02-20,Maryland,Louisiana,Home,35.6%,64.4%,Louisiana -1.75,7.8,104,15,Louisiana 7-6
2026-02-20,Iowa,Fla. Atlantic,Home,59.8%,40.2%,Iowa -1.17,7.7,49,108,Iowa 7-2
2026-02-20,Nebraska,Louisville,Neutral,58.7%,41.3%,Nebraska -0.69,7.7,45,112,Louisville 4-2
2026-02-20,Princeton,NC State,Home,8.1%,91.9%,NC State -7.06,7.6,33,35,NC State 6-4
2026-02-20,Michigan St.,Texas,Away,12.0%,88.0%,Texas -5.88,7.6,59,3,Texas 8-1
2026-02-20,Kent St.,Tennessee,Away,19.7%,80.3%,Tennessee -3.92,7.6,22,70,Tennessee 4-3
2026-02-20,North Carolina,East Carolina,Home,69.7%,30.3%,North Carolina -2.54,7.5,7,114,North Carolina 10-0
2026-02-20,UTRGV,Houston,Home,32.6%,67.4%,Houston -1.98,7.4,107,43,Houston 11-3
2026-02-20,BYU,San Diego St.,Away,58.3%,41.7%,BYU -1.18,7.3,111,93,San Diego St. 3-0
2026-02-20,Kennesaw St.,Florida,Home,14.1%,85.9%,Florida -5.14,7.3,80,13,Florida 9-3
2026-02-20,Miami (OH),Indiana St.,Neutral,61.1%,38.9%,Miami (OH) -1.6,7.1,78,124,Indiana St. 11-3
2026-02-20,Oklahoma St.,Grand Canyon,Home,62.7%,37.3%,Oklahoma St. -1.75,7.1,19,156,Oklahoma St. 9-1
2026-02-20,LSU,Indiana,Neutral,86.9%,13.2%,LSU -5.45,7.1,14,90,LSU 14-7
2026-02-20,UC Davis,Santa Clara,Home,37.6%,62.4%,Santa Clara -1.16,7.0,89,121,Santa Clara 5-2
2026-02-20,Wright St.,Charlotte,Home,31.1%,68.9%,Charlotte -2.27,7.0,119,63,Charlotte 10-3
2026-02-20,Cal St. Fullerton,Stanford,Away,30.9%,69.1%,Stanford -2.22,6.9,102,100,Cal St. Fullerton 4-2
2026-02-20,CSUN,Saint Mary's (CA),Away,43.2%,56.8%,Saint Mary's (CA) -1.06,6.9,103,137,Saint Mary's (CA) 8-0
2026-02-20,Campbell,Troy,Away,36.4%,63.6%,Troy -1.72,6.9,136,67,Troy 13-3
2026-02-20,Gonzaga,Texas St.,Away,40.3%,59.7%,Texas St. -1.23,6.8,155,69,Texas St. 8-6
2026-02-20,Kansas,McNeese,Away,71.8%,28.2%,Kansas -2.81,6.7,34,146,Kansas 11-2
2026-02-20,Utah Tech,Pacific,Home,57.5%,42.5%,Utah Tech -1.05,6.6,48,187,Utah Tech 2-1
2026-02-20,Northwestern St.,Central Ark.,Home,57.7%,42.3%,Northwestern St. -1.17,6.6,143,127,Central Ark. 5-4
2026-02-20,South Alabama,Col. of Charleston,Home,58.6%,41.4%,South Alabama -0.87,6.6,85,161,South Alabama 16-2
2026-02-20,Xavier,Arkansas,Home,11.1%,88.9%,Arkansas -5.97,6.5,123,17,Arkansas 5-2
2026-02-20,Portland,UC Santa Barbara,Away,22.8%,77.2%,UC Santa Barbara -3.68,6.4,164,11,UC Santa Barbara 4-1
2026-02-20,Seton Hall,George Mason,Neutral,54.9%,45.1%,Seton Hall -0.35,6.4,160,129,Seton Hall 8-6
2026-02-20,Creighton,UC San Diego,Away,41.7%,58.3%,UC San Diego -0.74,6.4,171,94,UC San Diego 8-7
2026-02-20,Penn,Texas A&M,Away,6.3%,93.7%,Texas A&M -7.66,6.4,126,8,Texas A&M 1-0
2026-02-20,Bryant,Clemson,Away,6.8%,93.2%,Clemson -7.35,6.3,130,9,Clemson 9-3
2026-02-20,Illinois,VCU,Neutral,66.3%,33.7%,Illinois -2.05,6.3,134,132,Illinois 9-4
2026-02-20,NIU,USC Upstate,Away,34.1%,65.9%,USC Upstate -2.22,6.2,166,96,USC Upstate 8-5
2026-02-20,Rice,Southern California,Away,11.1%,88.9%,Southern California -6.01,6.2,154,6,Southern California 5-0
2026-02-20,Army West Point,South Carolina,Away,22.7%,77.3%,South Carolina -3.47,6.1,99,135,Army West Point 9-5
2026-02-20,Milwaukee,Duke,Home,8.9%,91.1%,Duke -6.67,6.0,118,84,Duke 20-3
2026-02-20,UIC,Sam Houston,Home,50.3%,49.7%,UIC -0.19,5.9,191,167,UIC 2-0
2026-02-20,San Francisco,San Jose St.,Away,54.4%,45.6%,San Francisco -0.51,5.9,145,188,San Francisco 7-6
2026-02-20,Elon,Charleston So.,Home,31.4%,68.6%,Charleston So. -2.34,5.9,195,58,Charleston So. 7-4
2026-02-20,Washington St.,Cal Poly,Home,24.0%,76.0%,Cal Poly -3.51,5.9,101,151,Cal Poly 9-0
2026-02-20,Eastern Ill.,Arkansas St.,Home,28.9%,71.1%,Arkansas St. -2.54,5.8,194,62,Eastern Ill. 3-2
2026-02-20,VCU,Coastal Carolina,Home,10.9%,89.1%,Coastal Carolina -6.2,5.8,132,92,Coastal Carolina 13-2
2026-02-20,Samford,Georgia,Home,10.4%,89.6%,Georgia -6.07,5.8,148,56,Georgia 11-1
2026-02-20,Ohio St.,Memphis,Home,63.3%,36.7%,Ohio St. -1.48,5.8,71,215,Ohio St. 12-5
2026-02-20,Navy,Air Force,Neutral,43.1%,56.9%,Air Force -0.53,5.7,117,210,Navy 5-3
2026-02-20,Lamar University,UT Arlington,Away,51.0%,49.0%,Lamar University -0.47,5.7,109,230,UT Arlington 10-2
2026-02-20,Southeast Mo. St.,Western Ky.,Away,29.8%,70.2%,Western Ky. -2.65,5.6,185,110,Western Ky. 4-2
2026-02-20,CSU Bakersfield,A&M-Corpus Christi,Home,40.3%,59.7%,A&M-Corpus Christi -1.3,5.6,196,144,CSU Bakersfield 7-4
2026-02-20,Southeast Mo. St.,Western Ky.,Away,29.8%,70.2%,Western Ky. -2.65,5.6,185,110,Western Ky. 4-2
2026-02-20,Lafayette,Miami (FL),Away,1.6%,98.4%,Miami (FL) -11.52,5.5,165,25,Miami (FL) 15-2
2026-02-20,Penn St.,Richmond,Away,47.8%,52.2%,Richmond -0.15,5.4,219,157,Penn St. 5-0
2026-02-20,UConn,Arizona,Home,44.3%,55.7%,Arizona -0.51,5.3,122,242,UConn 4-0
2026-02-20,Western Mich.,Omaha,Neutral,29.7%,70.3%,Omaha -2.31,5.3,211,106,Omaha 8-7
2026-02-20,St. John's (NY),Arizona St.,Home,10.7%,89.3%,Arizona St. -5.99,5.3,212,4,Arizona St. 9-1
2026-02-20,Massachusetts,Mount St. Mary's,Away,58.9%,41.1%,Massachusetts -0.99,5.2,64,268,Massachusetts 6-4
